beta,gamma
0.240374,0.028486
0.146071,0.023054
0.217577,0.032549
0.263771,0.017208
0.309482,0.044439
0.220841,0.025668
0.158849,0.034711
0.318993,0.024819
0.344784,0.021361
0.248230,0.021856
0.379522,0.024964
0.314261,0.044960
0.218382,0.038890
0.213879,0.018217
0.219567,0.021109
0.262570,0.022100
0.161392,0.032793
0.191677,0.021037
0.185150,0.037426
0.223522,0.029316
0.221659,0.044544
0.272001,0.030590
0.255226,0.027103
0.256471,0.050500
0.296587,0.029045
0.241916,0.041702
0.292668,0.036264
0.186881,0.035159
0.150218,0.027714
0.242504,0.019428
0.280684,0.027415
0.194909,0.037533
0.206859,0.045015
0.169065,0.036324
0.187082,0.027056
0.290442,0.059245
0.259565,0.035579
0.211725,0.068160
0.192439,0.022383
0.251904,0.061780
0.160211,0.023804
0.247210,0.032303
0.220279,0.025408
0.230126,0.018178
0.273499,0.019614
0.183885,0.016848
0.156444,0.038244
0.310258,0.035266
0.154865,0.027908
0.255630,0.020786
0.279355,0.021139
0.325071,0.034334
0.251852,0.026209
0.201814,0.023234
0.321080,0.026049
0.178652,0.035628
0.196023,0.029394
0.177905,0.044126
0.163582,0.037998
0.207108,0.052207
0.242495,0.052993
0.252596,0.025221
0.177397,0.043285
0.311131,0.042423
0.184903,0.018852
0.258861,0.056978
0.146323,0.035835
0.171254,0.029937
0.211422,0.021464
0.187653,0.036795
0.248946,0.017966
0.260295,0.025698
0.184172,0.016852
0.277360,0.071478
0.234511,0.035179
0.151524,0.022762
0.201973,0.064008
0.333770,0.037600
0.192479,0.031568
0.211562,0.066112
0.238023,0.023117
0.227485,0.045972
0.172989,0.016775
0.140302,0.019733
0.257679,0.017884
0.192979,0.028695
0.257904,0.022184
0.282750,0.032171
0.181175,0.025206
0.244442,0.045895
0.198878,0.052521
0.193560,0.027742
0.285598,0.025413
0.256524,0.067563
0.203461,0.022972
0.246391,0.019090
0.236727,0.059388
0.229543,0.056354
0.214756,0.016686
0.144068,0.027767
0.275917,0.035846
0.176502,0.050701
0.167639,0.039313
0.169470,0.037228
0.221551,0.058019
0.322814,0.026771
0.230291,0.025653
0.209091,0.017164
0.196765,0.038074
0.240305,0.027553
0.261622,0.045887
0.192700,0.064395
0.272601,0.019658
0.175543,0.027165
0.256880,0.032062
0.174935,0.026596
0.210782,0.049834
0.233069,0.030597
0.220884,0.045480
0.208095,0.038532
0.210785,0.033456
0.170460,0.021202
0.162913,0.020656
0.267393,0.017537
0.278062,0.042541
0.212861,0.017919
0.216019,0.031367
0.227121,0.035408
0.226902,0.044163
0.265249,0.032142
0.260009,0.025733
0.267917,0.041186
0.181300,0.020419
0.154481,0.030360
0.188703,0.024949
0.273129,0.047823
0.244061,0.022363
0.192593,0.058485
0.209404,0.027455
0.253839,0.043252
0.235502,0.042305
0.187118,0.027753
0.243479,0.021095
0.181800,0.019194
0.171893,0.031180
0.295404,0.025473
0.289727,0.034150
0.203755,0.047274
0.164445,0.021625
0.213574,0.043898
0.185648,0.066967
0.247098,0.042500
0.293109,0.043237
0.351750,0.039962
0.155326,0.024977
0.172660,0.024803
0.187636,0.036131
0.174869,0.018317
0.250371,0.027524
0.206400,0.028918
0.217810,0.056109
0.185952,0.018554
0.267621,0.042835
0.187671,0.044984
0.243165,0.019993
0.182542,0.027244
0.238856,0.026759
0.201168,0.057552
0.348622,0.044299
0.195905,0.039436
0.200749,0.023077
0.236251,0.049982
0.190759,0.036467
0.199686,0.022477
0.188461,0.021071
0.188963,0.039840
0.258538,0.034596
0.221441,0.032523
0.314759,0.038928
0.328948,0.025007
0.176523,0.017080
0.352693,0.025254
0.246253,0.024231
0.191117,0.048110
0.232383,0.018542
0.274450,0.020161
0.223168,0.034999
0.284174,0.022470
0.263800,0.049454
0.235238,0.045416
0.335088,0.038175
0.275497,0.017988
0.252889,0.028119
0.256352,0.016757
0.290895,0.024336
0.250086,0.052662
0.264845,0.022891
0.231775,0.047806
0.254622,0.059933
0.267012,0.048783
0.225832,0.021962
0.342118,0.025486
0.186857,0.049666
0.244794,0.023870
0.240877,0.028966
0.203744,0.026500
0.285226,0.021798
0.367679,0.028252
0.310099,0.023226
0.287285,0.029865
0.152596,0.024102
0.238087,0.036808
0.294849,0.023487
0.170733,0.030951
0.194837,0.019549
0.304117,0.046332
0.230637,0.017637
0.150260,0.027355
0.228845,0.040870
0.185025,0.029050
0.177269,0.017877
0.323944,0.023887
0.193058,0.017897
0.212064,0.027828
0.283396,0.029789
0.315520,0.043454
0.172740,0.043159
0.224931,0.040413
0.207927,0.060689
0.197707,0.031996
0.197207,0.041313
0.290247,0.024900
0.256366,0.021832
0.286559,0.032696
0.246723,0.067070
0.182608,0.030923
0.149760,0.025996
0.156726,0.032190
0.204496,0.070171
0.250160,0.050648
0.299118,0.020188
0.202406,0.033434
0.179427,0.022089
0.176712,0.050145
0.233848,0.024477
0.206163,0.038414
0.207766,0.018381
0.207621,0.018243
0.214508,0.051402
0.243747,0.033357
0.287393,0.025022
0.206532,0.034463
0.342481,0.039634
0.220264,0.025546
0.250822,0.025325
0.221380,0.024633
0.276569,0.033893
0.144820,0.022623
0.247855,0.027033
0.318120,0.023975
0.176636,0.049877
0.243599,0.043608
0.212483,0.028275
0.200081,0.021664
0.303045,0.041935
0.187326,0.024265
0.214665,0.036205
0.184712,0.039589
0.200299,0.041895
0.168133,0.035412
0.237686,0.029556
0.283764,0.042046
0.281627,0.051523
0.241484,0.027088
0.220686,0.031658
0.261013,0.016514
0.335472,0.034261
0.293959,0.023422
0.280023,0.019984
0.171679,0.018373
0.222257,0.020363
0.195130,0.021159
0.212788,0.068586
0.205999,0.022772
0.206292,0.045138
0.152016,0.034124
0.216398,0.044089
0.240507,0.044662
0.227503,0.043093
0.236683,0.029657
0.196129,0.030851
0.219020,0.038035
0.203263,0.066353
0.179382,0.029865
0.193149,0.028889
0.192613,0.026158
0.186284,0.028168
0.266149,0.020145
0.256460,0.048219
0.171395,0.021853
0.175984,0.019295
0.223928,0.058384
0.325091,0.023040
0.178657,0.034798
0.215745,0.019903
0.269718,0.035204
0.304765,0.044679
0.154834,0.029662
0.337124,0.019654
0.175502,0.034647
0.195158,0.021519
0.216023,0.065078
0.148706,0.028784
0.176132,0.044038
0.234095,0.019449
0.242694,0.039994
0.201801,0.039624
0.200401,0.025233
0.206564,0.019930
0.172202,0.024019
0.308893,0.018147
0.167155,0.036604
0.146683,0.022902
0.266501,0.033550
0.257567,0.055891
0.167897,0.040038
0.213005,0.059152
0.308794,0.037897
0.227210,0.046625
0.140323,0.020264
0.249551,0.017108
0.237864,0.065948
0.182117,0.026998
0.186757,0.017832
0.230754,0.073195
0.178292,0.035081
0.186929,0.022035
0.156568,0.036690
0.243122,0.048479
0.190677,0.058989
0.166569,0.023917
0.224067,0.018141
0.305928,0.020018
0.255626,0.061203
0.275944,0.026710
0.235285,0.047621
0.340777,0.038476
0.174752,0.028014
0.270048,0.051787
0.341379,0.040030
0.255186,0.018810
0.140613,0.026136
0.160913,0.038078
0.264228,0.068727
0.180017,0.054479
0.231164,0.035189
0.239181,0.064405
0.196024,0.059777
0.285238,0.024683
0.230589,0.018220
0.247662,0.065358
0.200651,0.039179
0.197499,0.019190
0.178510,0.042448
0.201363,0.054470
0.195167,0.028192
0.286879,0.019901
0.254732,0.031634
0.227719,0.073183
0.182376,0.025305
0.221480,0.017876
0.162185,0.030747
0.306624,0.048746
0.272654,0.037163
0.265794,0.057004
0.312078,0.046621
0.216035,0.052528
0.231996,0.058830
0.148822,0.025540
0.162075,0.030613
0.250452,0.064707
0.163737,0.020298
0.233034,0.034669
0.218891,0.025789
0.228240,0.037885
0.203475,0.054447
0.315477,0.029356
0.193881,0.027000
0.156134,0.032059
0.279272,0.017556
0.156854,0.025731
0.184794,0.030150
0.193081,0.039163
0.209034,0.040022
0.278453,0.047701
0.218033,0.047411
0.197244,0.036115
0.243051,0.034910
0.334855,0.027908
0.243418,0.040855
0.179984,0.040721
0.285773,0.043399
0.311179,0.033008
0.191375,0.053202
0.168540,0.021308
0.174689,0.022097
0.189470,0.026866
0.226145,0.027261
0.274315,0.032549
0.226616,0.070069
0.165357,0.031216
0.185631,0.024904
0.229708,0.042846
0.227333,0.030803
0.351207,0.026070
0.199695,0.060439
0.175689,0.020287
0.211511,0.062701
0.202551,0.031812
0.175063,0.036023
0.242159,0.060311
0.308004,0.042197
0.282086,0.025623
0.181657,0.049908
0.236377,0.052185
0.200997,0.063507
0.195639,0.020051
0.229472,0.061574
0.181004,0.017467
0.184499,0.018159
0.309403,0.020757
0.203749,0.037421
0.258970,0.029028
0.241554,0.052132
0.279716,0.068387
0.282872,0.035590
0.209998,0.035549
0.203506,0.017083
0.308955,0.035248
0.267150,0.034309
0.179643,0.047632
0.287153,0.017774
0.281289,0.032301
0.306320,0.022639
0.260336,0.042589
0.326044,0.035295
0.214449,0.025072
0.151254,0.032647
0.219375,0.068525
0.182312,0.044180
0.280643,0.030523
0.247301,0.042312
0.297584,0.027869
0.256228,0.018331
0.192454,0.025867
0.271543,0.036054
0.208149,0.022308
0.197684,0.039575
0.261833,0.040178
0.219475,0.047830
0.206198,0.018469
0.198208,0.044851
0.175656,0.031194
0.240070,0.052202
0.189900,0.045181
0.136518,0.028487
0.186600,0.020187
0.342157,0.026255
0.188800,0.062604
0.345194,0.031513
0.167638,0.027773
0.218983,0.057024
0.297577,0.020631
0.304786,0.031434
0.322951,0.043895
0.262326,0.032603
0.260703,0.028771
0.227601,0.016322
0.285238,0.029220
0.173142,0.028762
0.294556,0.055295
0.223777,0.018249
0.309456,0.031354
0.292043,0.018334
0.228250,0.023589
0.141173,0.023828
0.242867,0.020872
0.222780,0.059239
0.183863,0.022899
0.338056,0.037598
0.186792,0.039717
0.229124,0.039765
0.235545,0.029092
0.309561,0.029682
0.279000,0.052038
0.176971,0.021310
0.169098,0.027364
0.259814,0.020800
0.163291,0.018610
0.153599,0.020003
0.198839,0.019038
0.191824,0.045405
0.235390,0.065415
0.184068,0.022238
0.189787,0.023388
0.291934,0.032067
0.210697,0.049091
0.269072,0.026616
0.173191,0.032924
0.169698,0.058678
0.247622,0.057376
0.202438,0.023258
0.230163,0.050925
0.267043,0.047107
0.225792,0.066253
0.192184,0.061552
0.264624,0.018056
0.300406,0.049725
0.356879,0.023107
0.154113,0.026906
0.288029,0.024044
0.187119,0.041707
0.222870,0.020286
0.293923,0.036340
0.233163,0.030642
0.244186,0.071864
0.175581,0.019645
0.234866,0.050847
0.206504,0.063559
0.183833,0.027761
0.316895,0.038848
0.250428,0.050176
0.282230,0.020630
0.165948,0.021244
0.233775,0.060743
0.228480,0.019848
0.242303,0.040549
0.228544,0.040700
0.257068,0.059413
0.295627,0.025623
0.295441,0.043761
0.160147,0.026496
0.231852,0.042182
0.207479,0.068116
0.220644,0.038688
0.166077,0.029796
0.193809,0.021158
0.164237,0.022655
0.194098,0.028597
0.207257,0.055577
0.270273,0.051044
0.274103,0.019183
0.151851,0.019563
0.232501,0.047788
0.218712,0.060004
0.197296,0.054072
0.161189,0.035987
0.205595,0.036189
0.203460,0.031015
0.149276,0.033548
0.314314,0.025370
0.157851,0.027617
0.271747,0.030176
0.252275,0.061265
0.160076,0.018578
0.292176,0.019161
0.162617,0.043663
0.177830,0.060787
0.259267,0.047206
0.329308,0.026106
0.290272,0.042664
0.298371,0.039684
0.233874,0.046030
0.247037,0.063381
0.338844,0.036556
0.185661,0.053638
0.210661,0.067518
0.167242,0.020588
0.194751,0.024545
0.271414,0.040064
0.168165,0.020996
0.218228,0.019867
0.341060,0.035749
0.216212,0.060980
0.151369,0.040199
0.234236,0.022842
0.189566,0.064212
0.221878,0.032483
0.203435,0.026958
0.205662,0.019363
0.224492,0.038516
0.176607,0.028791
0.252526,0.037038
0.270935,0.048239
0.236148,0.056495
0.269137,0.024799
0.228023,0.052703
0.272391,0.042083
0.188777,0.042160
0.273110,0.038577
0.209511,0.031866
0.176658,0.045165
0.205574,0.060972
0.270062,0.026190
0.188554,0.038494
0.188609,0.053513
0.182888,0.023809
0.192583,0.031761
0.307332,0.021672
0.230616,0.016412
0.249033,0.017741
0.270250,0.045534
0.214969,0.020017
0.220311,0.033310
0.283266,0.019805
0.285254,0.036921
0.291798,0.028843
0.288047,0.032158
0.231738,0.037113
0.260471,0.031190
0.227089,0.024609
0.247492,0.042445
0.184462,0.023157
0.177940,0.023449
0.219952,0.020200
0.200269,0.023928
0.210718,0.018626
0.188107,0.020599
0.271771,0.040481
0.176230,0.040455
0.262407,0.038705
0.266484,0.069091
0.261811,0.039497
0.298669,0.028797
0.197632,0.025532
0.191811,0.021297
0.219688,0.044154
0.306119,0.045401
0.218645,0.048597
0.144929,0.021403
0.237566,0.039213
0.300119,0.037456
0.226951,0.021639
0.147469,0.031907
0.187802,0.027385
0.219104,0.025096
0.234052,0.022163
0.148138,0.023262
0.182383,0.020615
0.317525,0.030017
0.205197,0.028780
0.200619,0.019140
0.291385,0.042797
0.155455,0.029851
0.256741,0.047820
0.212413,0.057962
0.195264,0.036380
0.235410,0.028900
0.336409,0.039100
0.267693,0.019654
0.277987,0.031134
0.188835,0.019201
0.255660,0.038437
0.264213,0.028263
0.185384,0.020485
0.290467,0.069507
0.275214,0.019207
0.203632,0.026709
0.274361,0.025727
0.260404,0.047542
0.192005,0.029951
0.148303,0.033890
0.296026,0.047711
0.232859,0.047369
0.182249,0.020876
0.271949,0.036346
0.258256,0.033813
0.195850,0.023576
0.261014,0.027554
0.175628,0.018602
0.157179,0.023221
0.248199,0.055604
0.252363,0.065693
0.261815,0.029343
0.238002,0.041723
0.167991,0.026627
0.264703,0.027890
0.275564,0.018028
0.222550,0.043020
0.229124,0.039009
0.225113,0.037644
0.249027,0.032106
0.222763,0.020865
0.170616,0.021814
0.344217,0.033249
0.242923,0.060168
0.235429,0.044551
0.187957,0.021148
0.251007,0.063469
0.192917,0.023127
0.242616,0.043765
0.178836,0.043873
0.263620,0.018630
0.233087,0.020142
0.247742,0.026720
0.183979,0.034714
0.142773,0.026886
0.237413,0.074392
0.240898,0.023664
0.167339,0.025506
0.277183,0.024952
0.136792,0.022039
0.190752,0.053448
0.188833,0.035330
0.217888,0.057153
0.227410,0.016416
0.164464,0.023813
0.202781,0.067895
0.208605,0.047349
0.176824,0.029597
0.156592,0.033143
0.294027,0.025575
0.234732,0.044629
0.178268,0.038089
0.222869,0.040096
0.194011,0.017237
0.262607,0.068443
0.215656,0.037158
0.259547,0.048832
0.175313,0.019121
0.239827,0.036191
0.187026,0.027689
0.236354,0.064698
0.221654,0.019131
0.196515,0.027792
0.147151,0.025470
0.165737,0.044883
0.232054,0.020773
0.199259,0.071022
0.304479,0.023480
0.204213,0.020149
0.160878,0.034607
0.288403,0.025976
0.206204,0.042047
0.162287,0.040296
0.239743,0.048667
0.193062,0.029287
0.203433,0.031327
0.267305,0.033902
0.176266,0.020938
0.171204,0.034793
0.174855,0.027412
0.271077,0.038822
0.280904,0.029884
0.250398,0.062606
0.204903,0.062377
0.175812,0.032721
0.175606,0.023241
0.314694,0.024992
0.227659,0.033505
0.158105,0.022513
0.168010,0.024615
0.259047,0.022169
0.249801,0.064395
0.256031,0.025128
0.158596,0.024883
0.161200,0.024622
0.290074,0.054589
0.236932,0.030962
0.216986,0.039058
0.282820,0.034932
0.261276,0.023942
0.306540,0.048426
0.288185,0.024190
0.237344,0.060446
0.188973,0.045321
0.300757,0.022122
0.143353,0.023406
0.195478,0.025791
0.194559,0.043921
0.255394,0.039134
0.293667,0.033958
0.213114,0.022410
0.204592,0.028171
0.184942,0.048293
0.173633,0.027128
0.216799,0.066724
0.212119,0.042063
0.138046,0.024086
0.174193,0.046079
0.262169,0.032676
0.259423,0.066684
0.252445,0.054642
0.238282,0.032284
0.217363,0.036466
0.201765,0.039753
0.297763,0.030697
0.250166,0.023517
0.181486,0.035998
0.308648,0.036960
0.243011,0.020617
0.263704,0.018720
0.212806,0.044459
0.216495,0.052891
0.247076,0.019724
0.256439,0.048557
0.217482,0.022804
0.307423,0.021983
0.319930,0.026823
0.217402,0.050983
0.212509,0.051640
0.151315,0.025610
0.220467,0.018259
0.288162,0.026549
0.205253,0.016101
0.257495,0.022400
0.230823,0.030572
0.340829,0.040751
0.239121,0.023503
0.168032,0.028960
0.244241,0.019799
0.201430,0.022659
0.224296,0.061791
0.230544,0.042145
0.227736,0.071619
0.197797,0.067440
0.146554,0.039191
0.259086,0.028497
0.192235,0.027109
0.294163,0.025655
0.229842,0.019338
0.225928,0.053521
0.237959,0.025838
0.214925,0.036582
0.233182,0.017319
0.200301,0.026227
0.196053,0.019086
0.239344,0.040878
0.255694,0.044654
0.191042,0.024837
0.266620,0.020831
0.158666,0.038126
0.204362,0.018011
0.235692,0.063914
0.209334,0.069891
0.291837,0.020404
0.228788,0.037497
0.219994,0.035152
0.208597,0.017225
0.232977,0.045356
0.297738,0.032880
0.195448,0.056198
0.172825,0.022380
0.196616,0.044064
0.214983,0.045570
0.317705,0.027945
0.341713,0.020363
0.219868,0.040335
0.156268,0.026186
0.224918,0.017192
0.275579,0.025335
0.247587,0.027191
0.200030,0.017244
0.230340,0.018798
0.303173,0.040581
0.227669,0.024868
0.152962,0.022550
0.202241,0.021914
0.215476,0.056217
0.183297,0.044501
0.210505,0.020469
0.276417,0.035982
0.243874,0.025890
0.280964,0.018515
0.194322,0.035493
0.231907,0.046627
0.299080,0.023975
0.236368,0.032795
0.210607,0.057798
0.348630,0.040644
0.281984,0.021909
0.202653,0.043628
0.230285,0.027024
0.253612,0.021015
0.248532,0.045422
0.271810,0.041499
0.143574,0.025877
0.209746,0.030994
0.234901,0.034047
0.272782,0.057478
0.181350,0.021786
0.179591,0.026694
0.202908,0.058211
0.255312,0.038169
0.292300,0.051727
0.166901,0.038685
0.310099,0.031295
0.217404,0.022165
0.218873,0.027197
0.163380,0.019604
0.185163,0.017557
0.263334,0.057434
0.231639,0.031961
0.183132,0.022283
0.249191,0.044528
0.235624,0.061266
0.194751,0.041577
0.164707,0.042462
0.225678,0.031749
0.221657,0.018314
0.326604,0.027139
0.226452,0.030273
0.194463,0.042381
0.154699,0.027046
0.198476,0.023690
0.225854,0.022793
0.214901,0.061471
0.208192,0.069113
0.214630,0.019270
0.181577,0.041135
0.143996,0.021788
0.170275,0.040400
0.234337,0.065727
0.244410,0.055292
0.211622,0.036723
0.255446,0.016458
0.293930,0.027753
0.236928,0.018964
0.182311,0.055183
0.205857,0.028329
0.278072,0.019586
0.304245,0.023388
0.176130,0.029214
0.185844,0.019973
0.325896,0.030551
0.161246,0.023989
0.280232,0.059085
0.359858,0.040247
0.234925,0.058996
0.277094,0.021953
0.231614,0.023708
0.176705,0.020310
0.181913,0.033222
0.300971,0.024924
0.220069,0.024365
0.200319,0.016643
0.295476,0.027232
0.276597,0.041359
0.307928,0.030941
0.200708,0.045450
0.133994,0.024616
0.198237,0.024037
0.189717,0.037715
0.190931,0.018867
0.214506,0.023433
0.170176,0.047946
0.264101,0.028552
0.169659,0.028572
0.234022,0.022748
0.201332,0.048372
0.257104,0.035663
0.161769,0.038165
0.264750,0.050781
0.178118,0.018256
0.292161,0.037717
0.186348,0.023431
0.227673,0.024125
0.197827,0.018541
0.169088,0.031040
0.209973,0.042683
0.291126,0.026128
0.256041,0.022776
0.237888,0.051100
0.168361,0.024676
0.215726,0.029893
0.187545,0.020495
0.184765,0.038880
0.185404,0.056971
0.213131,0.029525
0.199268,0.060550
0.240517,0.035972
0.295767,0.035773
0.237529,0.055352
0.370674,0.028363
0.216596,0.017746
0.339558,0.039502
0.341420,0.042404
0.345348,0.027513
0.240423,0.046925
0.308813,0.023942
0.276968,0.019616
0.194382,0.066023
0.171835,0.032508
0.254123,0.040730
0.302896,0.033729
0.312273,0.034056
0.336664,0.033070
0.255240,0.041298
0.142887,0.023447
0.309020,0.044229
0.173965,0.017858
0.245339,0.022936
0.163618,0.028120
0.214442,0.023314
0.239348,0.049935
0.345720,0.019165
0.333376,0.042883
0.301325,0.035845
0.308522,0.018878
0.188507,0.058493
0.163496,0.019327
0.311434,0.018373
0.281786,0.032031
0.200626,0.032526
0.254279,0.049383
0.219163,0.023701
0.243464,0.043820
0.177304,0.053476
0.228566,0.065240
0.216044,0.035532
0.259648,0.049453
0.282609,0.026270
0.251998,0.052477
0.198517,0.032077
0.164796,0.029775
0.196277,0.030611
0.244386,0.035617
0.222720,0.054722
0.269081,0.027898
0.184408,0.036478
0.216401,0.073926
0.271995,0.041319
0.238278,0.027115
0.189129,0.053519
0.257259,0.056991
0.229214,0.046569
0.283083,0.025775
0.224242,0.059590
0.299948,0.032809
0.283124,0.028019
0.234546,0.032533
0.199903,0.019790
0.230232,0.044016
0.352192,0.018485
0.238113,0.021587
0.218863,0.039248
0.193137,0.020000
0.190439,0.057435
0.166485,0.022691
0.263393,0.033019
0.212702,0.035672
0.203086,0.032959
0.265818,0.016840
0.267941,0.046043
0.140625,0.034735
0.230607,0.024530
0.209165,0.025162
0.157879,0.018560
0.291498,0.019866
0.216570,0.028611
0.238794,0.038363
0.243838,0.044577
0.335345,0.027072
0.217258,0.071721
0.202951,0.025748
0.183144,0.017512
0.150732,0.023556
0.247638,0.017892
0.191029,0.054139
0.197407,0.022842
0.271829,0.023978
0.221812,0.040223
0.300274,0.027572
0.165343,0.023882
0.229222,0.065856
0.267957,0.072156
0.383048,0.036177
0.251518,0.023821
0.210616,0.045599
0.288391,0.030238
0.240917,0.056896
0.222902,0.032626
0.298535,0.031884
0.311888,0.024476
0.169586,0.030347
0.152848,0.017384
0.171463,0.031842
0.291040,0.051779
0.209856,0.018709
0.220166,0.020920
0.242317,0.052942
0.245147,0.036057
0.202665,0.041421
0.212894,0.046239
0.196149,0.050536
0.164518,0.046662
0.272463,0.062491
0.250847,0.037859
0.245615,0.035372
0.159971,0.030732
0.192579,0.020264
0.244628,0.059966
0.320557,0.025532
0.320829,0.024821
0.234324,0.021461
0.181632,0.024503
0.175865,0.023988
0.283923,0.025381
0.313503,0.024258
0.165011,0.038887
0.268206,0.042147
0.226056,0.037734
0.280005,0.045313
0.166527,0.022939
0.304974,0.030211
0.264334,0.055803
0.183003,0.026645
0.159255,0.029736
0.249620,0.018192
0.213453,0.035024
0.237908,0.020247
0.334788,0.031651
0.198966,0.058951
0.204639,0.019708
0.201032,0.020372
0.194245,0.045863
0.315328,0.040727
0.157308,0.019101
0.170728,0.019763
0.215320,0.022620
0.284850,0.017931
0.253022,0.026201
0.201285,0.038102
0.174328,0.021640
0.311329,0.020693
0.222099,0.018232
0.172269,0.034382
0.187199,0.036266
0.238885,0.016717
0.181003,0.027100
0.267289,0.020922
0.218648,0.045200
0.304436,0.022420
0.171858,0.023669
0.181797,0.022299
0.287074,0.040238
0.218020,0.026416
0.273884,0.028550
0.230220,0.054871
0.245116,0.032385
0.253858,0.032922
0.309845,0.025924
0.165731,0.031028
0.280204,0.044470
0.207609,0.037543
0.210574,0.046270
0.152113,0.022568
0.273290,0.015645
0.283482,0.045593
0.232164,0.031481
0.224161,0.019947
0.266819,0.017488
0.193043,0.044411
0.233399,0.018970
0.174759,0.019229
0.301947,0.018003
0.230804,0.032873
0.132387,0.025174
0.295875,0.017805
0.188816,0.025217
0.309962,0.019736
0.183032,0.054638
0.329413,0.025839
0.187297,0.039065
0.203201,0.019107
0.234028,0.035691
0.178809,0.020757
0.221569,0.053463
0.352439,0.031354
0.183183,0.020813
0.282598,0.029922
0.190071,0.061076
0.169908,0.049778
0.252111,0.042371
0.231792,0.018152
0.277952,0.034531
0.229143,0.063256
0.237274,0.068994
0.203080,0.039666
0.299692,0.034609
0.201071,0.036865
0.204580,0.017745
0.310935,0.033439
0.238517,0.025815
0.285948,0.021061
0.255620,0.018399
0.245864,0.034043
0.153527,0.024874
0.157772,0.030264
0.170463,0.024582
0.192987,0.044344
0.351301,0.035855
0.267238,0.036415
0.333919,0.021673
0.262109,0.025582
0.243170,0.054236
0.168448,0.030818
0.191230,0.039179
0.210595,0.057430
0.224855,0.023503
0.268665,0.045139
0.279520,0.039851
0.213003,0.031432
0.261196,0.033541
0.197507,0.026308
0.201515,0.019721
0.349646,0.031985
0.178117,0.029799
0.231996,0.028535
0.351355,0.025091
0.224115,0.042598
0.278663,0.044335
0.204270,0.017077
0.217547,0.067718
0.236398,0.024167
0.137314,0.023736
0.192785,0.022259
0.233240,0.040880
0.213478,0.031756
0.200836,0.027320
0.264310,0.019939
0.212576,0.069515
0.281639,0.034408
0.158800,0.020385
0.203262,0.032735
0.260679,0.018193
0.240158,0.023868
0.286124,0.025997
0.201869,0.015674
0.308283,0.027779
0.239347,0.020983
0.221414,0.017623
0.146231,0.032108
0.234126,0.020627
0.179039,0.042580
0.207506,0.051838
0.162644,0.033229
0.271399,0.038911
0.139766,0.027492
0.231006,0.057540
0.166719,0.022695
0.221393,0.027573
0.241807,0.029120
0.138552,0.035058
0.243988,0.050871
0.225818,0.023838
0.202378,0.025510
0.218600,0.031465
0.251739,0.039511
0.186046,0.031826
0.169699,0.023733
0.265524,0.051518
0.236269,0.035856
0.177390,0.034045
0.235032,0.049847
0.202006,0.023708
0.176253,0.046969
0.259818,0.025971
0.280193,0.023703
0.214149,0.051213
0.288139,0.026277
0.200002,0.067379
