beta,gamma
0.161070,0.074906
0.374366,0.001029
0.097785,0.000052
0.221083,0.045242
0.144406,0.032866
0.106628,0.000143
0.254118,0.000265
0.077042,0.007105
0.044192,0.000004
0.082387,0.000014
0.054174,0.000024
0.069613,0.000025
0.080992,0.001526
0.192017,0.042223
0.105928,0.022270
0.145380,0.008429
0.056464,0.042559
0.029865,0.000010
0.059018,0.000083
0.072975,0.002946
0.298794,0.053041
0.049272,0.001399
0.111816,0.000404
0.050670,0.004679
0.188044,0.001609
0.040265,0.000033
0.072019,0.025656
0.100432,0.000022
0.341064,0.000092
0.025164,0.000064
0.047621,0.000151
0.051076,0.000126
0.080936,0.000344
0.023395,0.001211
0.018836,0.000120
0.111354,0.015957
0.086930,0.002755
0.081417,0.000050
0.199055,0.000093
0.041866,0.000126
0.019163,0.004128
0.110498,0.054568
0.341375,0.001072
0.025589,0.000764
0.010139,0.000231
0.145120,0.008382
0.312827,0.042117
0.011773,0.000354
0.107788,0.068560
0.044661,0.019994
0.075740,0.000065
0.065957,0.013905
0.351641,0.013499
0.028775,0.002771
0.070069,0.002109
0.160194,0.000071
0.205118,0.007347
0.426653,0.000265
0.202860,0.204005
0.170068,0.034722
0.209530,0.121565
0.102343,0.006152
0.328125,0.006212
0.078256,0.039986
0.186198,0.002341
0.015059,0.005877
0.118628,0.011655
0.043536,0.008481
0.014447,0.005871
0.035589,0.000104
0.034320,0.004089
0.021733,0.003814
0.117072,0.022166
0.292845,0.000235
0.081872,0.000014
0.017914,0.000196
0.081441,0.000044
0.014904,0.000023
0.096913,0.000079
0.085012,0.057284
0.076602,0.000098
0.046124,0.010361
0.032898,0.000074
0.021077,0.000202
0.022732,0.000067
0.010506,0.005280
0.065380,0.000013
0.054109,0.000036
0.028185,0.000056
0.053041,0.002021
0.215495,0.005268
0.036700,0.000086
0.225494,0.030985
0.013814,0.000101
0.116989,0.000151
0.203127,0.000103
0.032616,0.001055
0.075777,0.000055
0.138563,0.000018
0.019199,0.001699
0.131159,0.000112
0.096257,0.001122
0.022690,0.000086
0.339774,0.000229
0.218924,0.039960
0.043491,0.001196
0.071339,0.000177
0.092787,0.000832
0.099778,0.012699
0.162310,0.000100
0.096813,0.000300
0.068482,0.000011
0.090926,0.012860
0.109215,0.000088
0.252229,0.000096
0.289478,0.007509
0.084133,0.011214
0.300501,0.008004
0.011346,0.001415
0.059680,0.002370
0.016061,0.000585
0.042496,0.010552
0.072317,0.001134
0.155246,0.000035
0.029372,0.000010
0.135277,0.000058
0.056099,0.017655
0.053530,0.003512
0.118583,0.105896
0.042125,0.000022
0.191085,0.001873
0.171788,0.046597
0.038308,0.000048
0.304618,0.000759
0.192817,0.002868
0.051948,0.000021
0.206366,0.000171
0.030480,0.026570
0.132249,0.048499
0.056713,0.000083
0.214763,0.000306
0.046607,0.000469
0.064229,0.015783
0.065888,0.002143
0.094307,0.002904
0.295908,0.002247
0.105675,0.000028
0.226251,0.025727
0.179166,0.065574
0.123945,0.000290
0.088059,0.001260
0.078088,0.001671
0.041925,0.000029
0.036563,0.002469
0.035689,0.000006
0.107976,0.012299
0.050212,0.002649
0.049179,0.000222
0.075980,0.000952
0.221642,0.190646
0.257136,0.144921
0.044252,0.000206
0.149707,0.000094
0.209448,0.007495
0.032220,0.000939
0.469357,0.000096
0.072158,0.000148
0.071842,0.000510
0.168128,0.011124
0.204591,0.007304
0.422445,0.098019
0.030571,0.000655
0.023787,0.000009
0.051667,0.000007
0.061595,0.000044
0.112898,0.000039
0.092302,0.000078
0.054294,0.000097
0.082042,0.015644
0.051933,0.004917
0.070193,0.008669
0.026552,0.006039
0.107193,0.050129
0.208796,0.000309
0.106858,0.000009
0.048608,0.000005
0.108559,0.073535
0.049818,0.000027
0.083838,0.000961
0.113897,0.000024
0.078618,0.000027
0.275381,0.003896
0.056349,0.013108
0.017286,0.000543
0.164484,0.001295
0.463254,0.013065
0.084473,0.008346
0.053179,0.033054
0.020942,0.000062
0.065467,0.000181
0.042480,0.015093
0.041569,0.001821
0.283491,0.000552
0.038616,0.006364
0.021123,0.003046
0.105487,0.000078
0.061082,0.003134
0.052642,0.000236
0.014574,0.000183
0.026454,0.004502
0.039143,0.000020
0.006988,0.000398
0.209074,0.000103
0.437964,0.000108
0.026263,0.000565
0.259925,0.039282
0.109629,0.003540
0.080349,0.000014
0.273427,0.000068
0.065856,0.000619
0.057255,0.000054
0.058214,0.000065
0.151516,0.000321
0.179389,0.013719
0.059263,0.000104
0.019850,0.000594
0.130598,0.005024
0.021582,0.000050
0.039949,0.000671
0.045002,0.000618
0.010945,0.000075
0.134357,0.000035
0.104927,0.000408
0.076732,0.000037
0.025992,0.000223
0.032819,0.000335
0.014499,0.001884
0.018622,0.001166
0.023495,0.000121
0.119904,0.091972
0.201723,0.005167
0.172328,0.000133
0.050395,0.030499
0.034786,0.000752
0.085433,0.002741
0.072522,0.000162
0.305005,0.062921
0.052500,0.001623
0.048338,0.001930
0.043439,0.000020
0.049878,0.000018
0.035146,0.007427
0.093101,0.000230
0.165663,0.001110
0.084442,0.007076
0.041511,0.000562
0.011819,0.001132
0.122237,0.000081
0.301504,0.108519
0.028208,0.000021
0.174353,0.000079
0.032841,0.000250
0.056551,0.021337
0.133320,0.024300
0.283898,0.040382
0.092640,0.002462
0.143499,0.042764
0.188534,0.001281
0.246642,0.004602
0.133678,0.024095
0.076602,0.000016
0.169140,0.015569
0.032614,0.005605
0.049359,0.001627
0.040178,0.008707
0.188799,0.010770
0.320054,0.001483
0.057746,0.000657
0.346347,0.027512
0.201677,0.000356
0.045566,0.000014
0.084172,0.001208
0.299885,0.005041
0.319041,0.000138
0.129868,0.000048
0.107470,0.000066
0.015893,0.000020
0.058399,0.000348
0.038459,0.000154
0.186014,0.000421
0.176312,0.002153
0.390262,0.000522
0.238166,0.003263
0.052253,0.003234
0.013386,0.000255
0.012133,0.000138
0.083112,0.000426
0.062016,0.004948
0.012062,0.000012
0.037329,0.000121
0.158031,0.000064
0.238090,0.000143
0.033638,0.030017
0.212931,0.003270
0.199887,0.004926
0.038148,0.000092
0.026561,0.029437
0.028511,0.000718
0.167764,0.000601
0.261471,0.000062
0.271384,0.001022
0.168363,0.006457
0.286112,0.020260
0.190674,0.029194
0.028717,0.011166
0.054973,0.001983
0.043046,0.000045
0.021060,0.005604
0.251144,0.000085
0.066924,0.044798
0.019535,0.000229
0.057551,0.000040
0.020543,0.001090
0.063521,0.015954
0.383196,0.085322
0.193656,0.000629
0.036760,0.000263
0.043227,0.000204
0.130413,0.000043
0.136172,0.000559
0.135905,0.023856
0.049963,0.002374
0.078068,0.000036
0.087923,0.019939
0.088816,0.011222
0.011415,0.001202
0.122872,0.003819
0.092002,0.000024
0.144185,0.007469
0.053053,0.013537
0.015516,0.007475
0.029686,0.002139
0.042073,0.000356
0.132401,0.011816
0.066460,0.043938
0.076908,0.002639
0.216938,0.225287
0.078391,0.039548
0.034588,0.003037
0.017555,0.001582
0.042979,0.017073
0.094776,0.012457
0.099971,0.005893
0.099144,0.000578
0.011822,0.000405
0.053161,0.001297
0.010100,0.000820
0.107835,0.000175
0.061888,0.055554
0.233302,0.053587
0.150214,0.000449
0.053940,0.001412
0.028451,0.000162
0.017688,0.004516
0.126123,0.000398
0.150087,0.000107
0.088076,0.045203
0.080000,0.008660
0.036722,0.013497
0.039455,0.032388
0.085564,0.000010
0.157960,0.000774
0.346560,0.000584
0.147757,0.000262
0.024790,0.000023
0.014190,0.000173
0.258380,0.016548
0.009520,0.001024
0.050367,0.000377
0.252126,0.000242
0.073071,0.000062
0.019611,0.000495
0.170385,0.045098
0.116043,0.034681
0.068928,0.000640
0.150487,0.000342
0.077718,0.000072
0.124090,0.057307
0.012797,0.000205
0.263507,0.000564
0.226757,0.068416
0.287561,0.014913
0.075924,0.000018
0.049571,0.000749
0.438708,0.022767
0.018966,0.000137
0.090374,0.000171
0.183758,0.000047
0.103812,0.024351
0.101556,0.000145
0.112829,0.000737
0.169096,0.003293
0.047434,0.001340
0.270847,0.002365
0.021670,0.000013
0.041301,0.006273
0.027617,0.000132
0.201316,0.024677
0.104377,0.000022
0.055482,0.000028
0.045652,0.000185
0.028223,0.010941
0.019857,0.010093
0.050276,0.005213
0.024652,0.002626
0.141711,0.000738
0.116713,0.060819
0.380790,0.125551
0.097363,0.003721
0.056187,0.044138
0.085881,0.008597
0.014681,0.000027
0.025663,0.000418
0.129929,0.007608
0.189003,0.001269
0.330151,0.000095
0.257257,0.000195
0.025910,0.000039
0.063683,0.000755
0.139924,0.000070
0.318924,0.007220
0.047374,0.001727
0.082145,0.002004
0.029300,0.004017
0.139375,0.000082
0.033421,0.000041
0.046755,0.003580
0.087473,0.027854
0.071320,0.001713
0.017271,0.003064
0.110114,0.000201
0.062952,0.000058
0.064748,0.003996
0.318751,0.000649
0.040558,0.005973
0.068073,0.000379
0.095857,0.045015
0.062098,0.010206
0.091368,0.001586
0.087775,0.000074
0.093094,0.004721
0.020200,0.000061
0.044788,0.002870
0.220006,0.000138
0.165959,0.001438
0.039309,0.000887
0.135111,0.000218
0.366481,0.173969
0.065299,0.021085
0.244027,0.000582
0.092858,0.000155
0.040443,0.000707
0.254525,0.182518
0.292903,0.016359
0.117197,0.000026
0.091910,0.002247
0.077735,0.000636
0.125759,0.028217
0.269755,0.085218
0.074023,0.002507
0.050050,0.009948
0.031088,0.000030
0.221476,0.002210
0.075566,0.003393
0.050923,0.010538
0.046943,0.000124
0.052153,0.036186
0.125607,0.000082
0.094634,0.000847
0.227309,0.000124
0.056839,0.000808
0.050758,0.000017
0.016909,0.000024
0.016878,0.010575
0.051632,0.000044
0.116279,0.023760
0.171840,0.001563
0.033048,0.004274
0.082304,0.000463
0.103958,0.000275
0.040783,0.000032
0.216812,0.016781
0.053207,0.000010
0.260387,0.000704
0.127578,0.049402
0.061097,0.000627
0.032122,0.000034
0.107863,0.011463
0.038171,0.000035
0.027616,0.018973
0.430516,0.003567
0.071570,0.000122
0.096592,0.020437
0.201245,0.003105
0.057069,0.016991
0.085194,0.000156
0.047589,0.022407
0.248619,0.214994
0.078380,0.004690
0.473835,0.136838
0.041945,0.008481
0.109245,0.039082
0.129076,0.000088
0.197295,0.014772
0.028789,0.008926
0.023151,0.000021
0.084454,0.000031
0.527606,0.000946
0.188490,0.000864
0.120371,0.000162
0.129076,0.024407
0.065957,0.006154
0.124200,0.003109
0.096345,0.001382
0.092474,0.000030
0.056582,0.000058
0.099325,0.000466
0.022487,0.000069
0.077797,0.029725
0.011674,0.001624
0.209208,0.056604
0.234469,0.055817
0.297387,0.051100
0.319790,0.000647
0.047117,0.019225
0.045380,0.000021
0.024068,0.001444
0.146004,0.000534
0.241248,0.000088
0.448550,0.002394
0.032467,0.013027
0.417878,0.345133
0.229656,0.103768
0.047830,0.000024
0.115319,0.001492
0.047503,0.000096
0.072623,0.000882
0.043477,0.000293
0.080253,0.016301
0.126407,0.008839
0.013580,0.004253
0.062856,0.000010
0.074499,0.000003
0.056974,0.000138
0.050592,0.000045
0.109660,0.001415
0.053990,0.011418
0.049990,0.000427
0.340402,0.029149
0.166512,0.004539
0.018196,0.000384
0.120554,0.004816
0.035090,0.000776
0.060211,0.063281
0.031845,0.000054
0.154940,0.003620
0.129925,0.000091
0.086503,0.025434
0.192911,0.000637
0.076185,0.005020
0.093995,0.018318
0.229565,0.010064
0.188564,0.000068
0.174037,0.001873
0.076330,0.024927
0.431810,0.003399
0.182880,0.001334
0.021285,0.000078
0.135531,0.001091
0.075676,0.000563
0.017624,0.001073
0.306906,0.001876
0.170937,0.006346
0.069525,0.043351
0.253427,0.005874
0.172482,0.001005
0.057112,0.000024
0.138452,0.001469
0.166303,0.017165
0.037085,0.000884
0.198878,0.002037
0.157531,0.085027
0.133058,0.000817
0.030345,0.001008
0.144306,0.000720
0.207241,0.001210
0.049224,0.019832
0.162631,0.003484
0.026213,0.000016
0.132326,0.001337
0.085857,0.047332
0.142069,0.000064
0.089739,0.001506
0.036303,0.004644
0.034567,0.000022
0.238879,0.000624
0.035534,0.000306
0.096443,0.003268
0.118502,0.027200
0.155253,0.010234
0.029890,0.000048
0.327884,0.009881
0.153289,0.000066
0.127749,0.004542
0.075622,0.000140
0.084467,0.040704
0.045189,0.000036
0.346010,0.000150
0.084036,0.000040
0.179313,0.000058
0.041535,0.006469
0.112868,0.008781
0.040808,0.001330
0.061958,0.001574
0.029292,0.005912
0.063744,0.000110
0.018247,0.000799
0.026884,0.001029
0.290407,0.001798
0.065970,0.000020
0.143789,0.005374
0.056165,0.000414
0.057729,0.000035
0.106856,0.003270
0.095664,0.009548
0.016512,0.000018
0.012675,0.001307
0.017410,0.000048
0.039865,0.000071
0.032316,0.000443
0.164067,0.105666
0.019798,0.000608
0.205466,0.000866
0.093026,0.000042
0.023108,0.000007
0.110170,0.020310
0.218196,0.165921
0.161600,0.050756
0.063460,0.000204
0.062740,0.018363
0.160104,0.009686
0.162201,0.000320
0.076243,0.000055
0.191091,0.000065
0.197333,0.002592
0.012464,0.000189
0.131880,0.000129
0.071019,0.000153
0.198448,0.049827
0.087985,0.060272
0.011022,0.000131
0.051765,0.000137
0.355444,0.107128
0.389927,0.005592
0.035597,0.000297
0.153582,0.127236
0.069090,0.000033
0.191436,0.000068
0.184144,0.001542
0.035541,0.000048
0.254914,0.002087
0.033297,0.000018
0.058665,0.007451
0.118233,0.067969
0.285761,0.003543
0.302455,0.132459
0.361858,0.000219
0.173455,0.018045
0.229160,0.070301
0.030027,0.000007
0.039258,0.000054
0.150580,0.000119
0.132593,0.023827
0.023041,0.000082
0.151292,0.001116
0.109788,0.002834
0.029453,0.001502
0.079419,0.047535
0.062587,0.044920
0.012972,0.000019
0.017723,0.000623
0.072480,0.002606
0.105497,0.003260
0.098604,0.000007
0.170782,0.000054
0.068926,0.001249
0.019588,0.000929
0.087722,0.000002
0.183348,0.003700
0.222379,0.049173
0.027946,0.001555
0.225004,0.011808
0.201355,0.000967
0.408612,0.000103
0.050190,0.016699
0.026191,0.000020
0.032105,0.002441
0.185271,0.003955
0.244575,0.121005
0.082602,0.000032
0.185774,0.000336
0.137667,0.000250
0.417475,0.016970
0.052140,0.000138
0.043403,0.012224
0.043681,0.014766
0.062399,0.000029
0.114414,0.056439
0.053454,0.016971
0.083227,0.028198
0.041568,0.000022
0.072394,0.000073
0.172700,0.000401
0.133279,0.000541
0.196991,0.000758
0.103384,0.008793
0.085903,0.000017
0.084783,0.000019
0.073340,0.000010
0.060450,0.025574
0.105479,0.000251
0.019671,0.001299
0.207178,0.027921
0.028377,0.000316
0.038166,0.006651
0.134863,0.002246
0.147999,0.000132
0.146077,0.004514
0.018697,0.000556
0.113943,0.000108
0.154670,0.084136
0.184366,0.155005
0.022968,0.009986
0.063521,0.000010
0.074767,0.021455
0.251435,0.000694
0.068586,0.000437
0.269247,0.000166
0.223184,0.004161
0.152968,0.002595
0.120333,0.033210
0.010222,0.000112
0.008597,0.000737
0.017653,0.000431
0.047454,0.000242
0.019264,0.004470
0.044426,0.000035
0.028305,0.006312
0.125299,0.072124
0.063854,0.000550
0.076337,0.000354
0.162247,0.001257
0.627114,0.086686
0.210681,0.058322
0.027022,0.000032
0.077187,0.000227
0.013509,0.000031
0.194114,0.000598
0.114354,0.000421
0.061473,0.000008
0.198517,0.000973
0.375817,0.003744
0.248607,0.009222
0.070785,0.006549
0.026321,0.023671
0.173166,0.120413
0.163304,0.000727
0.075029,0.001251
0.087678,0.004238
0.140829,0.000424
0.054408,0.001063
0.057932,0.005052
0.028810,0.000109
0.037433,0.000139
0.509002,0.038837
0.106862,0.000024
0.528313,0.313179
0.130730,0.000384
0.111973,0.013108
0.075304,0.001348
0.480622,0.000392
0.040844,0.000178
0.103974,0.007773
0.026249,0.000030
0.010672,0.000420
0.036785,0.000194
0.042116,0.000620
0.054529,0.000170
0.049597,0.000032
0.158565,0.122206
0.042579,0.038895
0.024935,0.000146
0.274552,0.037718
0.072845,0.000139
0.199565,0.000072
0.033787,0.000080
0.279515,0.000208
0.078864,0.005962
0.128792,0.002205
0.309149,0.002271
0.266866,0.019733
0.019024,0.001500
0.115536,0.006572
0.545494,0.003631
0.074103,0.000028
0.046101,0.000085
0.061565,0.000097
0.117104,0.065230
0.127141,0.002250
0.008738,0.000164
0.058063,0.019149
0.033986,0.006818
0.395008,0.025704
0.029597,0.000231
0.010067,0.000859
0.090542,0.000005
0.102284,0.000029
0.034621,0.012191
0.251399,0.024719
0.064185,0.000229
0.183245,0.022619
0.057422,0.001556
0.060324,0.000022
0.265894,0.000328
0.059258,0.000062
0.057641,0.002249
0.027663,0.000031
0.091787,0.001309
0.086088,0.001740
0.181912,0.025754
0.134309,0.000046
0.044140,0.013804
0.178075,0.155006
0.124913,0.000060
0.022771,0.000309
0.010083,0.000401
0.092055,0.001266
0.159322,0.019603
0.067694,0.002220
0.070966,0.037395
0.115028,0.094546
0.083565,0.012701
0.024482,0.000028
0.148322,0.082511
0.602003,0.000862
0.075127,0.000030
0.139942,0.002218
0.129541,0.000078
0.257382,0.016785
0.018611,0.000010
0.066905,0.000019
0.144584,0.000214
0.080236,0.000440
0.150561,0.009084
0.023166,0.002283
0.129083,0.001561
0.026177,0.000551
0.047257,0.023219
0.353541,0.018533
0.014293,0.000685
0.057969,0.000579
0.123902,0.000266
0.461224,0.021678
0.053011,0.056278
0.051545,0.000037
0.063943,0.000382
0.091869,0.002825
0.079876,0.001060
0.075320,0.005702
0.052650,0.035592
0.018417,0.002083
0.073606,0.000021
0.106451,0.000028
0.095805,0.000052
0.032324,0.000266
0.040029,0.005055
0.139031,0.007895
0.330610,0.014702
0.061027,0.000318
0.089151,0.000033
0.025989,0.018470
0.082627,0.000020
0.132108,0.005632
0.213405,0.000119
0.041092,0.012260
0.073130,0.000044
0.248660,0.000139
0.233346,0.002840
0.164880,0.000164
0.172566,0.012978
0.023017,0.005242
0.127514,0.006785
0.072040,0.000183
0.146631,0.138667
0.133424,0.000137
0.119914,0.002319
0.190054,0.001813
0.029031,0.000058
0.213759,0.011082
0.119120,0.000051
0.120067,0.000027
0.050878,0.000151
0.071461,0.000097
0.046790,0.018657
0.031057,0.000047
0.105032,0.000017
0.035077,0.000012
0.044351,0.000013
0.054348,0.048024
0.009985,0.000151
0.232641,0.157016
0.020983,0.001941
0.033589,0.000058
0.136010,0.114098
0.244987,0.092263
0.120100,0.000415
0.071027,0.000474
0.204371,0.000072
0.056366,0.025303
0.052184,0.006593
0.117708,0.025031
0.043823,0.000067
0.186823,0.005569
0.102651,0.000678
0.055038,0.000012
0.044274,0.000158
0.017870,0.001929
0.012489,0.002011
0.010727,0.000801
0.039202,0.000676
0.055734,0.000017
0.035459,0.001197
0.030245,0.002322
0.163780,0.013426
0.047707,0.000136
0.028997,0.000022
0.112269,0.011661
0.106672,0.000006
0.030452,0.017700
0.051191,0.042563
0.136219,0.000135
0.041240,0.000585
0.132231,0.005911
0.389436,0.216713
0.132692,0.058514
0.256834,0.000514
0.247065,0.002455
0.058719,0.000003
0.087378,0.000081
0.084667,0.004013
0.414971,0.223012
0.500840,0.000241
0.196455,0.056277
0.107632,0.000065
0.093455,0.000046
0.201241,0.009288
0.034480,0.003508
0.014691,0.000887
0.029179,0.000109
0.027410,0.008619
0.041843,0.012027
0.392021,0.014465
0.115800,0.066807
0.076303,0.000109
0.026671,0.010429
0.107286,0.000655
0.050409,0.000520
0.042754,0.000043
0.183700,0.007842
0.336226,0.257723
0.070331,0.000061
0.262293,0.054662
0.028257,0.000005
0.075828,0.000032
0.099782,0.000009
0.046335,0.000616
0.021113,0.007250
0.102502,0.000365
0.116557,0.003284
0.116232,0.007732
0.101444,0.000025
0.081867,0.002681
0.130310,0.001321
0.064827,0.000084
0.044820,0.015616
0.056095,0.000387
0.080548,0.023817
0.272290,0.004281
0.042391,0.000076
0.117185,0.023223
0.036668,0.003037
0.035212,0.013465
0.022130,0.000014
0.039124,0.021175
0.162433,0.000269
0.087244,0.000014
0.012857,0.000216
0.067595,0.002229
0.026792,0.002604
0.060066,0.000431
0.338974,0.009317
0.170910,0.038951
0.234325,0.000113
0.130727,0.000325
0.142125,0.068017
0.086236,0.000042
0.101432,0.000031
0.038177,0.000015
0.353097,0.115873
0.093546,0.005999
0.024396,0.000069
0.038059,0.000042
0.181800,0.000573
0.044029,0.001587
0.230153,0.000130
0.081013,0.000381
0.061794,0.000041
0.075382,0.000139
0.202519,0.092301
0.100484,0.013354
0.126761,0.083906
0.090707,0.001185
0.067400,0.000021
0.042150,0.000029
0.114898,0.000026
0.011571,0.000779
0.041751,0.000058
0.195822,0.000149
0.118823,0.001723
0.267431,0.002199
0.055329,0.014402
0.041885,0.000035
0.084868,0.024803
0.080078,0.013182
0.336532,0.144470
0.338565,0.000521
0.059770,0.000120
0.071136,0.033920
0.023405,0.000142
0.043916,0.000539
0.012667,0.000116
0.045110,0.003761
0.212092,0.001321
0.113951,0.010955
0.101542,0.000493
0.089806,0.050250
0.023923,0.013181
0.040785,0.007436
0.044167,0.000020
0.061921,0.000006
0.070205,0.030086
0.251318,0.124356
0.085644,0.000142
0.033853,0.000070
0.016068,0.000072
0.112055,0.000180
0.073029,0.000034
0.060258,0.000018
0.038186,0.000421
0.075355,0.000002
0.022270,0.000088
0.046896,0.001781
0.043778,0.028671
0.403928,0.000837
0.473584,0.000886
0.042808,0.002622
0.128604,0.014848
0.061290,0.000804
0.284969,0.004775
0.072446,0.001325
0.186044,0.040695
0.039740,0.000328
0.174176,0.004912
0.070779,0.005625
0.054717,0.000016
0.057080,0.000025
0.355358,0.109132
0.303564,0.002541
0.070870,0.007951
0.196617,0.156385
0.009833,0.002066
0.019969,0.000118
0.174679,0.035746
0.037806,0.001018
0.164617,0.000482
0.050506,0.000098
0.216681,0.002288
0.043337,0.003819
0.031798,0.012850
0.195457,0.001216
0.097038,0.000300
0.043000,0.000363
0.026780,0.002600
0.106772,0.000238
0.020071,0.001460
0.091498,0.000013
0.082859,0.000037
0.154944,0.000140
0.235551,0.065863
0.084634,0.000180
0.174388,0.000047
0.034072,0.027658
0.049633,0.004796
0.154995,0.000188
0.292461,0.001452
0.168804,0.000377
0.107375,0.000933
0.218886,0.001042
0.122143,0.000017
0.214553,0.022264
0.049964,0.000175
0.214454,0.004518
0.103845,0.051155
0.158429,0.000120
0.082442,0.001519
0.042112,0.000104
0.029855,0.000046
0.136388,0.000497
0.046091,0.000019
0.134651,0.000944
0.089763,0.002106
0.024731,0.000823
0.138592,0.007707
0.231902,0.000104
0.141284,0.068906
0.084850,0.001393
0.144957,0.003111
0.047732,0.018130
0.067550,0.000080
0.111271,0.000044
0.535685,0.001134
0.160366,0.030395
0.070331,0.025784
0.035164,0.000033
0.060848,0.006907
0.074433,0.000022
0.056382,0.000628
0.043720,0.000073
0.059002,0.000028
0.105521,0.020716
0.050287,0.000864
0.012473,0.000328
0.100825,0.000189
0.109358,0.024842
0.034814,0.000188
0.103271,0.006928
0.119031,0.105909
0.118982,0.040868
0.162702,0.005422
0.098689,0.000012
0.027571,0.000009
0.124106,0.000117
0.048558,0.000322
0.073288,0.001193
0.024110,0.000007
0.171800,0.083823
0.142288,0.000145
0.247441,0.000379
0.106266,0.000786
0.054920,0.000016
0.009294,0.000963
0.155979,0.042732
0.135283,0.012522
0.128077,0.002557
0.089553,0.000035
0.088631,0.000013
0.037538,0.000137
0.062188,0.000112
0.018879,0.001777
0.097909,0.000569
0.039384,0.000470
0.086044,0.000008
0.206479,0.003968
0.137056,0.000118
0.017137,0.000099
0.146611,0.004289
0.102884,0.004861
0.281155,0.000374
0.007736,0.000090
0.057761,0.000013
0.184621,0.009686
0.109670,0.000729
0.123454,0.000564
0.044297,0.000059
0.043435,0.000020
0.020292,0.000027
0.085243,0.020185
0.102069,0.000029
0.034416,0.000575
0.094460,0.000072
0.009214,0.000113
0.061882,0.000035
0.097475,0.000021
0.120251,0.000950
0.096369,0.000205
0.066996,0.000286
0.392953,0.070367
0.065405,0.000585
0.130019,0.092003
0.173362,0.071306
0.104809,0.003403
0.127834,0.005805
0.048191,0.000130
0.023493,0.000059
0.073903,0.000014
0.394424,0.000249
0.029128,0.000060
0.080294,0.016148
0.141924,0.000089
0.243896,0.023820
0.117459,0.000396
0.196766,0.048747
0.049888,0.000007
0.230077,0.003675
0.046160,0.000780
0.367890,0.000411
0.026306,0.001027
0.096907,0.004810
0.044221,0.013538
0.049026,0.016660
0.036129,0.005304
0.027624,0.000595
