beta,gamma
0.135734,0.001506
0.274744,0.001178
0.261897,0.099147
0.132243,0.002310
0.456063,0.030391
0.285696,0.040045
0.498039,0.120092
0.055505,0.004308
0.152981,0.066174
0.190272,0.035135
0.177463,0.015171
0.479763,0.011665
0.289962,0.002398
0.028632,0.008420
0.129332,0.006087
0.329971,0.005251
0.083593,0.003989
0.327280,0.005448
0.175537,0.065640
0.142505,0.015257
0.160672,0.107434
0.355000,0.001211
0.202885,0.096871
0.160941,0.025554
0.926621,0.812453
0.143953,0.058253
0.562585,0.004671
0.793689,0.101440
0.204253,0.001491
0.704994,0.011245
0.072784,0.034318
0.926378,0.240540
0.041826,0.001677
0.058603,0.015455
1.162018,0.030967
0.039694,0.003979
0.231845,0.005224
0.202581,0.001858
0.026815,0.008588
0.164158,0.094319
0.225455,0.174073
0.247315,0.059331
0.349348,0.025468
0.109413,0.001872
0.208829,0.029998
0.454608,0.005674
0.631565,0.094140
0.285834,0.001304
0.219862,0.011083
0.383712,0.280464
0.253718,0.022740
0.109023,0.008588
0.091775,0.002444
0.174724,0.001292
0.160040,0.001100
0.076399,0.052019
0.101337,0.035534
0.228155,0.086243
0.289369,0.001619
0.095294,0.001896
0.130441,0.092580
0.762535,0.001511
0.500521,0.013232
0.128381,0.069900
0.340844,0.063683
0.162763,0.063206
0.097679,0.017630
0.893479,0.044193
0.650803,0.001445
0.243027,0.002356
0.222112,0.006430
0.211991,0.002514
0.284925,0.021281
0.044750,0.001334
0.974034,0.142389
0.139368,0.023247
0.153790,0.097405
0.118940,0.001690
0.189141,0.024246
0.030492,0.006933
0.295609,0.002874
0.189741,0.019626
0.180557,0.018292
0.150068,0.002807
0.292555,0.000870
0.106559,0.017734
0.375440,0.004885
0.161179,0.008700
0.160645,0.015106
0.399950,0.148366
0.025769,0.004700
0.043290,0.005024
0.051371,0.001999
0.312961,0.000863
0.294978,0.002566
0.030328,0.013767
0.241646,0.001197
0.373086,0.067029
0.085785,0.030617
0.290073,0.008406
0.055266,0.001722
0.225615,0.010419
0.186152,0.002332
0.066668,0.003116
0.407707,0.002365
0.191226,0.001043
0.205194,0.074812
0.152710,0.033592
0.735411,0.232937
0.187093,0.096914
0.050479,0.002263
0.152054,0.010551
0.276846,0.014800
0.025139,0.002072
0.022172,0.003624
0.100318,0.017311
0.121622,0.025328
0.117728,0.000906
0.106130,0.031662
0.022738,0.010776
0.337198,0.153123
0.386900,0.252798
0.044375,0.001472
0.232863,0.003293
0.297406,0.001324
0.259106,0.003440
0.053082,0.021243
0.333416,0.147535
0.322594,0.008945
0.040793,0.007897
0.552133,0.001441
0.059761,0.005064
0.121259,0.002087
0.034594,0.007345
0.242049,0.001021
0.331784,0.031661
0.148644,0.129470
0.769945,0.563983
0.032895,0.001276
0.147480,0.006007
0.071632,0.009614
0.322705,0.050739
0.318550,0.143203
0.281405,0.002630
0.122536,0.014964
0.413863,0.114799
0.058971,0.001286
0.066376,0.023263
0.743654,0.000806
0.322505,0.020534
0.139097,0.001091
0.402409,0.001119
0.209229,0.001230
0.821509,0.042083
0.238942,0.002470
0.043231,0.004732
0.128712,0.046756
0.119330,0.004859
0.059105,0.020432
0.088593,0.007045
0.130487,0.100377
0.267180,0.057784
0.187024,0.001834
0.418382,0.016432
0.046619,0.001850
0.065711,0.013006
0.726597,0.001015
0.267248,0.083963
0.188945,0.060750
0.090967,0.036737
0.590327,0.029712
0.147083,0.006421
0.609117,0.001455
0.503809,0.042791
0.368688,0.001163
0.178603,0.005023
0.119517,0.086274
0.028597,0.009500
0.386222,0.227817
0.166831,0.117214
0.152512,0.026550
0.070606,0.002922
0.558188,0.029399
0.088297,0.004696
0.430060,0.199808
0.045713,0.003266
0.100036,0.006171
0.094768,0.010483
0.094444,0.057174
0.043396,0.012363
0.326016,0.005325
0.105446,0.000928
0.060026,0.002141
0.216185,0.092967
0.410740,0.000851
0.248449,0.001218
0.235520,0.006853
0.416217,0.093933
0.304293,0.106819
0.088954,0.003442
0.105091,0.027063
0.185808,0.003221
0.082952,0.008563
0.254803,0.014689
0.553007,0.001527
0.212199,0.057599
0.025935,0.002785
0.065606,0.006456
0.404155,0.003783
0.076018,0.014816
0.094216,0.000884
0.781291,0.040872
0.238466,0.006064
0.249647,0.002866
0.173425,0.008425
0.471131,0.058521
0.620358,0.094443
0.100716,0.013942
0.354279,0.141318
0.102838,0.004190
0.483675,0.038817
0.214863,0.066140
0.069161,0.008969
0.314409,0.004759
0.040441,0.012962
0.113550,0.019699
0.143940,0.019325
0.136161,0.060693
0.282539,0.000871
0.078174,0.002003
0.034638,0.020866
0.278868,0.001695
0.086861,0.001785
0.308507,0.001346
0.711479,0.002599
0.202082,0.013461
0.578896,0.004386
0.361729,0.001040
0.120200,0.042441
0.527922,0.097088
0.068744,0.001708
0.112220,0.004811
0.381938,0.011628
0.100181,0.003883
0.196717,0.001985
0.091811,0.044342
0.285280,0.061880
0.038371,0.004683
0.352850,0.012643
0.713572,0.005111
0.342054,0.017264
0.091694,0.022817
0.370892,0.007284
0.060200,0.026885
0.332564,0.003627
0.176057,0.002686
0.044620,0.001160
0.124081,0.013222
0.287816,0.025840
0.163365,0.001030
1.159078,0.005107
0.184517,0.004763
0.193371,0.023360
0.430863,0.001764
0.516410,0.013177
0.101354,0.001955
0.187154,0.080166
0.867559,0.320866
0.285498,0.016376
0.088817,0.017072
0.607318,0.007616
0.232315,0.001439
0.082881,0.001124
0.212743,0.011243
0.076540,0.004943
0.135102,0.077689
0.273382,0.001091
0.162576,0.004624
0.214050,0.008892
0.464950,0.000805
0.029803,0.002681
0.232474,0.084889
0.025271,0.002679
0.290729,0.003008
0.157791,0.007511
0.400778,0.003416
0.696518,0.258816
0.154049,0.005973
0.263942,0.026426
0.053786,0.002729
0.119303,0.006647
0.274154,0.157613
0.328196,0.125115
0.261664,0.002720
0.344389,0.016883
0.068987,0.005218
1.170099,0.075502
0.663050,0.001501
0.568624,0.028416
0.284278,0.015328
0.719577,0.087101
0.557426,0.002052
0.053518,0.018541
0.408885,0.019310
0.232606,0.004725
0.372017,0.128787
0.532177,0.011613
0.335193,0.002435
0.134637,0.079779
0.116507,0.002875
0.216233,0.008867
0.183794,0.125791
0.106182,0.001708
0.353837,0.043688
0.343643,0.001702
0.181546,0.103953
0.076274,0.017201
0.092660,0.011092
0.183345,0.007409
0.118589,0.003358
0.185672,0.031050
0.430713,0.018398
0.086607,0.029852
0.422663,0.002128
0.133659,0.002743
0.416723,0.008537
0.054179,0.001332
0.188423,0.018975
0.205826,0.165402
0.126378,0.004480
0.095809,0.004357
0.031832,0.002884
0.117458,0.000883
0.069434,0.001345
0.085439,0.009208
0.380552,0.001102
0.272430,0.221404
0.338691,0.003218
0.126137,0.001094
0.115760,0.028639
0.086823,0.008433
0.593315,0.007518
0.316746,0.079468
0.322433,0.001885
0.125270,0.023492
0.136302,0.002600
0.117748,0.002458
0.153635,0.024077
0.044338,0.010101
0.121257,0.008408
0.081250,0.002159
0.039003,0.024352
0.706376,0.001623
0.530628,0.001229
0.344311,0.074178
0.253162,0.008468
0.215184,0.013504
0.075838,0.002275
0.138248,0.003292
0.066378,0.020890
0.363298,0.002394
0.263250,0.020108
0.557962,0.037466
0.077654,0.019776
0.210280,0.021078
0.175813,0.001561
0.231601,0.062919
0.325028,0.046862
0.104844,0.034529
0.639487,0.181200
0.108549,0.001868
0.071722,0.000982
0.113448,0.080790
0.392636,0.145061
0.307960,0.033060
0.264597,0.026407
0.436835,0.002267
0.296740,0.001786
0.668496,0.190223
0.464164,0.109646
0.346973,0.204473
0.082948,0.015634
0.105836,0.004311
0.109609,0.064266
0.273805,0.124498
0.527928,0.001207
0.146120,0.102808
0.104123,0.042527
0.079196,0.005987
0.257125,0.008226
0.050975,0.005384
0.135500,0.009548
0.178575,0.129370
0.058775,0.006095
0.216541,0.003395
0.073443,0.008452
0.108472,0.001078
0.172325,0.003109
0.242896,0.043951
0.053595,0.006456
0.042720,0.003285
0.376614,0.022615
0.136623,0.019896
0.110823,0.058716
0.049103,0.013171
0.118900,0.003465
0.149019,0.087005
0.697462,0.230316
0.690015,0.004409
0.203764,0.021770
0.052833,0.014792
0.050490,0.010225
0.105132,0.010334
0.131978,0.005961
0.247013,0.011920
0.054656,0.040689
0.274841,0.003275
0.190980,0.001437
0.037086,0.004500
0.170371,0.031306
0.763982,0.013361
0.129384,0.005589
0.168951,0.030853
0.508029,0.001277
0.369593,0.006206
0.537905,0.003955
0.757547,0.003626
0.241887,0.042250
0.138176,0.010649
0.245624,0.012076
0.081949,0.012185
0.066633,0.004467
0.078017,0.002437
0.123011,0.041149
0.379850,0.007317
0.155622,0.004280
0.133190,0.026167
0.097589,0.041495
0.260222,0.026495
0.782680,0.032882
0.099899,0.039236
0.133858,0.045027
0.056113,0.006476
0.428726,0.118773
0.271727,0.121492
0.060599,0.037606
0.285147,0.176191
0.076580,0.011661
0.066043,0.003676
0.136684,0.011067
0.265414,0.005503
0.176746,0.008279
0.158773,0.008335
0.335884,0.197570
0.215235,0.114505
0.090502,0.001577
0.049638,0.002807
0.265820,0.022839
0.081381,0.013629
0.219497,0.012273
0.090422,0.001958
0.188578,0.117589
0.167139,0.008430
0.043250,0.006106
0.086255,0.021825
0.048505,0.001708
0.514193,0.006971
0.681783,0.056306
0.157886,0.005706
0.240624,0.002422
0.040954,0.004109
0.267931,0.036843
0.173704,0.002912
0.315692,0.007412
0.022988,0.003869
0.400676,0.162413
0.209114,0.151289
0.074283,0.037830
0.072064,0.026042
0.287521,0.125098
0.115844,0.002241
0.389178,0.012819
0.986953,0.161932
0.521701,0.198949
0.359194,0.120373
0.333859,0.004905
0.254641,0.219193
0.201223,0.003990
0.493257,0.257470
0.324925,0.002657
0.319352,0.001831
0.046495,0.030741
0.893894,0.073773
0.730218,0.096507
0.170137,0.004681
0.587039,0.088260
0.207407,0.140539
0.115138,0.001241
0.636255,0.503971
0.653949,0.312456
0.840431,0.567443
0.115259,0.045985
0.399115,0.011792
0.059965,0.006626
0.251795,0.004733
0.329115,0.005572
0.086091,0.003096
0.252009,0.024607
0.286183,0.008054
0.133867,0.076823
0.052635,0.050341
0.356846,0.002493
0.244570,0.000812
0.104177,0.002829
0.331166,0.007232
0.366588,0.323323
0.078610,0.002117
0.154875,0.003074
0.094203,0.005154
0.253877,0.003312
0.102973,0.002932
0.092794,0.018247
0.095190,0.010962
0.237146,0.001297
0.158369,0.002061
0.534139,0.487115
0.369228,0.028756
0.059199,0.001555
0.285744,0.005519
0.174453,0.030388
0.224876,0.001021
0.518679,0.001562
0.205145,0.041073
0.065903,0.043418
0.546638,0.001567
0.376760,0.001824
0.345850,0.010296
0.205138,0.026109
0.798118,0.006877
0.468436,0.224209
0.028303,0.017873
0.055633,0.010079
0.207634,0.002178
0.062229,0.005144
0.325286,0.009086
0.318044,0.002386
0.335964,0.000804
0.175034,0.023643
0.282841,0.185986
0.247436,0.011917
0.556987,0.092688
0.216050,0.104422
0.137752,0.001724
0.078483,0.001212
0.830116,0.324277
0.339803,0.157825
0.407603,0.003565
0.351954,0.000970
0.744103,0.012087
0.190754,0.033441
0.232186,0.007082
0.228970,0.028469
0.573249,0.226113
0.465718,0.035883
0.336564,0.001449
0.046023,0.018894
0.042072,0.019269
0.206856,0.181878
0.101215,0.005222
0.265542,0.032021
0.388912,0.026971
0.114594,0.056797
0.674208,0.078029
0.485508,0.116436
0.103945,0.003054
0.109657,0.004153
0.518422,0.168176
0.079348,0.023118
0.355308,0.006068
0.156753,0.038464
0.658807,0.422954
0.910141,0.107030
0.218610,0.060072
0.345761,0.089592
0.220304,0.011883
0.176502,0.002877
0.256029,0.025075
0.100397,0.006593
0.417407,0.011112
0.484700,0.001099
0.346749,0.106635
0.905086,0.000905
0.116456,0.005100
0.101535,0.003381
0.051449,0.016453
0.052557,0.041819
0.039505,0.001786
0.048486,0.003499
0.361770,0.004805
0.043759,0.003301
0.059725,0.035389
0.388930,0.358835
0.088934,0.002555
0.143912,0.003281
0.244475,0.069968
0.123219,0.004737
0.266629,0.011618
0.301009,0.012512
0.202453,0.005236
0.792163,0.494284
0.255938,0.040442
0.216142,0.133702
0.298371,0.001669
0.369206,0.106077
0.140304,0.005766
0.148243,0.020682
0.293762,0.046978
0.247072,0.001404
0.120291,0.002942
0.102635,0.073592
0.252297,0.004786
0.312266,0.001774
0.385763,0.121605
0.286495,0.051549
0.593480,0.001910
0.081856,0.002190
0.027441,0.009249
0.708005,0.018763
0.021142,0.006890
0.289101,0.001747
0.273975,0.056885
0.115041,0.016093
0.186589,0.142343
0.503263,0.003107
0.288044,0.009659
0.259448,0.076947
0.261257,0.002979
0.114507,0.064745
0.178609,0.001216
0.092567,0.000902
0.585932,0.123793
0.488231,0.032965
0.246812,0.106831
0.220286,0.033304
0.107004,0.005168
0.111369,0.051527
0.049477,0.024582
0.171820,0.004153
0.189435,0.037463
0.128097,0.001668
0.272438,0.099698
0.060030,0.027066
0.132880,0.006652
0.513139,0.189256
0.240798,0.000999
0.231782,0.022386
0.042987,0.001386
0.173624,0.011427
0.259990,0.126846
0.080508,0.003756
0.068752,0.008940
0.785351,0.099446
0.258926,0.012282
0.220449,0.008425
0.357750,0.101263
0.289916,0.003906
0.164462,0.003925
0.239890,0.001776
0.084487,0.003474
0.253917,0.014084
0.120894,0.003069
0.080363,0.006397
0.094016,0.003917
1.278392,0.011262
0.247204,0.033956
0.035130,0.010082
0.045030,0.001194
0.700647,0.010514
0.104364,0.013525
0.426223,0.289006
0.545151,0.008165
0.174527,0.003040
0.304228,0.011761
0.243766,0.013956
0.175814,0.005342
0.291149,0.005508
0.039397,0.002209
0.290529,0.001493
0.210560,0.009138
0.709516,0.003931
0.326543,0.015640
0.033619,0.001342
0.069949,0.002894
0.094350,0.038899
0.121890,0.007535
0.155396,0.086426
0.288467,0.000982
0.394579,0.007753
0.161925,0.047873
0.360622,0.048153
0.052649,0.001400
0.071715,0.001032
0.063962,0.001157
0.390108,0.076657
0.129432,0.001123
0.222496,0.005737
0.064385,0.001054
0.143261,0.001464
0.227714,0.011268
0.060890,0.004253
0.132732,0.010647
0.077153,0.017600
0.118947,0.073985
0.040579,0.014694
0.289279,0.011098
0.392652,0.253168
0.284956,0.002681
0.307649,0.207287
0.197616,0.008718
0.131362,0.017681
0.106274,0.029412
0.097204,0.002480
0.042097,0.006476
0.402574,0.001198
0.134986,0.005681
0.537478,0.191948
0.063672,0.009782
0.834654,0.020215
0.146657,0.040365
0.288506,0.124793
0.171308,0.021406
0.095350,0.002455
0.145059,0.080278
0.805093,0.019800
0.187510,0.008958
0.024995,0.011560
0.050454,0.002295
0.185492,0.153421
0.291764,0.013854
0.170869,0.000972
0.258482,0.007414
1.093906,0.004193
0.141844,0.007102
0.239231,0.004020
0.123218,0.101657
0.117474,0.048473
0.672867,0.035835
0.030993,0.015109
0.126112,0.008954
0.244542,0.000948
0.213570,0.004023
0.241654,0.002454
0.645617,0.024957
0.169453,0.009925
0.219444,0.047040
0.588675,0.030697
0.307808,0.059827
0.530301,0.101730
0.308263,0.002013
0.356721,0.019361
0.926260,0.032462
0.036849,0.009602
0.021353,0.004471
0.433925,0.331204
0.034382,0.002343
0.087003,0.013005
0.050590,0.002073
0.192517,0.032013
0.335371,0.000863
0.268989,0.022669
0.254405,0.038593
0.237712,0.002587
0.054844,0.003082
0.223983,0.001161
0.141176,0.044520
0.397373,0.003195
0.073643,0.000968
0.431096,0.111900
0.526009,0.021408
0.074940,0.055272
0.250866,0.144900
0.252611,0.195815
0.086192,0.001451
0.245271,0.003175
0.206023,0.032036
0.047164,0.006852
0.336620,0.003584
0.266679,0.010827
0.040320,0.003288
0.276333,0.033128
0.023085,0.007918
0.134622,0.094102
0.103358,0.004243
0.443442,0.005575
0.496473,0.023528
0.071055,0.001177
0.553943,0.048013
0.189211,0.028389
0.090686,0.033289
0.149329,0.027344
0.137672,0.017386
0.270877,0.006334
0.101712,0.009499
0.118325,0.003173
0.256129,0.018817
0.295721,0.003621
0.027384,0.003523
0.197826,0.020454
0.409224,0.000804
0.062205,0.002423
0.173554,0.019407
0.182423,0.002205
0.225997,0.014279
0.699286,0.354941
0.227380,0.001256
0.254787,0.009380
0.132620,0.000899
0.085469,0.047031
0.109448,0.007051
0.180562,0.003894
0.264010,0.043398
0.876423,0.023172
0.041050,0.003716
0.488642,0.102514
0.137824,0.102839
0.172331,0.002747
0.310930,0.028699
0.323594,0.008844
0.290746,0.001502
0.069674,0.012877
0.246567,0.044414
0.089350,0.009739
0.029193,0.002712
0.131226,0.008159
0.132014,0.001855
0.049759,0.015796
0.233251,0.035246
0.274977,0.117638
0.030516,0.001441
0.165039,0.025644
0.104505,0.002182
0.055164,0.002735
0.223679,0.068980
0.189783,0.029188
0.035881,0.003332
0.134195,0.001990
0.068346,0.001377
0.339721,0.005893
0.260886,0.006168
0.559049,0.011248
0.035194,0.020346
0.316802,0.216274
0.210337,0.020773
0.035128,0.004834
0.045650,0.015386
0.126433,0.001141
0.570804,0.059464
0.087373,0.053958
0.690285,0.545343
0.109813,0.007472
0.193638,0.022055
0.024390,0.006946
0.306017,0.001960
0.226051,0.006758
0.308432,0.066883
0.197092,0.092247
0.047282,0.008742
0.316642,0.000927
0.046703,0.030950
0.074004,0.039287
0.320924,0.033052
0.215357,0.043591
0.028170,0.007240
1.306165,0.015847
0.908544,0.000951
0.191810,0.098923
0.562936,0.024921
0.517517,0.006324
0.095383,0.001478
0.099987,0.002050
0.136709,0.003662
0.374973,0.003675
0.141420,0.004801
0.485538,0.004892
0.200955,0.078529
0.071638,0.047271
0.453272,0.002012
0.280753,0.033285
0.156080,0.008395
0.178569,0.004416
0.211585,0.000937
0.050743,0.039446
0.149683,0.004449
0.250368,0.016717
0.094449,0.021173
0.110007,0.034913
0.096321,0.003811
0.180640,0.077393
0.209843,0.003990
0.107755,0.004262
0.240331,0.000928
0.108414,0.008415
1.239665,0.085894
0.240913,0.001257
0.455971,0.093816
0.055041,0.023309
0.184298,0.074835
0.504969,0.012126
0.110554,0.001195
0.145297,0.013242
0.059209,0.002520
0.301931,0.163908
0.059927,0.029620
0.198786,0.042882
0.255755,0.002440
0.051896,0.009856
0.447629,0.000960
0.214039,0.030674
0.331582,0.010222
1.136439,0.001338
0.311283,0.021402
0.365845,0.073950
0.071103,0.003929
0.605550,0.083053
0.368288,0.000834
0.850344,0.488416
0.420671,0.001351
0.086865,0.008836
0.039774,0.002412
0.800817,0.000879
0.637211,0.013902
0.805372,0.020638
0.068029,0.010563
0.098870,0.003770
0.572377,0.001817
0.825385,0.001746
0.048642,0.007329
0.339025,0.001414
0.113294,0.035677
0.658645,0.231170
0.149775,0.001618
0.500457,0.000852
0.277005,0.100747
0.314839,0.012773
0.554391,0.102709
0.259627,0.149466
0.087527,0.004480
0.187698,0.009390
0.102952,0.013221
0.286246,0.005238
0.023241,0.017419
0.103022,0.003569
0.046371,0.010805
0.126728,0.003079
0.037077,0.003853
0.240997,0.016298
0.145954,0.004762
0.102617,0.008067
0.134102,0.001788
0.640208,0.063405
0.038994,0.011283
0.100963,0.043252
0.087335,0.070613
0.946644,0.643257
0.034118,0.011859
0.157539,0.010227
0.372448,0.004948
0.194451,0.008535
0.034982,0.009374
0.611275,0.433982
0.034522,0.005391
0.280445,0.065088
0.200888,0.005971
0.333508,0.001016
0.341832,0.033518
0.232842,0.170991
0.176207,0.007639
0.228154,0.049918
0.217098,0.008544
0.127038,0.002547
0.124121,0.011422
0.182630,0.141835
0.347229,0.005127
0.389088,0.330236
0.136186,0.005850
0.224333,0.142007
0.634333,0.062244
0.138739,0.007480
0.269076,0.001952
0.109265,0.019738
0.347776,0.019505
0.159687,0.106995
0.429987,0.038262
0.208318,0.033757
0.094993,0.001817
0.401229,0.001015
0.109791,0.004675
0.603285,0.537531
0.040152,0.009943
0.406832,0.008818
0.096024,0.005559
0.368082,0.298987
0.110817,0.003966
0.037355,0.003032
0.483711,0.062279
0.229917,0.086387
0.089943,0.040242
0.057108,0.016051
0.189963,0.036289
0.240953,0.020681
0.118133,0.002469
0.037524,0.001203
0.180284,0.013424
0.039147,0.014489
0.036588,0.004741
0.252167,0.111958
0.501553,0.004148
1.103045,0.388742
0.409350,0.000951
0.073621,0.003636
0.455101,0.046032
0.118797,0.005475
0.158981,0.003014
0.246583,0.007141
0.341900,0.007347
0.071408,0.006213
0.182365,0.003836
0.214696,0.007117
0.051172,0.003553
0.856962,0.372132
0.178934,0.027466
0.027119,0.008972
0.167733,0.001889
0.533918,0.013061
0.083200,0.002028
