beta,gamma
1.067083,0.166469
0.246826,0.077238
0.412964,0.073934
0.361720,0.027546
0.236430,0.008564
0.271825,0.017220
0.515684,0.009454
0.267683,0.010666
0.275636,0.008184
0.358909,0.019888
0.415528,0.014099
0.236504,0.017163
0.401457,0.050903
0.188888,0.074405
0.121031,0.010318
0.119280,0.011618
0.079086,0.017406
0.384951,0.009098
0.115015,0.011192
0.205658,0.051713
0.653407,0.011925
0.424287,0.175923
0.240698,0.011363
0.385803,0.011641
0.795058,0.300761
0.639564,0.067889
0.193013,0.018155
0.183289,0.012181
0.144834,0.010341
0.231269,0.036077
0.184589,0.096131
1.946674,0.122020
0.447455,0.025082
0.109837,0.045819
0.181108,0.021035
0.314827,0.008183
0.471678,0.050918
0.204741,0.067914
0.339932,0.047299
0.602773,0.057659
0.069313,0.017369
0.248816,0.038276
0.741685,0.007247
0.472491,0.135731
0.259541,0.036711
0.602004,0.037495
0.145385,0.035885
0.221540,0.007469
0.187472,0.029164
0.288631,0.068917
0.363248,0.054329
0.264484,0.010764
0.152483,0.067366
0.334421,0.036039
0.210290,0.053829
0.694271,0.023629
0.428201,0.022675
0.389979,0.018066
0.258084,0.008633
0.623834,0.269349
0.361057,0.015167
0.527508,0.251368
0.255490,0.040423
0.334323,0.151257
0.308646,0.061644
0.160202,0.071994
0.157259,0.019348
0.323933,0.107300
0.618360,0.029191
0.122205,0.022541
0.247941,0.012319
0.169938,0.013681
1.380916,0.194506
0.238408,0.011399
0.068648,0.017220
0.156441,0.011306
0.236484,0.046803
0.273202,0.025987
0.678316,0.016378
0.192956,0.011122
0.317298,0.007701
1.185271,0.009855
0.220442,0.091867
0.361053,0.075152
0.110696,0.024927
0.398605,0.091778
0.108558,0.009910
0.684551,0.012939
0.271616,0.062775
0.349296,0.010983
0.096056,0.018654
0.372445,0.131321
0.254932,0.117622
0.128429,0.011361
0.399477,0.010430
0.208629,0.014080
0.183443,0.022988
0.145733,0.021703
0.118186,0.031102
0.080885,0.028354
0.564256,0.134092
0.298794,0.036655
0.303046,0.009418
0.186989,0.023322
0.375094,0.074072
0.172405,0.006596
0.720833,0.083523
0.137808,0.041499
0.170015,0.049680
0.260510,0.062171
0.393415,0.074384
0.080085,0.021532
0.574413,0.017751
0.161761,0.029106
0.809790,0.060944
0.472537,0.049653
0.345461,0.177532
0.320327,0.117025
0.390514,0.193681
0.228765,0.011257
0.267681,0.012097
0.164931,0.007654
0.118107,0.019106
0.091415,0.009984
0.202453,0.006713
0.330825,0.042950
0.137226,0.041910
0.455038,0.126915
0.427862,0.121194
0.318929,0.022674
0.123642,0.008624
0.379586,0.035771
0.141933,0.009468
0.483149,0.252473
0.266042,0.029052
0.219132,0.008607
0.642128,0.193760
0.176099,0.023634
0.713846,0.047196
0.397351,0.041298
0.573310,0.020399
0.133670,0.029661
0.197017,0.054350
0.183663,0.051729
0.330726,0.040432
0.210898,0.043012
0.384314,0.084406
0.350040,0.007532
0.221053,0.033182
0.119341,0.008353
0.376753,0.010143
0.688827,0.021022
0.213675,0.009295
0.369127,0.078491
0.091894,0.033073
0.168171,0.019110
0.578657,0.174559
0.270121,0.014995
0.139955,0.009566
0.226646,0.112893
0.200242,0.028252
0.511892,0.290539
0.247746,0.035585
0.382520,0.015525
0.170490,0.017677
0.102316,0.010586
0.281405,0.007363
0.908026,0.008539
0.185512,0.008455
0.175345,0.052597
0.156828,0.062290
0.805271,0.362925
0.191532,0.076851
0.179265,0.061805
0.203023,0.037517
0.134077,0.017265
0.237775,0.043146
0.308642,0.084753
0.222561,0.009328
0.361904,0.091659
0.294843,0.040547
0.163438,0.007646
0.488243,0.047406
0.291633,0.125237
0.255443,0.036344
0.200722,0.010036
0.203705,0.072442
0.253634,0.056120
0.182200,0.009935
0.228636,0.023617
0.129059,0.008450
0.344822,0.060095
0.713042,0.007651
0.140302,0.007996
0.379922,0.071821
0.342414,0.027527
0.559202,0.017971
0.212123,0.007633
0.393633,0.008605
0.309528,0.117553
0.459996,0.087490
0.883259,0.075568
0.629262,0.012518
0.594089,0.006887
0.169899,0.070245
0.218924,0.021415
0.259783,0.020644
0.144389,0.007999
0.340343,0.027962
0.245240,0.042214
0.149460,0.041778
0.216124,0.011095
0.157672,0.064557
0.174923,0.042872
0.089997,0.022005
0.419266,0.014065
0.224523,0.076198
0.532904,0.017765
0.130246,0.026496
0.268252,0.032766
0.256847,0.030382
0.183490,0.043713
0.392985,0.012074
0.763494,0.022831
0.242647,0.111306
0.118725,0.031525
0.260120,0.069447
0.698392,0.018756
0.250693,0.118174
0.255179,0.101127
0.397675,0.011345
0.115398,0.009216
0.442835,0.091018
0.914846,0.009254
0.260132,0.018911
0.258270,0.020409
0.351044,0.016966
0.753926,0.074393
0.165759,0.071267
0.827537,0.171653
0.206330,0.011904
0.559440,0.009073
0.104545,0.013996
0.285022,0.015026
0.155151,0.009841
0.154957,0.034980
0.135403,0.053729
0.149063,0.014453
0.181340,0.020771
0.159821,0.015797
0.768619,0.037114
0.626692,0.136992
0.328799,0.022510
0.421245,0.044819
0.202512,0.031892
0.432167,0.008570
0.831777,0.008141
0.395657,0.086900
0.118096,0.015854
0.127342,0.020851
0.091570,0.008629
0.104584,0.014420
0.317633,0.100721
0.303269,0.016625
0.245413,0.018254
0.225731,0.007353
0.272347,0.011138
0.445336,0.015285
0.163153,0.019133
1.169214,0.042491
0.372700,0.006902
0.416834,0.071071
0.422902,0.078371
0.325200,0.084094
0.411659,0.018546
0.254571,0.013747
0.164112,0.043124
0.485405,0.237947
0.258494,0.008555
0.600472,0.254506
0.148136,0.011546
0.408863,0.081680
0.305507,0.023131
0.202609,0.012249
0.360995,0.080703
0.300618,0.049839
0.497255,0.007983
0.099602,0.034303
0.145519,0.047089
0.079759,0.012323
1.260039,0.035792
0.104850,0.038137
0.227741,0.008117
0.153136,0.018711
0.408193,0.010845
0.170158,0.007537
0.481465,0.024702
0.350386,0.048526
0.703240,0.115999
0.080570,0.017155
0.350111,0.029369
0.232255,0.014521
0.093592,0.011171
0.149834,0.016141
0.132523,0.024065
0.322067,0.065403
0.155991,0.007125
1.281020,0.054802
0.187276,0.012944
0.423572,0.071278
0.530284,0.254147
0.200009,0.042016
0.318982,0.015120
0.592360,0.010524
0.580068,0.010725
0.475159,0.132517
0.159934,0.064886
0.329419,0.101936
0.153077,0.064968
0.760736,0.020866
0.271621,0.031825
0.392354,0.012240
0.148260,0.027094
0.244845,0.040668
0.223297,0.014953
0.281808,0.058116
0.317276,0.007592
0.275824,0.020240
0.268309,0.116638
0.362713,0.057611
1.348529,0.056926
0.512607,0.120848
0.112101,0.022052
0.185770,0.045648
0.221689,0.017024
0.220419,0.066679
0.119331,0.017201
0.309061,0.009048
0.169247,0.025229
0.433985,0.016671
0.736193,0.035941
0.246647,0.032347
0.353167,0.023234
0.107274,0.021357
0.344851,0.035907
0.206641,0.006816
0.130071,0.018656
0.200807,0.025096
0.239134,0.007195
0.380480,0.105381
0.295515,0.026545
0.106065,0.012056
0.232518,0.126265
0.584860,0.025331
0.268298,0.047247
0.184122,0.032307
0.211246,0.020505
0.067425,0.018466
0.127318,0.045338
0.148750,0.009592
0.458648,0.108468
0.098058,0.011979
0.191639,0.019227
0.109429,0.033682
0.236748,0.032233
0.431653,0.047692
0.173818,0.073723
0.247458,0.016886
1.156174,0.018831
0.552461,0.103422
0.639943,0.134640
0.173789,0.010188
0.286064,0.008629
0.815535,0.244642
0.165295,0.013334
0.143822,0.008150
0.389944,0.040557
0.307367,0.025125
0.231581,0.060449
0.268642,0.084288
0.280690,0.030804
0.216980,0.046315
0.291713,0.147326
0.246981,0.008177
0.959419,0.084826
0.287518,0.015551
0.688243,0.050482
0.254813,0.014179
0.146261,0.038557
0.161212,0.058805
0.224173,0.029686
0.782575,0.020519
0.696482,0.202301
0.189310,0.006523
0.123416,0.019050
0.207968,0.098131
0.154118,0.034631
0.639037,0.285713
0.204352,0.006786
0.143702,0.066914
0.716287,0.024395
1.150083,0.011736
0.312527,0.011060
0.095172,0.038415
0.259706,0.008425
0.191926,0.007725
0.290160,0.151881
0.396411,0.046138
0.127835,0.021580
0.506912,0.086070
0.203527,0.010566
0.327705,0.121022
0.339447,0.017416
0.245964,0.013895
0.178135,0.011000
0.912200,0.016824
0.508161,0.241900
0.161049,0.031325
0.630415,0.239388
0.284157,0.011984
0.776257,0.087409
0.329426,0.071687
0.100429,0.010639
1.107720,0.383937
0.071775,0.013568
0.817174,0.015373
0.100299,0.015165
0.280966,0.029188
0.726626,0.020746
0.155796,0.054605
0.280926,0.017821
0.600954,0.234793
0.150775,0.023124
0.156638,0.011492
0.532217,0.093974
0.154289,0.018298
0.478422,0.025331
0.237647,0.080493
0.382580,0.057809
0.517055,0.019592
0.521613,0.219390
0.921953,0.171800
0.235656,0.093788
0.256074,0.032557
0.376787,0.013574
0.175614,0.051255
0.185731,0.012293
0.333663,0.018093
0.597985,0.008318
0.160918,0.007613
0.255746,0.010575
0.115228,0.020182
0.743757,0.153798
0.425638,0.030174
0.492541,0.024977
0.138403,0.060141
0.850576,0.020634
0.157477,0.046178
0.310434,0.036190
0.120161,0.012319
0.159172,0.072933
0.260245,0.046629
0.489398,0.020471
0.220525,0.021637
0.555284,0.020370
0.224961,0.010064
0.255964,0.084080
0.560681,0.229933
0.345961,0.010064
0.114021,0.008631
0.558045,0.074884
0.709544,0.034601
0.304066,0.067242
0.276487,0.039372
0.148615,0.070071
0.178446,0.062824
0.140921,0.028044
0.780370,0.025139
0.304789,0.061934
0.227206,0.098679
0.206666,0.041587
0.200597,0.011266
0.215625,0.086400
0.745889,0.058622
0.542874,0.251697
0.173227,0.033653
0.352773,0.161627
0.231621,0.010921
0.093114,0.015641
0.094015,0.019984
0.095865,0.027874
0.321986,0.080895
0.283026,0.059313
0.131229,0.012671
0.158255,0.060385
0.280494,0.010962
0.301240,0.074286
0.207348,0.007907
0.251417,0.121837
0.419868,0.021503
0.177396,0.009604
0.129513,0.034036
0.224607,0.017707
0.668050,0.084322
0.143615,0.021455
0.203300,0.021595
0.303200,0.066719
0.594698,0.026520
0.375844,0.027781
0.265824,0.031268
0.121021,0.037697
0.138140,0.067478
1.033445,0.227125
0.575539,0.018591
1.043215,0.015865
0.109275,0.038455
0.334877,0.043801
0.285739,0.006445
0.136887,0.058271
0.072279,0.013260
0.096485,0.037739
0.118281,0.047288
0.766506,0.102546
0.615218,0.009296
0.120660,0.060158
0.193328,0.011035
0.101993,0.022242
0.263325,0.041901
0.269968,0.113202
0.342627,0.008501
0.140310,0.031358
0.139091,0.038066
0.091475,0.025377
0.279519,0.116477
0.110594,0.044928
0.278210,0.130533
0.187918,0.071193
0.368326,0.042749
0.195050,0.007725
0.223569,0.094554
0.148363,0.024166
0.234081,0.093448
0.088362,0.018069
0.364261,0.066144
0.092409,0.041948
0.259083,0.130054
0.478928,0.206058
0.207795,0.007374
0.277829,0.009622
0.343133,0.028401
0.502585,0.009010
0.591117,0.203601
0.228544,0.056357
0.686667,0.126576
0.708282,0.013867
0.182970,0.008425
0.365110,0.087604
0.356790,0.128986
0.395841,0.030691
0.203055,0.009837
0.148336,0.015887
0.452887,0.007928
0.442615,0.208141
0.657123,0.016852
0.595331,0.297882
0.302022,0.007009
0.636719,0.012697
0.395748,0.151564
0.245207,0.014120
0.288811,0.017805
0.196655,0.097296
0.765082,0.026527
0.296154,0.141332
0.185346,0.035660
0.232951,0.046656
0.095797,0.019597
0.303593,0.033462
0.199352,0.091512
0.221517,0.060003
0.395081,0.155482
0.403462,0.042681
0.174861,0.024910
0.373232,0.048196
0.835338,0.012025
0.205034,0.011525
0.663053,0.008842
0.210682,0.063837
0.249195,0.029217
0.252999,0.011931
0.513088,0.023256
0.125064,0.023641
0.701967,0.012740
0.248674,0.050672
0.164699,0.026632
0.312907,0.007458
0.405920,0.127500
0.494689,0.009124
0.279995,0.007511
0.204151,0.028909
0.092827,0.036296
0.367908,0.012141
0.469853,0.059806
0.610341,0.129897
0.372196,0.021795
0.203855,0.018250
0.244141,0.016271
0.190856,0.028171
0.202991,0.056296
0.435541,0.111684
0.183216,0.041126
0.289397,0.008159
0.117780,0.050396
0.547405,0.275730
0.638335,0.324343
0.090075,0.021311
0.554941,0.247853
0.894664,0.007140
0.271240,0.038062
0.219845,0.008635
0.369516,0.095508
0.786629,0.009913
0.169027,0.015963
0.091542,0.019904
0.199900,0.039590
0.124371,0.031963
0.332844,0.038664
0.352796,0.141417
0.360563,0.149948
0.298182,0.026422
0.180787,0.010508
0.254205,0.023200
0.144399,0.009657
0.190048,0.047214
0.218842,0.036211
0.168511,0.009258
0.200318,0.036805
0.094151,0.011000
0.717016,0.166384
0.304513,0.111546
0.146944,0.069676
0.296550,0.012499
0.090255,0.028648
0.316796,0.030298
0.324493,0.009702
0.197960,0.050364
0.165998,0.064959
0.760175,0.009054
0.780403,0.105457
0.229631,0.007812
0.270653,0.044170
0.302442,0.011293
0.425352,0.027549
0.359782,0.039049
0.427185,0.028613
0.086595,0.017486
0.427034,0.025603
0.361104,0.065217
1.435070,0.408723
0.428799,0.039753
0.302664,0.035510
0.504196,0.120283
0.484893,0.008256
0.167700,0.050877
0.134556,0.033503
0.190993,0.045756
0.813366,0.025699
0.576991,0.042392
0.223127,0.024431
0.132991,0.011382
0.368448,0.061664
0.094633,0.022809
0.287928,0.021596
0.123700,0.010599
0.256820,0.050054
0.615479,0.007685
0.097983,0.047351
0.352449,0.048326
0.193387,0.024621
0.509325,0.081735
0.438994,0.073399
0.497431,0.008063
0.312043,0.089984
0.224074,0.114687
0.111356,0.014910
0.173810,0.039588
0.282133,0.018910
0.291622,0.014034
0.249397,0.105670
0.121609,0.040228
0.528337,0.086266
0.225331,0.012285
0.230783,0.074953
0.139962,0.030869
0.455897,0.116358
0.216771,0.038664
0.705397,0.012022
0.531924,0.234857
0.307847,0.049891
0.476125,0.023457
0.869833,0.038040
0.372273,0.025316
0.575313,0.052466
0.545967,0.244816
0.243866,0.010463
0.101088,0.015890
0.488990,0.050176
0.611558,0.244757
0.632846,0.072107
0.361616,0.093296
0.153074,0.008716
0.089837,0.032651
0.280964,0.049923
0.191913,0.007527
0.153957,0.020663
0.563424,0.017262
0.151895,0.040905
0.701245,0.050137
0.210630,0.045325
0.530851,0.007686
0.208363,0.012931
0.205117,0.011910
0.165955,0.007771
0.115562,0.012631
0.177302,0.013938
0.148751,0.014181
0.477914,0.102938
0.325219,0.014157
0.269816,0.128027
0.092350,0.043399
0.222067,0.008665
0.100248,0.017352
0.279971,0.010030
0.198084,0.039695
0.917140,0.042853
0.377470,0.103952
0.367537,0.099056
0.122829,0.007333
0.193143,0.040860
0.101514,0.024356
0.389322,0.037151
0.446603,0.016212
0.258698,0.104420
0.800193,0.254386
0.446669,0.137664
0.154981,0.007312
0.643381,0.245553
0.308540,0.039466
0.109470,0.014555
0.293357,0.084268
0.323895,0.081812
0.116376,0.017451
0.198950,0.042283
0.841536,0.102025
0.632439,0.147490
0.531506,0.041374
0.457597,0.027017
0.887533,0.180812
0.849572,0.011365
1.218546,0.011981
0.690680,0.099537
0.141288,0.031748
0.226630,0.051269
0.258494,0.036419
0.094487,0.012760
0.310299,0.100576
0.146964,0.037593
0.175030,0.041646
0.367679,0.021780
0.282581,0.013050
0.166338,0.012231
0.161826,0.043253
0.125419,0.009405
0.160633,0.022408
0.216214,0.011610
0.369839,0.025852
0.349180,0.008572
0.552526,0.016124
0.439105,0.009599
0.750514,0.183412
0.334545,0.037651
0.377897,0.011386
0.581046,0.051724
0.158084,0.007848
0.160818,0.016716
0.265798,0.020661
0.338355,0.007480
0.228316,0.044502
0.236356,0.022384
0.569352,0.146750
0.820784,0.099851
0.437431,0.038146
0.222525,0.009153
0.118188,0.019181
1.029373,0.076843
0.261027,0.037685
0.597465,0.089097
0.154727,0.022033
0.134817,0.012764
0.109917,0.033484
0.097662,0.015214
0.135104,0.010542
1.158674,0.309331
0.141382,0.037182
0.234655,0.023194
0.385499,0.083955
0.326036,0.160399
0.297612,0.019419
0.356300,0.026480
0.349887,0.021371
0.162640,0.033820
0.688867,0.082760
0.350951,0.019030
0.087120,0.022670
0.566505,0.026826
0.118184,0.034571
0.115528,0.008047
0.437075,0.017788
0.237418,0.009908
0.085288,0.011221
0.479350,0.019463
0.228173,0.012081
0.167884,0.020975
0.174142,0.010005
0.661625,0.248957
0.319229,0.078416
0.841771,0.124210
0.656791,0.312785
0.377269,0.025631
0.129126,0.054993
0.466898,0.077994
0.761285,0.020507
0.279435,0.011075
0.529267,0.072465
0.284274,0.110735
0.235667,0.010729
0.551235,0.138198
1.142086,0.435599
0.096205,0.040119
0.460215,0.009308
0.266172,0.098951
0.238693,0.036105
0.400358,0.080478
0.156606,0.026193
0.335425,0.032904
0.160735,0.056896
0.212096,0.009567
0.092943,0.029706
0.132958,0.015960
0.372343,0.015826
0.477395,0.011504
0.234266,0.013363
0.261498,0.007118
0.098830,0.019195
0.288490,0.083103
0.173002,0.014672
0.517409,0.072506
0.484832,0.086456
0.157403,0.012716
0.225851,0.009985
0.325619,0.034349
0.322656,0.054464
0.194520,0.020504
0.922446,0.116562
0.309115,0.044352
0.107223,0.008259
0.185476,0.015736
0.078078,0.020376
0.146764,0.061925
0.646523,0.023681
0.283679,0.008222
0.512222,0.016468
0.198941,0.016290
0.169749,0.013217
0.694508,0.062204
0.387617,0.014411
0.430779,0.136288
0.196631,0.028649
0.598012,0.011759
0.218624,0.016163
0.143848,0.008140
0.317975,0.035044
0.080684,0.013330
0.267084,0.132769
0.123854,0.051573
0.506980,0.089688
0.278518,0.007463
0.225784,0.006674
0.167217,0.044731
0.158836,0.018748
0.502509,0.174234
0.267027,0.033703
0.214484,0.055016
0.183290,0.025896
0.243673,0.043722
0.114258,0.009859
0.078095,0.011523
0.774017,0.362185
0.108727,0.017443
0.523321,0.034348
0.222906,0.019666
0.307747,0.092821
0.859661,0.032377
0.164915,0.007709
0.393994,0.208283
0.559332,0.155073
0.467363,0.178613
0.522232,0.010972
0.264702,0.114154
0.366159,0.009766
0.147169,0.012873
0.678634,0.017612
0.181317,0.039448
0.235398,0.052392
0.634088,0.030866
0.307623,0.108769
0.282579,0.049129
0.129440,0.007365
0.657516,0.087694
0.157205,0.064384
0.159143,0.011135
0.136145,0.015796
0.497241,0.204829
0.267995,0.043011
0.216846,0.073989
0.223472,0.020758
0.169039,0.008845
0.382719,0.180954
0.307107,0.027005
0.674526,0.030947
0.441825,0.016216
0.094625,0.024600
0.216248,0.052074
0.109966,0.010422
0.410301,0.170891
0.203956,0.008405
0.177146,0.013366
0.471203,0.070687
0.431890,0.037271
0.510742,0.007451
0.215671,0.025339
0.480495,0.018936
0.167154,0.045854
0.100060,0.030582
0.221192,0.021688
0.122481,0.008942
0.254520,0.114785
0.235282,0.042241
0.348439,0.027955
0.507782,0.138401
0.199073,0.070962
0.079660,0.017828
0.103059,0.029652
0.188986,0.039261
0.274931,0.019256
0.613730,0.018829
0.206753,0.024430
0.628149,0.042116
0.085190,0.012788
0.377437,0.032915
0.194106,0.011856
0.143849,0.051477
0.093742,0.011211
0.499766,0.016015
0.450655,0.033519
0.190177,0.006843
0.319023,0.016093
0.522698,0.039631
0.258355,0.059913
0.292213,0.034728
0.262913,0.055207
0.187693,0.051666
0.442287,0.115529
0.904740,0.438878
0.625411,0.013505
0.330094,0.008088
0.111989,0.032204
0.140849,0.022459
0.357281,0.131504
0.610721,0.186827
0.252787,0.023086
0.268774,0.030244
0.120158,0.015579
0.249295,0.086504
0.537529,0.048820
0.336177,0.015313
0.292416,0.050929
0.542656,0.009773
0.255042,0.060666
0.245100,0.008030
0.251172,0.071211
0.173876,0.010462
0.250689,0.007158
0.185122,0.032068
0.106855,0.038720
0.088256,0.013821
0.092638,0.017872
0.282602,0.062772
0.556974,0.010425
0.245299,0.016670
0.122926,0.012247
0.171677,0.049322
0.176906,0.009826
0.791380,0.083524
0.684858,0.051699
0.076565,0.023573
0.226619,0.032392
0.151671,0.017301
0.367361,0.074148
0.191100,0.031533
0.078046,0.032493
0.161748,0.073585
0.260846,0.007580
0.110052,0.015280
0.114765,0.023529
0.095019,0.011016
0.139475,0.041490
0.112242,0.046995
0.209399,0.022023
0.248467,0.043588
0.319907,0.029678
0.119159,0.020350
0.246356,0.057771
0.770975,0.027890
0.265913,0.030366
0.779896,0.025990
0.237388,0.014438
0.633586,0.064503
0.246125,0.116195
0.518329,0.010001
0.377384,0.053583
0.084977,0.025429
0.176426,0.088312
0.109871,0.023195
0.896722,0.008421
0.430414,0.039075
0.513476,0.010337
0.098207,0.037988
0.383439,0.051339
0.150203,0.052183
0.169906,0.011389
1.225259,0.019314
0.155885,0.014667
0.180108,0.019165
0.295875,0.012374
0.554249,0.149918
0.502274,0.184427
0.142510,0.043879
0.141545,0.010503
0.175868,0.028597
0.114340,0.014247
0.126097,0.044528
0.535440,0.064323
0.710498,0.028798
0.533335,0.008063
0.085739,0.016799
0.231857,0.009088
0.370354,0.052287
0.136570,0.008517
0.239642,0.016546
0.430951,0.087879
0.714939,0.079419
0.345907,0.174588
0.396866,0.036924
0.215274,0.013239
0.470711,0.018215
0.090052,0.033355
0.219645,0.007983
0.598755,0.011658
0.178547,0.008103
0.218931,0.024865
0.672142,0.011672
0.327017,0.016972
0.124540,0.022159
0.215041,0.011236
0.700374,0.042057
0.448120,0.017795
1.286011,0.102518
0.090906,0.026502
0.289667,0.067525
0.165742,0.059369
0.154434,0.009843
0.220635,0.108476
0.130022,0.047066
0.320462,0.017564
0.201927,0.014474
0.112402,0.033884
0.370410,0.020067
0.250111,0.038080
0.277546,0.010278
0.479010,0.182100
0.216137,0.078575
0.257465,0.136063
0.069950,0.015707
0.326968,0.009937
0.858656,0.028488
0.601833,0.183652
0.808382,0.008946
0.133434,0.057603
0.120082,0.037648
0.305308,0.026478
0.806326,0.013406
0.336821,0.067819
0.120881,0.008779
0.420877,0.068382
0.093386,0.011491
0.441435,0.063025
0.356221,0.023772
0.129688,0.008111
0.118678,0.019702
0.308304,0.020816
0.110615,0.009711
0.146337,0.008726
0.468685,0.103672
0.199608,0.093954
0.475088,0.108468
0.201362,0.036503
0.627069,0.213460
0.688923,0.029202
0.350227,0.159932
0.196209,0.034287
0.264857,0.108441
0.395532,0.052520
0.339453,0.019448
0.142802,0.029111
0.292394,0.069654
