beta,gamma
0.142140,0.008967
0.100132,0.013583
0.088631,0.009381
0.080975,0.010628
0.108347,0.006375
0.129025,0.006734
0.133784,0.008237
0.118444,0.009456
0.083416,0.009236
0.107624,0.007349
0.098968,0.015010
0.119892,0.013639
0.100276,0.009746
0.106780,0.011966
0.133516,0.012913
0.092601,0.010226
0.124155,0.007830
0.104190,0.008807
0.118456,0.008887
0.110935,0.011356
0.098015,0.009065
0.100553,0.007072
0.095044,0.010071
0.097000,0.014361
0.123706,0.011354
0.100118,0.009642
0.127544,0.010506
0.079810,0.011749
0.110132,0.013762
0.091408,0.009582
0.100575,0.011367
0.124333,0.012339
0.096723,0.010339
0.145892,0.011625
0.145682,0.006897
0.115078,0.008946
0.127266,0.012379
0.074979,0.012305
0.081830,0.013632
0.092706,0.013088
0.138030,0.009728
0.133896,0.014061
0.079844,0.010437
0.099714,0.010337
0.118742,0.007967
0.116446,0.013746
0.126974,0.010991
0.127031,0.011527
0.094968,0.007750
0.124668,0.012717
0.086726,0.012419
0.101704,0.007839
0.095826,0.016774
0.090840,0.010688
0.146241,0.011912
0.114729,0.010088
0.088615,0.013631
0.124339,0.008984
0.106633,0.011616
0.088421,0.009342
0.155314,0.011548
0.132755,0.009253
0.129320,0.007080
0.105769,0.006831
0.091540,0.007760
0.084224,0.009813
0.129049,0.011178
0.105291,0.007391
0.092679,0.015305
0.118114,0.009525
0.095989,0.010476
0.088216,0.011658
0.122204,0.008942
0.097046,0.007409
0.121170,0.009365
0.136468,0.011474
0.161708,0.010994
0.100126,0.007662
0.115744,0.007286
0.111455,0.008099
0.113040,0.011686
0.152979,0.011213
0.100283,0.007342
0.131463,0.010277
0.103046,0.013957
0.137143,0.012466
0.089155,0.008601
0.117327,0.014329
0.138456,0.009514
0.136010,0.010144
0.094819,0.010217
0.099713,0.006897
0.125039,0.010675
0.141558,0.007554
0.090746,0.011187
0.101111,0.014178
0.090721,0.012381
0.091508,0.007625
0.127253,0.007373
0.147238,0.008429
0.144061,0.007024
0.113422,0.008700
0.093967,0.010716
0.119599,0.013090
0.082589,0.011805
0.093715,0.010834
0.065558,0.010643
0.113040,0.011161
0.091214,0.009988
0.126414,0.009750
0.081413,0.010604
0.094673,0.014131
0.093739,0.007684
0.124811,0.009731
0.087306,0.011073
0.092203,0.011322
0.125230,0.013259
0.137480,0.011322
0.110703,0.006843
0.156549,0.012331
0.113961,0.011378
0.159795,0.011649
0.087644,0.014718
0.102981,0.015425
0.133115,0.010092
0.101903,0.009966
0.094372,0.014053
0.096639,0.009475
0.090816,0.009957
0.097675,0.013283
0.090009,0.014254
0.116146,0.011357
0.089490,0.009223
0.148963,0.010840
0.124154,0.008320
0.145732,0.010674
0.130180,0.007194
0.104662,0.010241
0.098696,0.015831
0.115652,0.012945
0.109130,0.007018
0.115554,0.009702
0.141021,0.008327
0.099477,0.012329
0.100866,0.009160
0.122656,0.009022
0.073864,0.009922
0.103688,0.014144
0.077915,0.013249
0.107352,0.007348
0.117418,0.010002
0.102517,0.009481
0.100477,0.014190
0.134738,0.011289
0.089718,0.015491
0.109592,0.012589
0.099475,0.014889
0.102462,0.007965
0.096472,0.007651
0.144690,0.009761
0.093680,0.011022
0.098876,0.015799
0.129471,0.012564
0.113750,0.014337
0.087935,0.007561
0.131905,0.010163
0.148339,0.011966
0.084679,0.013098
0.126552,0.008473
0.145344,0.011507
0.113706,0.007000
0.095880,0.007721
0.097399,0.008984
0.120640,0.006884
0.111220,0.008416
0.091389,0.013169
0.119596,0.012270
0.121615,0.007574
0.074962,0.009152
0.080483,0.011612
0.134325,0.013822
0.112665,0.012055
0.131568,0.008874
0.129901,0.013208
0.140972,0.011950
0.143140,0.012901
0.095936,0.009876
0.097312,0.012805
0.097619,0.010970
0.108480,0.015293
0.113307,0.015081
0.081430,0.011507
0.120372,0.012333
0.111837,0.014067
0.102364,0.016320
0.105845,0.008174
0.116951,0.007592
0.077863,0.011381
0.082335,0.008356
0.101728,0.013755
0.108045,0.008789
0.120758,0.007431
0.100609,0.009363
0.108382,0.009850
0.083593,0.015107
0.119311,0.007579
0.107410,0.009808
0.098991,0.010372
0.133057,0.012660
0.084605,0.013867
0.108547,0.007313
0.102402,0.012887
0.101101,0.007765
0.099936,0.012344
0.123689,0.008452
0.114550,0.013940
0.114196,0.011619
0.084681,0.011602
0.076010,0.010699
0.145367,0.008651
0.123532,0.009531
0.142441,0.009082
0.093626,0.012995
0.105235,0.014973
0.109725,0.011921
0.073592,0.008800
0.114419,0.009991
0.143364,0.007476
0.082463,0.007068
0.103752,0.010227
0.081738,0.008117
0.106676,0.007899
0.131472,0.010942
0.098954,0.012816
0.148594,0.010408
0.097542,0.007814
0.103436,0.008987
0.119930,0.014904
0.119190,0.008657
0.108340,0.007747
0.074308,0.008536
0.120695,0.013080
0.117431,0.006690
0.082465,0.012119
0.093780,0.014785
0.110415,0.007140
0.093146,0.009103
0.121205,0.010559
0.119908,0.012984
0.149099,0.011522
0.106560,0.012924
0.129639,0.008469
0.098094,0.012558
0.113074,0.008801
0.087834,0.009969
0.094081,0.011785
0.084715,0.013246
0.106452,0.007168
0.114943,0.015030
0.103350,0.011912
0.087224,0.010611
0.120403,0.010490
0.085449,0.008200
0.126828,0.012094
0.103771,0.015545
0.139173,0.008347
0.118711,0.008346
0.133875,0.007380
0.084350,0.008444
0.100612,0.009088
0.090798,0.014597
0.131697,0.013389
0.144403,0.009313
0.134486,0.013147
0.138890,0.014603
0.091800,0.014449
0.106186,0.009199
0.080149,0.008000
0.134880,0.010485
0.091173,0.009928
0.070422,0.008822
0.081286,0.009892
0.144175,0.009612
0.133284,0.009589
0.100937,0.010252
0.119323,0.013663
0.092541,0.008431
0.143452,0.009025
0.106990,0.008425
0.082715,0.009683
0.104304,0.013925
0.135217,0.009159
0.121754,0.014190
0.099797,0.012862
0.095140,0.011429
0.133330,0.007623
0.127709,0.010957
0.087214,0.014764
0.086644,0.010016
0.127393,0.011540
0.080536,0.007694
0.078196,0.012387
0.122566,0.007892
0.092235,0.013030
0.094374,0.009851
0.130188,0.012211
0.083147,0.011831
0.087212,0.010401
0.114669,0.007450
0.143171,0.008404
0.121475,0.009698
0.104672,0.012278
0.126719,0.008193
0.098210,0.011003
0.124483,0.009865
0.089660,0.009099
0.108637,0.015327
0.099180,0.010666
0.161112,0.007763
0.118161,0.009793
0.105406,0.013090
0.131672,0.009343
0.156762,0.009233
0.141012,0.007752
0.106893,0.007326
0.115795,0.007813
0.119963,0.013210
0.095007,0.013585
0.087904,0.009143
0.116179,0.009309
0.119510,0.008816
0.095528,0.008471
0.145926,0.008786
0.127794,0.012034
0.110294,0.007339
0.113894,0.007676
0.111948,0.014781
0.095224,0.014205
0.140768,0.011984
0.124473,0.009221
0.112960,0.010846
0.143023,0.012143
0.088096,0.007789
0.120088,0.008699
0.114841,0.014295
0.092563,0.013218
0.121864,0.007124
0.085013,0.012160
0.087054,0.015453
0.109407,0.013493
0.101728,0.011007
0.112043,0.008234
0.120722,0.007452
0.085476,0.008796
0.112033,0.007448
0.128691,0.013294
0.099545,0.011275
0.139088,0.010725
0.113472,0.007535
0.103766,0.010592
0.145329,0.009326
0.131041,0.010316
0.101016,0.007758
0.121165,0.008723
0.095309,0.015864
0.127090,0.008248
0.117702,0.013536
0.124326,0.013018
0.102251,0.010205
0.141709,0.007482
0.138584,0.007402
0.125768,0.008005
0.106489,0.009335
0.083603,0.008212
0.137933,0.009346
0.133315,0.009714
0.117882,0.007681
0.125978,0.007376
0.145078,0.007785
0.125432,0.010140
0.105621,0.014921
0.083410,0.009039
0.093242,0.015140
0.110428,0.011602
0.099315,0.010122
0.108040,0.015159
0.086025,0.013484
0.104798,0.012359
0.108610,0.008610
0.090166,0.015210
0.081810,0.008462
0.117890,0.008545
0.114010,0.008684
0.108543,0.010281
0.090628,0.010287
0.110446,0.008584
0.148241,0.011758
0.153486,0.008755
0.082993,0.012996
0.114259,0.010621
0.112430,0.008122
0.089329,0.011176
0.076999,0.011670
0.097267,0.016217
0.088603,0.010265
0.111959,0.010955
0.097779,0.007859
0.087556,0.015233
0.077123,0.009511
0.104321,0.006787
0.087767,0.011296
0.130029,0.008190
0.116904,0.011876
0.135800,0.008809
0.138943,0.009960
0.112037,0.010314
0.069288,0.008247
0.140179,0.008289
0.103751,0.010907
0.127206,0.010918
0.097747,0.009129
0.137823,0.008253
0.112481,0.011542
0.097535,0.011374
0.125879,0.007792
0.141690,0.011746
0.083091,0.011493
0.093121,0.008640
0.102708,0.013318
0.159242,0.011316
0.140442,0.012348
0.091722,0.008094
0.134233,0.006753
0.103349,0.010780
0.142496,0.012738
0.101425,0.010200
0.129374,0.014139
0.162030,0.010544
0.136505,0.013220
0.159261,0.007980
0.136512,0.007472
0.125503,0.008031
0.084516,0.013172
0.107147,0.010359
0.127674,0.007603
0.081252,0.012903
0.127885,0.012575
0.093726,0.014768
0.083131,0.012473
0.085957,0.014849
0.098162,0.014212
0.129253,0.010363
0.102506,0.010078
0.113269,0.016131
0.128093,0.013588
0.113439,0.012991
0.101613,0.010430
0.098837,0.013067
0.095714,0.010460
0.100692,0.014095
0.090628,0.012038
0.105952,0.008123
0.123312,0.007797
0.110352,0.012231
0.146169,0.010375
0.126885,0.008154
0.113033,0.012510
0.099386,0.010847
0.110701,0.010215
0.102148,0.007452
0.092861,0.009011
0.120231,0.011882
0.088237,0.012096
0.104903,0.008242
0.138701,0.009301
0.112911,0.007059
0.144201,0.007772
0.111157,0.014016
0.078361,0.010407
0.134478,0.014067
0.105254,0.011230
0.084162,0.008083
0.084572,0.015702
0.099176,0.007605
0.094925,0.007370
0.109479,0.012429
0.119413,0.009028
0.093287,0.010164
0.108321,0.016751
0.096310,0.006874
0.099597,0.013223
0.087382,0.011016
0.077883,0.014978
0.145829,0.011020
0.114884,0.007515
0.131673,0.010610
0.078630,0.013078
0.118587,0.014323
0.110029,0.008002
0.136909,0.011661
0.124015,0.012481
0.094868,0.011351
0.137602,0.009722
0.102682,0.010760
0.116321,0.011695
0.102122,0.015865
0.125039,0.009322
0.100005,0.010978
0.093598,0.014402
0.120224,0.008925
0.098882,0.009809
0.093596,0.012994
0.081328,0.009574
0.134856,0.009368
0.098069,0.011163
0.091555,0.007687
0.120613,0.007789
0.139557,0.011205
0.124497,0.010031
0.133478,0.014324
0.155396,0.009974
0.088378,0.010308
0.132841,0.008714
0.132097,0.010016
0.143247,0.008561
0.117233,0.011591
0.125903,0.012492
0.104583,0.011700
0.127353,0.011089
0.079258,0.012365
0.129689,0.010506
0.116291,0.010053
0.080102,0.012521
0.158104,0.010245
0.099993,0.007742
0.140346,0.007551
0.089718,0.015890
0.112985,0.010108
0.090789,0.008772
0.133968,0.007237
0.106138,0.008537
0.085034,0.008542
0.119483,0.009412
0.129894,0.011309
0.111794,0.007415
0.089291,0.009255
0.111054,0.013988
0.127866,0.008331
0.128346,0.007284
0.099087,0.007941
0.088052,0.011795
0.147842,0.008004
0.158908,0.012046
0.102203,0.007462
0.121362,0.012805
0.135760,0.014219
0.135635,0.008634
0.086172,0.008749
0.115296,0.008644
0.138386,0.011135
0.123833,0.013840
0.091143,0.012596
0.087591,0.010904
0.110858,0.008817
0.096060,0.009298
0.092023,0.014686
0.085262,0.008563
0.118315,0.009897
0.117484,0.010999
0.127290,0.007314
0.128276,0.009251
0.107280,0.009078
0.103263,0.012147
0.124527,0.008758
0.090053,0.010309
0.109465,0.009041
0.143751,0.007851
0.135030,0.011231
0.124937,0.011391
0.102509,0.014965
0.110381,0.013275
0.102627,0.012276
0.073752,0.009784
0.124700,0.009346
0.139130,0.007745
0.084293,0.012511
0.075627,0.009982
0.095544,0.013761
0.100902,0.007272
0.119227,0.008103
0.078751,0.014852
0.090117,0.011172
0.148968,0.011352
0.112432,0.008550
0.128391,0.012790
0.118805,0.011792
0.106390,0.013961
0.112624,0.014168
0.128527,0.007683
0.090183,0.008790
0.133060,0.013291
0.109905,0.008299
0.099190,0.010358
0.106114,0.010631
0.087680,0.011230
0.106053,0.011671
0.100352,0.010475
0.112314,0.013380
0.078774,0.010524
0.095830,0.009593
0.096312,0.007855
0.106283,0.008709
0.138635,0.007037
0.136237,0.010975
0.153508,0.009982
0.126184,0.011630
0.113703,0.013163
0.101055,0.014498
0.088953,0.013299
0.088841,0.013000
0.104413,0.007473
0.104219,0.010996
0.096155,0.010527
0.145868,0.008682
0.086240,0.008178
0.142378,0.008302
0.117754,0.010494
0.096529,0.016573
0.132710,0.010263
0.121151,0.009395
0.105518,0.008749
0.127144,0.012186
0.095219,0.012798
0.129980,0.009175
0.083975,0.009271
0.118468,0.012954
0.108637,0.011981
0.111689,0.008705
0.086251,0.015531
0.091172,0.011425
0.109030,0.008820
0.111318,0.011363
0.109382,0.009442
0.113210,0.008515
0.094066,0.011514
0.124323,0.011253
0.121057,0.007908
0.111282,0.015042
0.100932,0.013397
0.132261,0.009017
0.095967,0.013918
0.134188,0.009129
0.118692,0.012499
0.142814,0.011139
0.130950,0.013678
0.131526,0.008571
0.119718,0.010037
0.110788,0.008795
0.086233,0.008921
0.112452,0.013926
0.111989,0.009889
0.080870,0.012000
0.079482,0.010360
0.111899,0.015937
0.142017,0.012092
0.093178,0.009858
0.128744,0.008703
0.089873,0.008554
0.126579,0.013310
0.093540,0.012598
0.090773,0.010461
0.120170,0.007238
0.093059,0.008464
0.099227,0.011106
0.149410,0.007486
0.094743,0.010875
0.088247,0.009098
0.113120,0.007751
0.100892,0.007814
0.106365,0.015421
0.137027,0.011514
0.101983,0.009046
0.080369,0.010130
0.124267,0.008442
0.127906,0.007002
0.095955,0.010211
0.094567,0.007582
0.086013,0.011461
0.094179,0.009934
0.119218,0.007643
0.116846,0.008897
0.104289,0.011142
0.097425,0.013706
0.127997,0.008029
0.119521,0.010017
0.101630,0.010589
0.099170,0.007290
0.109765,0.012173
0.119286,0.014160
0.113959,0.010852
0.135604,0.009583
0.119213,0.008415
0.087176,0.012928
0.138601,0.010949
0.142824,0.011911
0.085798,0.013327
0.126867,0.010269
0.083830,0.011623
0.132207,0.008210
0.143880,0.008883
0.103161,0.007764
0.077055,0.012738
0.112709,0.016472
0.088942,0.008445
0.130024,0.008565
0.110004,0.011395
0.118196,0.009521
0.130470,0.010397
0.113966,0.012921
0.116808,0.013056
0.078761,0.009163
0.092790,0.008443
0.111948,0.010459
0.080095,0.012712
0.098635,0.011105
0.086505,0.008912
0.083230,0.011604
0.086801,0.014821
0.096348,0.013209
0.125638,0.007781
0.119530,0.012042
0.135746,0.013960
0.085867,0.011310
0.117846,0.014828
0.105740,0.011614
0.111542,0.010294
0.084474,0.008552
0.131061,0.009984
0.087831,0.012207
0.111396,0.013028
0.112684,0.008493
0.127038,0.007605
0.139598,0.010217
0.131357,0.008493
0.087111,0.015365
0.109550,0.006728
0.106867,0.008649
0.090140,0.011061
0.086415,0.008724
0.155688,0.009549
0.121621,0.011608
0.082829,0.012346
0.097396,0.008568
0.149125,0.008720
0.124116,0.011664
0.147951,0.008984
0.073552,0.008722
0.110702,0.012445
0.149273,0.008010
0.123117,0.015773
0.112837,0.008360
0.087342,0.007981
0.127143,0.013501
0.101081,0.007907
0.115575,0.010019
0.082910,0.009448
0.140553,0.008603
0.089325,0.011640
0.093552,0.013973
0.093797,0.015651
0.130166,0.007861
0.079450,0.009907
0.087276,0.008141
0.130845,0.010277
0.106842,0.007383
0.137044,0.012388
0.123773,0.012691
0.134604,0.007060
0.096179,0.013618
0.114834,0.008840
0.092938,0.011577
0.075220,0.009002
0.136807,0.008506
0.110834,0.008035
0.111889,0.007113
0.098583,0.009943
0.098500,0.009210
0.081117,0.010676
0.140505,0.012632
0.103289,0.008915
0.092921,0.011632
0.107436,0.009085
0.106636,0.007332
0.072404,0.008708
0.102556,0.009188
0.105924,0.007772
0.095100,0.007409
0.117155,0.008559
0.116483,0.013107
0.128642,0.008323
0.138036,0.007446
0.120268,0.010127
0.113513,0.007570
0.111851,0.009964
0.155766,0.009414
0.102913,0.011048
0.120754,0.008094
0.088125,0.012962
0.117779,0.007288
0.121887,0.012004
0.094034,0.010927
0.083229,0.014464
0.090944,0.008404
0.104414,0.012706
0.097212,0.008796
0.086047,0.012510
0.075982,0.009864
0.105722,0.010842
0.091855,0.015787
0.119622,0.010727
0.105851,0.013874
0.089429,0.010058
0.084919,0.008246
0.102116,0.009010
0.119220,0.013633
0.122481,0.007698
0.101943,0.008896
0.140419,0.009423
0.123428,0.011389
0.098196,0.012297
0.099388,0.008290
0.087554,0.014167
0.140065,0.011130
0.088722,0.014323
0.084282,0.009274
0.120286,0.008207
0.078308,0.008450
0.079263,0.009607
0.132908,0.007390
0.092482,0.011794
0.137583,0.012133
0.099351,0.012300
0.146606,0.012092
0.118240,0.008228
0.082135,0.008049
0.128816,0.008718
0.085753,0.009768
0.087697,0.011500
0.105958,0.011647
0.103042,0.009959
0.085803,0.008399
0.103406,0.015343
0.089561,0.008040
0.090232,0.009462
0.119371,0.007496
0.126031,0.013358
0.079660,0.008135
0.112420,0.009367
0.094933,0.013941
0.120381,0.007457
0.153291,0.008603
0.104960,0.008203
0.147482,0.008012
0.149385,0.007776
0.087365,0.013258
0.088905,0.009368
0.135702,0.010781
0.106144,0.007599
0.079207,0.009234
0.113191,0.012880
0.093266,0.011705
0.106671,0.014692
0.076606,0.008797
0.114648,0.010607
0.104397,0.015301
0.087092,0.007466
0.102394,0.008822
0.144048,0.009464
0.099439,0.010464
0.118560,0.013999
0.085101,0.007420
0.106962,0.009170
0.119800,0.009767
0.109094,0.007400
0.120802,0.009969
0.087383,0.015571
0.136810,0.011389
0.123254,0.010160
0.098640,0.007487
0.099773,0.012846
0.113212,0.012330
0.084949,0.009005
0.114252,0.006609
0.105743,0.014520
0.129295,0.008178
0.080614,0.010713
0.076647,0.009316
0.107276,0.014569
0.120863,0.007141
0.127348,0.009144
0.094157,0.010084
0.125784,0.008327
0.116362,0.012841
0.151584,0.009791
0.145857,0.010583
0.105123,0.015831
0.110128,0.007137
0.122262,0.008367
0.102112,0.009089
0.082057,0.010196
0.146836,0.009572
0.087213,0.008996
0.089404,0.010653
0.119819,0.009330
0.077423,0.009854
0.102814,0.012645
0.116295,0.011790
0.072742,0.011460
0.110103,0.007505
0.117909,0.011951
0.157568,0.013526
0.090557,0.012412
0.126325,0.010158
0.104537,0.015835
0.105411,0.015420
0.102448,0.007920
0.107271,0.008703
0.074237,0.008822
0.135820,0.012454
0.121701,0.010257
0.122093,0.009549
0.114750,0.009805
0.108273,0.013335
0.117719,0.008517
0.117576,0.006870
0.139545,0.011146
0.082656,0.009023
0.083913,0.013922
0.108895,0.013356
0.112088,0.013831
0.102447,0.010643
0.094063,0.011382
0.137474,0.012699
0.094541,0.009728
0.108591,0.007902
0.118352,0.014395
0.097001,0.013374
0.103352,0.008499
0.117152,0.012783
0.127396,0.009803
0.105421,0.012454
0.109425,0.010026
0.119881,0.012175
0.084027,0.010772
0.126234,0.009161
0.104946,0.010232
0.111643,0.009886
0.098128,0.015280
0.105506,0.007217
0.114306,0.008396
0.127257,0.011584
0.148799,0.011471
0.124926,0.012592
0.125826,0.010460
0.083624,0.010695
0.071020,0.009586
0.126098,0.014277
0.120545,0.013709
0.096340,0.011130
0.114387,0.014605
0.103384,0.008505
0.104604,0.015985
0.091488,0.013597
0.149292,0.007780
0.108634,0.009260
0.096951,0.013031
0.082389,0.008568
0.117482,0.013574
0.141678,0.007666
0.133514,0.010085
0.115713,0.006808
0.081701,0.011342
0.119771,0.010396
0.090005,0.008994
0.124535,0.015510
0.099167,0.013973
