beta,gamma
0.236996,0.004937
0.115064,0.053861
0.062231,0.033124
0.243120,0.069376
0.064542,0.002720
0.405716,0.195500
0.076143,0.004547
0.047554,0.010627
0.190746,0.018391
0.184183,0.025735
0.048287,0.021400
0.183776,0.007893
0.229495,0.073588
0.137487,0.020086
0.097736,0.016972
0.042398,0.007352
0.174630,0.007388
0.055279,0.015727
0.066656,0.018453
0.075149,0.037074
0.101688,0.015858
0.055368,0.004946
0.093194,0.040174
0.050957,0.010062
0.098486,0.004676
0.082228,0.003976
0.047155,0.021276
0.175614,0.026347
0.211997,0.060762
0.268662,0.043513
0.321864,0.126732
0.194188,0.007971
0.083544,0.005970
0.337056,0.100214
0.094950,0.017519
0.166443,0.002696
0.116565,0.060374
0.179652,0.055879
0.046757,0.010483
0.151257,0.012204
0.101157,0.012021
0.087941,0.013240
0.613151,0.006461
0.049704,0.008091
0.112230,0.012500
0.147262,0.017277
0.066545,0.012676
0.265394,0.110489
0.297784,0.028546
0.336485,0.006298
0.283334,0.005812
0.267012,0.037969
0.303747,0.003415
0.217103,0.069655
0.112950,0.008775
0.166460,0.002887
0.053693,0.005519
0.141205,0.005253
0.090682,0.003096
0.163075,0.004857
0.123622,0.002918
0.202867,0.048614
0.287746,0.003589
0.052262,0.014146
0.057053,0.009472
0.076223,0.002534
0.433933,0.006844
0.270709,0.011737
0.162103,0.002931
0.163016,0.047568
0.268277,0.049239
0.238217,0.015092
0.204151,0.043452
0.220231,0.141365
0.569768,0.124851
0.286357,0.015799
0.050932,0.026593
0.056354,0.010724
0.188447,0.003445
0.067486,0.009432
0.036369,0.012893
0.110965,0.043110
0.162798,0.002507
0.813546,0.016625
0.153208,0.025179
0.057559,0.004334
0.070947,0.005082
0.082982,0.007307
0.090010,0.007539
0.070461,0.009662
0.048512,0.008843
0.106962,0.020677
0.076126,0.034080
0.095460,0.003625
0.146360,0.032271
0.197129,0.041685
0.137069,0.002699
0.102818,0.005549
0.216331,0.038185
0.168892,0.042080
0.199365,0.039344
0.235965,0.034841
0.130023,0.003776
0.091505,0.015366
0.066491,0.007976
0.175043,0.002419
0.327443,0.003228
0.407637,0.295711
0.139527,0.022680
0.073646,0.008630
0.271306,0.029826
0.238435,0.002506
0.115133,0.008093
0.045662,0.018220
0.175243,0.013414
0.172808,0.005933
0.722832,0.003504
0.156456,0.006641
0.576050,0.128672
0.371576,0.006551
0.183335,0.005321
0.060266,0.010051
0.089904,0.004337
0.165500,0.071946
0.275620,0.137695
0.219537,0.015540
0.194733,0.004653
0.068327,0.028678
0.053254,0.002920
0.097856,0.022880
0.175386,0.005698
0.069658,0.036894
0.086950,0.019539
0.115678,0.003031
0.068456,0.006044
0.126213,0.017635
0.313266,0.019049
0.095880,0.055064
0.766250,0.017524
0.157676,0.007197
0.042130,0.018287
0.310198,0.114323
0.563104,0.160640
0.091978,0.032189
0.132097,0.038252
0.085215,0.008935
0.298849,0.033975
0.104043,0.003407
0.301843,0.033014
0.055857,0.002732
0.334164,0.112259
0.364072,0.085735
0.856083,0.004265
0.068485,0.002491
0.056272,0.007447
0.069502,0.004669
0.460178,0.096654
0.042379,0.004526
0.161025,0.099189
0.058260,0.007324
0.310739,0.016997
0.068599,0.010679
0.156266,0.012447
0.103920,0.043163
0.086003,0.005408
0.080784,0.002400
0.082639,0.005128
0.245474,0.016738
0.183603,0.008751
0.090768,0.008190
0.119998,0.005792
0.109259,0.016969
0.048418,0.003963
0.071472,0.005001
0.123385,0.004325
0.090011,0.017459
0.208026,0.048140
0.177846,0.057348
0.166759,0.056299
0.088575,0.043705
0.233967,0.058590
0.159587,0.084630
0.162222,0.030371
0.100707,0.003375
0.180677,0.023349
0.084440,0.006475
0.150471,0.004050
0.258897,0.007383
0.140754,0.004215
0.145778,0.028082
0.048103,0.021822
0.296009,0.004782
0.080248,0.013056
0.158124,0.005826
0.210625,0.083856
0.136798,0.002653
0.061364,0.012863
0.489535,0.011226
0.078654,0.020878
0.081229,0.003139
0.211944,0.006958
0.417619,0.235169
0.111416,0.002216
0.125994,0.039655
0.027553,0.007239
0.148019,0.033362
0.098130,0.003732
0.107652,0.007296
0.059847,0.003052
0.093851,0.010891
0.445645,0.040403
0.178255,0.026768
0.111329,0.003667
0.157393,0.002486
0.230541,0.045498
0.369468,0.020732
0.191565,0.013098
0.093778,0.053091
0.068413,0.014212
0.227378,0.005295
0.118961,0.009250
0.134117,0.023759
0.162174,0.013501
0.080527,0.014979
0.117321,0.013553
0.191629,0.012563
0.239786,0.003844
0.199085,0.038067
0.072200,0.007602
0.190635,0.040536
0.078018,0.023000
0.150623,0.005719
0.102068,0.018834
0.141745,0.009298
0.185613,0.008819
0.028518,0.006537
0.551752,0.041769
0.383545,0.233361
0.156295,0.053594
0.093463,0.020251
0.083598,0.009639
0.210769,0.017307
0.034978,0.006441
0.050626,0.003117
0.137855,0.004918
0.092784,0.022982
0.072534,0.004493
0.085903,0.059187
0.124249,0.031587
0.117058,0.007027
0.144150,0.081703
0.179446,0.013957
0.040557,0.004021
0.103026,0.028206
0.115977,0.002464
0.366528,0.008547
0.086735,0.009793
0.187642,0.115116
0.300077,0.011380
0.137730,0.002370
0.111284,0.006636
0.055013,0.031171
0.095018,0.019376
0.355082,0.017154
0.111734,0.069149
0.121365,0.061185
0.155176,0.008926
0.085728,0.039463
0.205559,0.124305
0.039251,0.003907
0.053247,0.008245
0.137333,0.002980
0.472072,0.017161
0.494404,0.004270
0.153647,0.018520
0.638981,0.006437
0.040016,0.006770
0.147912,0.015906
0.039700,0.003527
0.195234,0.125386
0.109959,0.016675
0.101171,0.034109
0.214376,0.013463
0.131334,0.085457
0.064077,0.022286
0.315333,0.061707
0.093600,0.062872
0.188719,0.010947
0.294882,0.109171
0.044447,0.009617
0.039985,0.005982
0.494023,0.015636
0.052388,0.004863
0.313425,0.167487
0.062512,0.028002
0.087009,0.016313
0.063683,0.002442
0.090232,0.008030
0.425231,0.005754
0.226399,0.003223
0.030704,0.004703
0.031723,0.008727
0.506270,0.027491
0.075477,0.006744
0.059151,0.005884
0.088789,0.044958
0.072039,0.015008
0.084972,0.007309
0.102183,0.019898
0.067553,0.004583
0.116224,0.015674
0.034441,0.004632
0.114850,0.010232
0.414544,0.022350
0.107619,0.039264
0.209815,0.114330
0.112319,0.005586
0.393566,0.006233
0.186192,0.033318
0.112793,0.003842
0.096998,0.014362
0.143959,0.011008
0.037298,0.006189
0.294044,0.088477
0.065104,0.021035
0.210113,0.010818
0.178999,0.011468
0.131941,0.034383
0.047626,0.017144
0.103183,0.015054
0.049941,0.011967
0.078453,0.002228
0.077383,0.038512
0.076895,0.037454
0.234827,0.002784
0.207966,0.006696
0.104469,0.006507
0.044705,0.005519
0.261932,0.010153
0.219407,0.049189
0.079412,0.028722
0.038933,0.016120
0.258730,0.058590
0.230624,0.003253
0.057860,0.008755
0.242305,0.114384
0.050812,0.015348
0.096272,0.008305
0.073774,0.010357
0.311122,0.025244
0.331845,0.105114
0.421655,0.089787
0.123039,0.048128
0.156516,0.033536
0.049325,0.002724
0.095547,0.007328
0.344568,0.018651
0.156045,0.048283
0.063713,0.034503
0.072890,0.004333
0.078360,0.014727
0.176872,0.090591
0.077095,0.008557
0.042407,0.018222
0.130872,0.006633
0.200928,0.024656
0.150802,0.026183
0.132013,0.019399
0.048450,0.004309
0.138834,0.013992
0.184886,0.008265
0.256609,0.053715
0.049217,0.019468
0.037050,0.006638
0.083088,0.006151
0.112695,0.032931
0.169132,0.007442
0.477716,0.272042
0.099867,0.002852
0.320090,0.006305
0.067822,0.010142
0.061500,0.006440
0.100345,0.008825
0.114519,0.022364
0.049638,0.007090
0.182312,0.014293
0.261072,0.035892
0.301989,0.003815
0.067481,0.008273
0.333318,0.010971
0.194099,0.009062
0.041324,0.005433
0.050885,0.003733
0.095579,0.023299
0.041533,0.013735
0.131085,0.006869
0.051889,0.030101
0.204550,0.002967
0.237534,0.027367
0.071238,0.002327
0.068973,0.016015
0.259692,0.002634
0.322674,0.167511
0.152938,0.003807
0.149964,0.072060
0.081777,0.031866
0.077555,0.027301
0.193823,0.003925
0.290245,0.042681
0.120906,0.052281
0.104462,0.017852
0.055927,0.021534
0.072554,0.015893
0.096835,0.007660
0.111626,0.063113
0.052634,0.002517
0.181406,0.013361
0.262239,0.007560
0.058273,0.002942
0.116560,0.023907
0.178391,0.028971
0.044040,0.004004
0.157953,0.008059
0.033941,0.005047
0.162867,0.040076
0.065980,0.030465
0.038864,0.006752
0.202805,0.062276
0.045048,0.002867
0.273258,0.004338
0.073439,0.007789
0.110278,0.028897
0.032256,0.005674
0.171589,0.004658
0.087996,0.011447
0.159772,0.004218
0.233341,0.006973
0.056025,0.022344
0.255808,0.069695
0.402179,0.046220
0.098984,0.063171
0.093117,0.012385
0.077475,0.009119
0.042412,0.004504
0.242696,0.031265
0.343197,0.039526
0.540412,0.025419
0.305595,0.116507
0.139984,0.003344
0.320218,0.002380
0.168170,0.005976
0.093758,0.003999
0.219252,0.002211
0.142619,0.004848
0.178131,0.024811
0.129358,0.004733
0.199767,0.026847
0.140830,0.042933
0.051307,0.013318
0.510947,0.028527
0.302687,0.009247
0.057809,0.021577
0.052714,0.003299
0.215595,0.003955
0.040372,0.010293
0.088901,0.027141
0.224766,0.027378
0.055075,0.009309
0.158753,0.064788
0.163807,0.104032
0.208124,0.107324
0.370173,0.144149
0.097794,0.005184
0.111325,0.012567
0.113871,0.002395
0.122994,0.013827
0.049710,0.005994
0.124518,0.018026
0.173201,0.051225
0.177754,0.004386
0.649559,0.071150
0.162613,0.094900
0.064664,0.014941
0.172620,0.002212
0.185430,0.005142
0.075871,0.005551
0.040350,0.003329
0.092431,0.009065
0.160128,0.004637
0.070786,0.041046
0.051682,0.020132
0.302833,0.009839
0.188654,0.057942
0.039087,0.003101
0.069025,0.023811
0.150385,0.004522
0.141661,0.002602
0.129426,0.072255
0.195462,0.055099
0.121313,0.025215
0.125152,0.007755
0.158627,0.025753
0.079766,0.003566
0.123647,0.003762
0.269035,0.067548
0.033204,0.012104
0.209933,0.022935
0.256955,0.050561
0.078711,0.042386
0.140812,0.070788
0.071565,0.009214
0.115122,0.010503
0.069537,0.003118
0.073780,0.003399
0.070619,0.005913
0.123269,0.068291
0.153973,0.042022
0.123497,0.044851
0.493167,0.041186
0.212220,0.064516
0.172133,0.018797
0.064968,0.022897
0.258701,0.020617
0.130682,0.072145
0.069241,0.002504
0.088109,0.051559
0.170565,0.032787
0.239513,0.060843
0.067759,0.010803
0.075389,0.003045
0.113067,0.015636
0.065032,0.032443
0.120139,0.021173
0.036476,0.008399
0.229105,0.101727
0.038839,0.014252
0.092948,0.010117
0.096797,0.038861
0.081063,0.015674
0.134763,0.013228
0.045823,0.004235
0.307024,0.023420
0.278723,0.012561
0.101243,0.002906
0.169574,0.012553
0.132464,0.003636
0.113670,0.008069
0.061804,0.002937
0.182762,0.021072
0.087240,0.004862
0.135690,0.003093
0.159112,0.003321
0.087284,0.009263
0.286229,0.004124
0.149316,0.030674
0.091782,0.054110
0.384658,0.005056
0.042100,0.002893
0.169960,0.011743
0.082394,0.011656
0.152129,0.004029
0.152916,0.007620
0.255873,0.003580
0.074878,0.009064
0.189219,0.018166
0.041357,0.005241
0.354590,0.018914
0.122113,0.005447
0.064322,0.012479
0.171073,0.033414
0.114987,0.012575
0.159545,0.008742
0.222334,0.002331
0.058280,0.030446
0.448572,0.013240
0.043378,0.009958
0.245238,0.097186
0.146130,0.024953
0.218018,0.034663
0.239461,0.005759
0.135409,0.028665
0.227836,0.085555
0.178968,0.013234
0.051404,0.004753
0.205549,0.024723
0.067548,0.029710
0.106228,0.003218
0.096987,0.003180
0.095590,0.038517
0.127908,0.018097
0.156881,0.011551
0.143015,0.016837
0.392866,0.054932
0.068939,0.009631
0.233275,0.027855
0.059159,0.005935
0.123421,0.054946
0.172207,0.052718
0.054522,0.003289
0.323681,0.065812
0.070353,0.011077
0.028177,0.007319
0.107880,0.002108
0.234818,0.004611
0.221011,0.036262
0.237268,0.108957
0.153154,0.034360
0.734509,0.033491
0.065413,0.021956
0.449897,0.102613
0.351816,0.040464
0.182768,0.044819
0.510280,0.116873
0.360430,0.090388
0.133373,0.036506
0.240325,0.059924
0.162750,0.030003
0.115083,0.012472
0.196426,0.008835
0.090749,0.014507
0.065526,0.010251
0.227302,0.015763
0.165907,0.023191
0.074662,0.006920
0.371823,0.003335
0.082898,0.003743
0.041251,0.014135
0.050844,0.011588
0.133186,0.017855
0.436620,0.162177
0.252132,0.015421
0.164485,0.003330
0.123398,0.002594
0.119170,0.018683
0.080118,0.002774
0.079510,0.002519
0.128533,0.062468
0.134759,0.030068
0.310873,0.075247
0.304250,0.018699
0.047924,0.004762
0.199641,0.010168
0.066768,0.008883
0.076700,0.040580
0.111800,0.019490
0.066559,0.006601
0.235426,0.004050
0.097521,0.003801
0.211643,0.015177
0.035761,0.009533
0.282475,0.016973
0.747444,0.351253
0.071277,0.037567
0.188563,0.017120
0.230468,0.002948
0.179807,0.067181
0.086008,0.023863
0.074424,0.009191
0.365270,0.015748
0.039135,0.003955
0.183778,0.018649
0.118028,0.028862
0.075259,0.018744
0.463609,0.047786
0.170965,0.038260
0.098670,0.003954
0.311975,0.003423
0.191771,0.079142
0.135636,0.004414
0.088342,0.003009
0.045494,0.009079
0.304305,0.002244
0.288754,0.002640
0.070471,0.002442
0.168530,0.051295
0.294559,0.165419
0.297064,0.033090
0.146907,0.009746
0.134510,0.004205
0.161589,0.005536
0.052697,0.004959
0.079574,0.009052
0.086972,0.007820
0.215560,0.056472
0.232204,0.004060
0.060315,0.006105
0.268417,0.015801
0.444716,0.228362
0.128129,0.005986
0.107610,0.023242
0.266559,0.008334
0.077290,0.006808
0.141052,0.003598
0.100906,0.021712
0.075894,0.009850
0.144723,0.035031
0.230611,0.009484
0.109125,0.008891
0.156440,0.038876
0.356120,0.046848
0.244603,0.139039
0.169217,0.003567
0.060521,0.012870
0.310862,0.106767
0.210785,0.042841
0.055790,0.004018
0.164750,0.002816
0.100258,0.012644
0.037154,0.007208
0.118294,0.036015
0.375016,0.165725
0.230489,0.005350
0.350319,0.007213
0.189579,0.005279
0.124961,0.034973
0.141937,0.007722
0.137482,0.017906
0.236024,0.004624
0.488674,0.008460
0.174928,0.029754
0.145795,0.005003
0.148255,0.087710
0.244174,0.008761
0.067210,0.027173
0.154409,0.033317
0.151464,0.005591
0.138108,0.011271
0.153479,0.002764
0.049400,0.003224
0.412211,0.203108
0.036475,0.008324
0.198981,0.053055
0.262814,0.015847
0.056098,0.011936
0.114609,0.002539
0.284184,0.007584
0.150579,0.014247
0.189790,0.014930
0.068380,0.038719
0.245475,0.015547
0.215360,0.044941
0.112796,0.005635
0.150824,0.026892
0.065196,0.032450
0.055059,0.020017
0.207469,0.032275
0.111389,0.006881
0.256474,0.014137
0.166016,0.003944
0.282717,0.002989
0.131722,0.046067
0.218246,0.117462
0.147945,0.027544
0.154488,0.023783
0.238319,0.025185
0.172406,0.019680
0.479631,0.058409
0.045559,0.004490
0.112673,0.023939
0.034505,0.004941
0.070688,0.040398
0.172668,0.015615
0.050155,0.005819
0.042381,0.002785
0.273469,0.184634
0.087945,0.010710
0.167336,0.003763
0.419771,0.096204
0.052090,0.006809
0.157998,0.042683
0.094984,0.015261
0.341168,0.002040
0.052206,0.004478
0.126327,0.005636
0.065859,0.002229
0.187574,0.079056
0.042220,0.018895
0.143670,0.016794
0.376907,0.127161
0.302920,0.026037
0.099652,0.006514
0.041617,0.004482
0.372650,0.007369
0.123378,0.017036
0.088022,0.004586
0.127732,0.035110
0.142045,0.012398
0.102310,0.025433
0.053427,0.003088
0.206532,0.002505
0.128877,0.030350
0.135124,0.021661
0.158740,0.010048
0.165259,0.060541
0.050457,0.005368
0.156033,0.065993
0.178715,0.012291
0.175964,0.003570
0.280244,0.002632
0.140500,0.004599
0.147255,0.011985
0.075916,0.006406
0.061208,0.022595
0.049884,0.021728
0.039481,0.009404
0.261271,0.105315
0.087242,0.041051
0.123535,0.051540
0.055260,0.025772
0.054147,0.008626
0.136885,0.009853
0.058976,0.022524
0.258487,0.025778
0.032020,0.007085
0.066857,0.003690
0.065174,0.013029
0.068270,0.004066
0.140649,0.036447
0.280538,0.002271
0.093148,0.046510
0.059891,0.014337
0.090692,0.033109
0.075605,0.004519
0.089625,0.035302
0.226100,0.029858
0.202919,0.038978
0.114106,0.003912
0.039460,0.013200
0.479612,0.030632
0.041813,0.003341
0.171712,0.113497
0.117008,0.006395
0.191179,0.010362
0.306513,0.103147
0.334648,0.014890
0.157150,0.009076
0.066231,0.006677
0.167280,0.006922
0.114632,0.050281
0.031627,0.008859
0.343474,0.209832
0.066377,0.002431
0.195950,0.005719
0.113213,0.050061
0.195702,0.011802
0.087369,0.003510
0.058530,0.023915
0.113807,0.003121
0.185669,0.020405
0.249725,0.062387
0.079082,0.014670
0.054581,0.007351
0.335977,0.022623
0.074461,0.002818
0.201656,0.014955
0.056468,0.005054
0.300016,0.009495
0.103024,0.068137
0.088946,0.046175
0.138365,0.003255
0.165709,0.027939
0.183191,0.013753
0.063213,0.020153
0.198717,0.037856
0.042772,0.003252
0.070394,0.036283
0.044957,0.006258
0.100897,0.004867
0.073164,0.026080
0.092393,0.008231
0.239632,0.038397
0.173885,0.085126
0.251959,0.015991
0.292868,0.026349
0.110794,0.002649
0.097428,0.011645
0.331916,0.003490
0.118116,0.002881
0.127192,0.007292
0.065845,0.014571
0.212679,0.047921
0.135755,0.047644
0.173093,0.035710
0.104954,0.030065
0.077312,0.016914
0.083523,0.004637
0.144511,0.009111
0.149756,0.078200
0.219785,0.117783
0.079103,0.014404
0.105589,0.006421
0.336852,0.019371
0.111398,0.025870
0.121562,0.043716
0.219007,0.086518
0.086731,0.003081
0.256715,0.102828
0.134100,0.012958
0.163796,0.015785
0.247159,0.085657
0.070412,0.005090
0.111108,0.003524
0.053064,0.029564
0.146181,0.012138
0.121235,0.003519
0.048430,0.008831
0.273119,0.051052
0.153177,0.011008
0.138946,0.003956
0.248322,0.012106
0.194953,0.127826
0.404129,0.003777
0.111735,0.026623
0.098005,0.002930
0.043958,0.006502
0.165666,0.080435
0.237749,0.013085
0.444314,0.099020
0.053267,0.014448
0.047331,0.018837
0.115594,0.028236
0.092593,0.002212
0.059201,0.024164
0.243430,0.085864
0.060736,0.006412
0.047473,0.017025
0.054221,0.002886
0.209291,0.004846
0.270326,0.062027
0.326113,0.052873
0.097800,0.005128
0.274437,0.035874
0.118054,0.002361
0.221640,0.018858
0.073940,0.002748
0.303885,0.007041
0.170751,0.007732
0.105420,0.019774
0.129336,0.011055
0.109879,0.017794
0.055298,0.018096
0.025689,0.007137
0.215758,0.116263
0.104256,0.021494
0.386656,0.003485
0.029143,0.006365
0.030857,0.006208
0.158364,0.051383
0.105201,0.036147
0.212878,0.003334
0.058236,0.002698
0.225050,0.059979
0.389347,0.211863
0.104814,0.004923
0.183528,0.002326
0.069361,0.012089
0.112144,0.010253
0.103913,0.004371
0.069947,0.012599
0.128500,0.061995
0.226379,0.024811
0.113053,0.033791
0.057181,0.018867
0.381877,0.238325
0.115763,0.009538
0.342682,0.018174
0.309267,0.027678
0.099331,0.002920
0.102822,0.006840
0.113043,0.018030
0.305244,0.003393
0.066133,0.038180
0.042898,0.017027
0.130561,0.019972
0.029034,0.006729
0.039845,0.004137
0.213373,0.100600
0.115007,0.006785
0.068186,0.007375
0.146830,0.023889
0.121548,0.006017
0.104593,0.038771
0.277227,0.008262
0.066188,0.012962
0.042541,0.004676
0.106065,0.009709
0.051417,0.028732
0.069729,0.011726
0.067199,0.006759
0.144649,0.002282
0.113078,0.019257
0.065242,0.034439
0.072272,0.002883
0.115673,0.006459
0.234655,0.152580
0.086176,0.003865
0.109707,0.009091
0.096585,0.047687
0.468029,0.041041
0.276809,0.067122
0.323073,0.083140
0.257189,0.096853
0.311983,0.130513
0.379422,0.147954
0.134506,0.004010
0.221871,0.046289
0.121790,0.021085
0.051781,0.025590
0.040822,0.010285
0.034075,0.008762
0.032421,0.012521
0.182279,0.032336
0.236350,0.010039
0.119983,0.017181
0.134959,0.004775
0.080115,0.002772
0.205291,0.009162
0.272468,0.009340
0.062114,0.031020
0.093960,0.007343
0.045570,0.017102
0.115930,0.010474
0.068691,0.007521
0.059303,0.010654
0.243360,0.155485
0.112936,0.029470
0.098527,0.019584
0.162099,0.065722
0.077849,0.006281
0.129863,0.060375
0.246387,0.060667
0.202852,0.032840
0.055716,0.007891
0.079962,0.002977
0.215569,0.038623
0.075426,0.036682
0.064365,0.005417
0.043755,0.005640
0.085236,0.002846
0.290874,0.084511
0.186769,0.016532
0.276741,0.145708
0.401198,0.167756
0.296084,0.006027
0.056373,0.002550
0.377695,0.020262
0.254561,0.045198
0.085725,0.006385
0.047903,0.003914
0.099522,0.048916
0.211362,0.105315
0.318254,0.072074
0.108490,0.007356
0.198642,0.005832
0.127170,0.019926
0.103264,0.021520
0.134018,0.087297
0.176006,0.038881
0.104935,0.067565
0.127523,0.021109
0.067516,0.023145
0.065375,0.021040
0.092418,0.002778
0.196364,0.004008
0.059298,0.008071
0.054732,0.012055
0.120734,0.025129
0.441393,0.131986
0.168191,0.029908
0.111337,0.003860
0.133282,0.007771
0.139148,0.011666
0.072777,0.022717
0.161449,0.002927
0.154209,0.015533
0.041291,0.017758
0.128163,0.004702
0.197020,0.003365
0.150047,0.012383
0.096000,0.005477
0.154903,0.007821
0.279090,0.020924
0.178822,0.002342
0.035802,0.007211
0.211106,0.126239
0.288586,0.010575
0.054348,0.009529
0.066300,0.007864
0.375123,0.109274
0.079090,0.008029
0.081868,0.002722
0.170260,0.071794
0.479477,0.020389
0.131565,0.023431
0.177700,0.006356
0.053333,0.004727
0.134999,0.016072
0.133715,0.058804
0.121442,0.055567
0.073997,0.012109
0.058154,0.028657
0.055150,0.021914
0.098276,0.050042
0.149722,0.028142
0.308573,0.034461
0.114787,0.039777
0.153726,0.045422
0.390824,0.011420
0.182271,0.006732
0.103438,0.016519
0.079307,0.009099
0.037511,0.013431
0.078031,0.004459
0.119413,0.002747
0.078356,0.002074
0.052962,0.002721
0.060713,0.009677
0.397195,0.005126
0.099066,0.005813
0.052386,0.022291
0.353880,0.037167
0.083864,0.005809
0.069801,0.015343
0.062798,0.034933
0.036300,0.012691
0.455254,0.010259
0.054052,0.010034
0.160398,0.017631
0.183836,0.023588
0.046948,0.021349
0.095698,0.037204
0.067001,0.005956
0.263426,0.022151
0.137370,0.041232
0.076056,0.002508
0.085415,0.014509
0.106134,0.013744
0.149986,0.046133
0.192180,0.037732
0.169916,0.011205
0.236026,0.012825
0.057060,0.007613
0.134638,0.024595
0.346548,0.065906
0.176614,0.012020
0.129804,0.073884
0.085607,0.006187
0.045007,0.005063
0.469936,0.241905
0.356349,0.006711
0.178593,0.021618
0.060605,0.017087
0.086738,0.011765
0.505933,0.060039
0.150549,0.006232
0.188601,0.031716
0.113162,0.011139
0.300621,0.035012
0.078463,0.005690
0.128641,0.034145
0.034411,0.011676
0.082001,0.003935
0.049940,0.004882
0.069476,0.019499
0.109985,0.024226
0.106849,0.054698
0.070065,0.002679
0.177635,0.003671
0.181764,0.047562
0.146663,0.004058
0.079629,0.013501
0.146371,0.003213
0.039744,0.003734
0.114661,0.004869
0.076725,0.026159
0.088069,0.016213
0.280073,0.159974
0.183086,0.009726
0.076393,0.046148
0.100973,0.042512
0.126986,0.027967
0.209125,0.011984
0.199115,0.010440
0.253967,0.023539
0.068649,0.018891
0.063212,0.012925
0.273779,0.017295
0.097350,0.013556
0.044478,0.005046
0.119924,0.002434
0.045636,0.003280
0.124255,0.018972
0.126699,0.039838
0.095385,0.024664
0.208042,0.060390
0.035104,0.009035
0.151590,0.033817
0.144057,0.041104
0.038356,0.006022
0.147115,0.069559
0.101401,0.010202
0.245230,0.003020
0.165957,0.016427
0.090712,0.005057
0.070645,0.010536
0.057203,0.020747
0.460379,0.076863
0.101723,0.052065
0.249310,0.002351
0.055788,0.017207
0.101849,0.012447
0.183162,0.015110
0.129904,0.003339
0.161427,0.026746
0.152956,0.046562
0.136364,0.009247
0.112654,0.007185
0.063877,0.015117
0.080681,0.015223
0.129597,0.002356
0.096102,0.010153
0.256407,0.100124
0.256222,0.003850
0.105592,0.004293
