beta,gamma
0.531028,0.011414
0.672763,0.130945
0.220941,0.016820
0.383020,0.066340
0.202219,0.047767
0.070321,0.016752
0.308813,0.093603
0.083091,0.008657
0.169870,0.036999
0.161948,0.010788
0.411774,0.189439
0.388570,0.004098
0.666476,0.006480
0.093325,0.012286
0.062666,0.004996
0.106296,0.060322
0.375681,0.010320
0.316621,0.090895
0.594874,0.365489
0.568191,0.017854
0.104789,0.009926
0.287138,0.080608
0.265340,0.004876
0.525345,0.122349
0.120751,0.004207
0.153662,0.056272
0.198525,0.005246
0.189770,0.025452
0.134609,0.056148
1.017082,0.065687
0.606921,0.238196
0.046243,0.017627
0.113145,0.033018
0.274992,0.069058
0.075073,0.043887
0.136980,0.070752
0.111289,0.011086
0.131942,0.014084
0.194651,0.009201
0.307505,0.015838
0.387396,0.017780
0.327456,0.047152
0.220693,0.004499
0.093571,0.041863
0.317051,0.061445
0.105961,0.010139
0.608676,0.007313
0.537178,0.023818
0.123792,0.003773
1.710789,0.202677
0.100250,0.008335
0.086791,0.005950
0.055132,0.013936
0.250319,0.008230
0.100521,0.011077
0.363312,0.080183
0.118781,0.007280
0.106956,0.017375
0.240516,0.080391
0.126277,0.047848
0.381468,0.079022
0.095773,0.031619
0.431112,0.222803
0.241667,0.078880
0.438240,0.075252
0.463592,0.263312
0.088139,0.024024
0.095224,0.022831
0.736963,0.025901
0.291961,0.045466
0.403953,0.018447
0.129630,0.067167
0.294882,0.113701
0.087274,0.022041
0.571637,0.014961
0.076289,0.008062
0.151054,0.022328
0.053035,0.014981
0.073065,0.033777
0.066749,0.022985
1.214874,0.008164
0.069084,0.007977
0.185936,0.045438
0.109099,0.015296
0.252052,0.079871
0.650295,0.050896
1.254931,0.013181
0.338606,0.003740
0.283029,0.075683
0.235708,0.006129
0.388519,0.035786
0.329466,0.009908
0.182809,0.104884
0.221876,0.004853
0.320350,0.059990
0.369422,0.023369
0.955234,0.018870
0.229889,0.030106
0.228865,0.009660
0.141208,0.039145
0.617877,0.393681
0.066774,0.031048
0.202005,0.015547
0.065332,0.027638
1.645038,0.045859
0.174964,0.008008
0.184934,0.085866
0.854414,0.031162
0.445095,0.036103
0.481948,0.047779
0.121912,0.005485
0.109809,0.005539
0.306615,0.026651
0.204034,0.022642
0.294970,0.145633
0.379877,0.008024
0.101033,0.008518
0.324400,0.027799
0.177791,0.066935
0.162119,0.011425
0.479260,0.023554
0.190702,0.017059
0.162477,0.058943
0.193906,0.067400
0.326860,0.052827
0.128968,0.060145
0.520014,0.009920
0.253969,0.011761
0.195981,0.079742
0.362402,0.160137
0.221125,0.005617
0.208500,0.107775
0.542595,0.053044
0.549371,0.101946
0.168226,0.004953
0.576208,0.340658
0.191195,0.018099
0.067715,0.023623
0.165667,0.006749
0.594215,0.311056
0.071022,0.023116
0.154149,0.045310
0.585725,0.032125
0.789048,0.010377
0.175319,0.003224
0.234101,0.027486
0.449129,0.036779
0.074819,0.007604
0.480744,0.011934
0.202473,0.020133
0.659866,0.101436
0.104639,0.007098
0.230558,0.035308
0.164517,0.008020
0.662944,0.118940
0.455549,0.011250
0.600980,0.028128
0.590793,0.032979
0.353909,0.032249
0.450055,0.011941
0.643487,0.429936
0.399302,0.219270
0.182041,0.009071
0.400074,0.022985
0.137289,0.058314
0.550576,0.016849
0.432273,0.029755
0.380170,0.079047
0.060694,0.011351
0.087502,0.021281
0.145538,0.004192
0.180398,0.016729
0.633508,0.050657
0.120826,0.008674
0.107443,0.014403
0.312220,0.043747
0.263202,0.127081
0.115695,0.004531
0.116213,0.066102
0.135551,0.028149
0.414817,0.007722
0.286096,0.007940
0.154052,0.005317
0.319850,0.007261
0.234620,0.035872
0.425336,0.007914
1.057630,0.141493
0.404521,0.113360
0.537989,0.224592
0.118475,0.044833
0.325589,0.105536
0.166129,0.020331
0.226790,0.004607
0.149374,0.027077
0.112770,0.011017
0.303508,0.161256
0.506605,0.011371
0.115431,0.031431
0.252792,0.054676
0.499997,0.005446
0.096646,0.013170
0.112705,0.069383
0.128661,0.021036
0.480159,0.026489
0.280915,0.009633
0.273365,0.027695
0.257022,0.012027
0.208215,0.028857
0.351989,0.005430
0.254295,0.071504
0.612747,0.004243
0.078241,0.020530
0.634706,0.039731
0.614085,0.231046
0.146587,0.015177
0.333210,0.009905
0.682614,0.432615
0.520298,0.003756
0.446086,0.008491
0.234034,0.020212
0.121483,0.026813
0.046996,0.014043
0.152186,0.015735
0.122696,0.027332
0.262051,0.010673
0.326609,0.224051
0.150418,0.006928
0.184294,0.004981
0.322092,0.188617
0.393303,0.147284
0.110088,0.009514
0.061064,0.008293
0.279485,0.010981
0.149571,0.067876
0.180455,0.029994
0.533215,0.015739
0.083110,0.022311
0.419018,0.024355
0.134152,0.038290
0.204440,0.091998
0.310236,0.174421
0.268352,0.008555
0.336855,0.006760
0.205381,0.006986
0.647787,0.022213
0.095574,0.007884
0.390685,0.006636
0.238965,0.009387
0.220367,0.033270
0.446021,0.016507
0.156323,0.039073
0.072737,0.022544
0.140534,0.007132
0.490088,0.165212
0.323154,0.027179
0.399429,0.003492
0.189000,0.013144
0.095791,0.032961
0.206470,0.037146
0.082060,0.041013
0.156098,0.029160
0.264649,0.004410
0.326467,0.003540
0.076198,0.043239
0.116550,0.016069
0.151317,0.051701
0.819052,0.018241
0.370726,0.003571
0.331614,0.024446
0.226028,0.038315
0.164252,0.037140
0.205869,0.006284
0.233665,0.013316
0.171458,0.020744
0.222017,0.007611
0.191599,0.075997
0.164416,0.026281
0.625420,0.069313
0.070713,0.007924
0.364898,0.167461
0.174089,0.048365
0.859540,0.004484
0.493612,0.010058
0.063150,0.005586
0.157253,0.004369
0.138140,0.014641
0.162296,0.020092
0.381770,0.023784
0.650455,0.008794
0.111599,0.026545
0.128183,0.038426
0.525477,0.009597
0.228300,0.004348
0.168894,0.008178
0.239823,0.031993
0.223109,0.057361
0.846335,0.010070
0.198440,0.005114
0.080191,0.005959
0.588238,0.016140
0.269148,0.063361
0.618946,0.205594
0.166634,0.003122
0.262610,0.017756
0.257665,0.024067
0.638585,0.138462
0.500122,0.181557
0.242610,0.112503
0.253897,0.032304
0.062134,0.010787
0.374876,0.024670
0.351494,0.010964
0.620721,0.013572
0.345268,0.058538
0.298612,0.067773
0.291199,0.004936
0.447209,0.193542
0.439747,0.006560
0.195513,0.122786
0.378802,0.008028
0.220105,0.112930
0.530651,0.179795
0.310560,0.071721
0.554783,0.008216
0.206753,0.041158
0.059801,0.013909
1.186128,0.037206
0.051641,0.008902
