beta,gamma
0.114269,0.030164
0.122758,0.003564
0.143848,0.003812
0.196749,0.028319
0.785729,0.027626
1.089869,0.469129
0.074333,0.004687
0.269991,0.153425
0.639914,0.091078
0.331742,0.187594
0.084794,0.028590
0.089833,0.028792
0.265261,0.012049
0.690623,0.003565
0.505099,0.102679
0.087461,0.024053
0.180605,0.003512
0.817590,0.341941
0.102669,0.033346
0.248910,0.085923
0.851883,0.010531
0.120896,0.030043
0.275054,0.005191
0.038414,0.005574
0.165946,0.009194
0.078498,0.044794
0.166413,0.005752
0.029993,0.010489
0.120276,0.037679
0.196439,0.074197
0.331866,0.110806
0.060951,0.005634
0.194642,0.004837
0.621175,0.310010
0.101800,0.037215
0.098031,0.028662
0.105431,0.031437
0.949615,0.006753
0.146815,0.034627
0.229328,0.095754
0.109488,0.009094
0.477627,0.005450
0.086823,0.002266
0.384194,0.029238
0.044080,0.011701
0.119436,0.059027
0.469412,0.129796
0.121374,0.002977
0.578074,0.126544
0.118799,0.005364
0.487249,0.017516
0.240057,0.005740
0.432716,0.014163
0.046727,0.007777
1.132804,0.017275
0.068614,0.002856
0.711007,0.031980
0.116918,0.010583
0.369866,0.017158
0.377161,0.003987
1.089844,0.064490
0.191173,0.077160
0.571057,0.037017
0.276365,0.105202
0.175972,0.002685
0.150008,0.005557
0.058610,0.002893
0.055729,0.022665
0.120974,0.005549
0.207188,0.018613
0.084047,0.042169
0.621130,0.003554
0.249519,0.163265
0.259865,0.081622
0.598696,0.001859
0.245047,0.126273
0.245957,0.104108
0.231672,0.054035
0.032582,0.006726
0.257474,0.073199
0.824301,0.184560
0.576488,0.003419
0.448820,0.137125
0.117147,0.016812
0.228879,0.168359
0.606234,0.007622
0.382788,0.011108
0.035646,0.016503
0.745240,0.003038
0.704147,0.006164
0.209949,0.053592
0.111819,0.065857
0.486349,0.110316
0.175365,0.026912
0.172187,0.048349
0.167343,0.007161
0.638619,0.033569
1.574544,0.243899
0.309894,0.051746
0.114326,0.062372
0.112626,0.051287
0.089447,0.003956
0.331684,0.003250
0.106094,0.036849
0.256662,0.010374
0.127824,0.002086
0.183710,0.025192
0.150940,0.126596
0.423442,0.011439
0.599650,0.119130
0.448662,0.018798
0.268734,0.017275
0.050225,0.005130
0.310041,0.004359
0.130737,0.003291
0.249667,0.007068
0.052016,0.013972
0.197488,0.008574
0.114184,0.003098
0.204646,0.029875
0.027260,0.007891
0.216056,0.005813
0.206482,0.003740
0.221799,0.003980
0.352660,0.005478
0.310462,0.014740
0.062017,0.004016
0.079833,0.065147
0.087310,0.003742
0.472407,0.310150
0.085442,0.030998
0.283196,0.013201
0.424925,0.044389
0.262319,0.003449
0.211508,0.006852
0.309716,0.107899
0.489326,0.145986
0.062906,0.002543
0.611096,0.108248
0.096113,0.062855
0.234965,0.092612
0.164214,0.001837
0.104646,0.002742
0.233395,0.119515
0.613207,0.012322
0.046320,0.007293
0.266859,0.012017
0.557497,0.099001
0.458181,0.008158
0.468084,0.020609
0.026592,0.009240
0.564625,0.064411
0.160686,0.005403
0.114849,0.022229
0.557499,0.047823
0.385422,0.056412
0.095563,0.065183
0.104719,0.004997
0.361697,0.044797
0.178497,0.042783
0.844377,0.044377
0.151975,0.027204
0.592414,0.495554
0.036059,0.004546
0.162873,0.016590
0.365056,0.177918
0.113422,0.016562
0.071311,0.007951
0.034076,0.004284
0.336470,0.102859
0.109776,0.066290
0.469813,0.149556
0.346783,0.099836
0.069356,0.035929
0.056206,0.009528
0.296574,0.035853
0.446956,0.102306
0.230307,0.163143
0.346618,0.004180
0.082239,0.020299
0.429972,0.005701
0.367563,0.014267
0.188808,0.007817
0.208875,0.011269
0.650185,0.057311
0.660670,0.007894
0.265608,0.019882
0.633312,0.085543
0.951743,0.028067
0.112067,0.046686
0.279658,0.075073
0.054375,0.016447
0.051300,0.004687
0.266163,0.021010
0.027704,0.008731
0.629181,0.127422
0.214808,0.092769
0.176357,0.002678
0.160139,0.009988
0.963099,0.031608
0.094401,0.007972
0.148811,0.011484
1.198087,0.257316
0.271292,0.019300
0.442165,0.222455
0.229772,0.076959
0.267609,0.006566
0.070565,0.007457
0.477659,0.004851
0.444431,0.008713
0.633124,0.240368
0.060980,0.008818
0.494373,0.003659
0.189473,0.113895
0.073028,0.026278
0.220137,0.047863
0.238969,0.002647
0.846124,0.303705
0.072486,0.005001
0.089801,0.007204
0.141950,0.002782
1.765728,0.011953
0.203539,0.019522
0.195598,0.015938
0.088314,0.001962
0.105720,0.002445
0.119490,0.015278
1.071030,0.002674
0.118005,0.017421
0.077826,0.021331
0.330275,0.007903
0.515848,0.034644
0.126214,0.055997
0.063381,0.027996
0.373770,0.005747
0.604723,0.159243
0.274539,0.011679
0.162771,0.071638
0.146249,0.012577
0.331450,0.007719
0.303860,0.017618
0.161544,0.007167
0.599495,0.040724
0.045700,0.011361
0.201945,0.018032
0.135749,0.006010
0.117748,0.009153
0.036659,0.010432
0.133595,0.005781
0.272698,0.016628
0.226437,0.059118
0.070629,0.013177
0.061004,0.014175
0.230594,0.044935
0.139527,0.053462
0.712318,0.155206
0.065250,0.003348
0.187804,0.024378
0.268064,0.098516
0.175939,0.012894
0.331090,0.030950
0.525792,0.334072
0.280491,0.150804
0.032703,0.005400
0.035215,0.010637
0.102059,0.008387
0.153678,0.018001
0.129366,0.085841
0.281240,0.041206
0.112780,0.064564
0.342880,0.179954
0.284354,0.021157
0.045065,0.005815
0.358298,0.006491
0.464527,0.016366
0.496201,0.325120
0.610821,0.115693
0.826176,0.062288
0.574710,0.001924
0.118606,0.002711
0.120510,0.017767
0.364545,0.060276
0.146273,0.035467
0.351852,0.058028
0.097048,0.010523
0.218559,0.027052
0.566738,0.274055
0.342933,0.130824
0.241828,0.012413
0.647835,0.001931
0.353266,0.253712
0.860384,0.077266
0.143441,0.028174
0.113390,0.043686
0.035813,0.011651
0.122534,0.002556
0.091499,0.002563
0.244781,0.031079
0.433265,0.314576
0.039989,0.011112
0.283587,0.005498
0.100427,0.003232
0.286048,0.022276
0.252992,0.023387
0.289297,0.002812
0.630202,0.014782
0.603080,0.333711
0.480890,0.055068
0.426190,0.006937
0.106114,0.014967
0.129247,0.004204
0.186657,0.005307
0.032064,0.008361
0.176194,0.003391
0.329940,0.005672
0.234652,0.025178
0.134319,0.005473
0.286229,0.034548
0.074535,0.003245
0.176154,0.014560
0.360231,0.010869
0.588272,0.331902
0.848693,0.031120
0.074436,0.014605
1.226069,0.068896
0.157835,0.007485
0.182693,0.111235
0.075997,0.007332
0.041513,0.020683
0.173990,0.011031
0.281944,0.202681
0.058609,0.004150
0.239699,0.014506
0.341154,0.023304
0.147168,0.010251
0.122904,0.047718
0.198999,0.014206
0.557869,0.012216
0.137982,0.030317
0.251942,0.006128
0.670471,0.122449
0.632022,0.025781
0.145266,0.064561
0.268620,0.002508
0.291423,0.007432
0.223417,0.060723
0.613994,0.008256
0.150498,0.009105
0.156031,0.078014
0.277570,0.061224
0.373762,0.004844
0.109006,0.005372
0.236023,0.092663
0.033423,0.005397
0.171164,0.021940
0.327874,0.012710
0.041423,0.004618
0.802989,0.335124
0.137705,0.003755
1.033601,0.452999
0.360965,0.124055
0.038700,0.010528
0.521762,0.327518
0.218406,0.003436
0.092493,0.006823
0.371097,0.002508
0.421769,0.017035
0.395715,0.067733
0.231361,0.039785
0.105138,0.005993
0.519524,0.004623
0.217734,0.034105
0.389863,0.008833
0.181145,0.014407
0.094603,0.009510
0.539227,0.056206
0.233208,0.003842
0.100450,0.029918
0.181744,0.006600
0.218851,0.011598
0.396413,0.117476
0.103934,0.003347
0.243525,0.005725
0.197655,0.091118
0.095411,0.046041
0.232174,0.023053
0.294756,0.078126
0.085330,0.005263
0.431878,0.007273
0.166839,0.002416
0.146569,0.072186
0.361811,0.003887
0.438065,0.010706
0.287237,0.002224
0.087377,0.004315
0.467041,0.010975
0.246851,0.051389
0.132959,0.023372
0.574294,0.029220
0.309100,0.132170
0.143922,0.029525
0.336866,0.049015
0.069847,0.004170
0.256320,0.003436
0.266586,0.009042
0.290940,0.095509
0.117059,0.040839
0.454967,0.351742
0.348551,0.012474
0.176554,0.019826
0.136329,0.049938
0.358123,0.002700
0.354498,0.021510
0.253471,0.008225
0.318144,0.100432
0.187768,0.029828
0.422361,0.002561
0.052716,0.003139
0.162186,0.018115
0.372411,0.084737
0.312367,0.015368
0.137522,0.002125
0.216333,0.006360
0.264866,0.029060
0.107311,0.005456
0.102491,0.065583
0.176141,0.020233
0.218687,0.005592
0.555748,0.002770
0.203830,0.007218
0.349034,0.004885
0.211798,0.012739
0.103421,0.021437
0.324887,0.138074
0.308516,0.046919
0.221579,0.002921
0.071005,0.009955
0.511830,0.002088
0.399227,0.019353
0.170615,0.005299
0.067071,0.002231
0.087124,0.002544
0.181746,0.006972
0.432175,0.319256
0.159972,0.004316
0.120124,0.005195
0.154453,0.007670
0.328875,0.023179
0.059346,0.006725
0.279533,0.004677
0.261575,0.114326
0.173774,0.008915
0.431769,0.047633
0.133638,0.032568
0.060717,0.002944
0.325979,0.239237
0.117310,0.057088
0.068872,0.023964
0.424920,0.014434
0.099951,0.004590
0.068795,0.004228
0.360534,0.079969
0.344475,0.104696
0.219171,0.042355
0.163461,0.062385
0.783613,0.078519
0.158223,0.025198
0.566305,0.005646
0.037624,0.008819
0.239456,0.014326
0.190653,0.007126
0.274703,0.046581
0.206160,0.002740
0.098413,0.046155
0.318507,0.010099
0.200352,0.016240
0.096831,0.040815
0.692892,0.022771
0.240141,0.055963
0.882819,0.001845
0.182235,0.084852
0.069337,0.002777
0.068405,0.006376
0.166223,0.029044
0.185708,0.096999
0.471056,0.007934
0.174858,0.033310
0.852775,0.006137
0.057207,0.003442
0.129033,0.007902
0.410604,0.003005
0.091117,0.066025
0.718697,0.557639
0.324007,0.012979
0.150811,0.002668
0.092004,0.008106
0.244533,0.087183
0.491962,0.061867
0.348055,0.116799
0.231795,0.006895
0.299006,0.117965
0.195773,0.016234
0.411847,0.035394
0.299374,0.003896
0.355803,0.016004
0.292826,0.026400
0.301966,0.003312
0.163165,0.002111
0.429725,0.057831
0.297631,0.011088
0.379382,0.036327
0.133867,0.059119
0.273442,0.002081
0.184393,0.046317
0.193340,0.003711
0.158020,0.058344
1.050337,0.017947
0.432461,0.035583
0.090472,0.034940
0.359987,0.010670
0.135048,0.007854
0.579561,0.006467
1.159779,0.013642
0.077148,0.004518
0.257100,0.022571
0.115063,0.023224
0.254099,0.093223
0.540751,0.334055
0.091446,0.010338
0.202955,0.014524
0.199319,0.011673
0.218879,0.049774
0.129661,0.004514
0.109786,0.014853
0.212182,0.027619
0.164519,0.004812
0.146840,0.076732
0.319388,0.002704
0.123536,0.017838
0.101876,0.009329
0.105845,0.068020
0.097599,0.008484
0.293516,0.023165
0.031185,0.005431
0.171053,0.005910
0.377831,0.018544
1.020154,0.210897
0.392796,0.005936
0.227695,0.111937
0.700257,0.543510
0.322332,0.045536
0.976324,0.004204
0.041585,0.003098
0.092123,0.004376
0.175200,0.011742
0.122088,0.002657
0.207769,0.013308
0.282640,0.142753
0.153390,0.050094
0.081821,0.004806
0.069040,0.003102
0.219687,0.018149
0.319464,0.060436
0.102767,0.048112
0.126516,0.005900
0.158038,0.006421
0.546096,0.281424
0.679942,0.002689
0.361723,0.003788
0.593783,0.007396
0.343017,0.111310
0.456562,0.225583
0.546195,0.125414
0.128426,0.013459
0.258186,0.023711
0.088089,0.015281
0.252993,0.017113
0.296717,0.033163
0.068215,0.035179
0.061900,0.022938
0.174108,0.004305
0.427496,0.018804
0.406945,0.002580
0.133393,0.007520
0.103964,0.004429
0.672641,0.014113
2.395372,0.054642
0.385155,0.045375
0.363414,0.155219
0.174849,0.012788
0.201979,0.147344
0.291586,0.059346
0.131839,0.004934
0.341788,0.082487
0.054062,0.008338
0.159407,0.015445
0.101111,0.051459
0.078811,0.033862
0.297959,0.027480
0.462144,0.016720
0.220891,0.070286
0.428786,0.025597
0.199662,0.008481
0.092779,0.009478
0.341107,0.014188
0.189656,0.021499
0.066139,0.012642
0.147165,0.027552
0.161634,0.050056
0.116808,0.006977
0.146198,0.011179
0.246334,0.018529
0.135790,0.011417
0.484754,0.048610
0.360940,0.020756
0.075289,0.040864
0.605100,0.020262
1.029272,0.677006
0.253310,0.003664
0.360713,0.001812
0.200170,0.008565
0.408657,0.262312
0.298439,0.032106
0.405351,0.064994
0.100144,0.004949
0.252077,0.068902
0.352779,0.014562
0.074838,0.005526
0.540030,0.087316
0.231526,0.004240
0.781308,0.173415
0.310011,0.002552
0.202950,0.030697
0.319296,0.201701
0.458053,0.003544
0.086790,0.004928
0.107420,0.004160
0.840984,0.003573
0.037826,0.005641
0.212452,0.009702
0.142145,0.006286
0.066048,0.013231
0.190788,0.037004
0.279878,0.118871
0.084444,0.025939
0.191911,0.028297
0.220610,0.125530
0.203483,0.013973
0.547372,0.008244
0.037335,0.004736
0.223831,0.005230
0.311907,0.010676
0.146799,0.001876
0.111787,0.013754
0.182092,0.024315
0.112820,0.074292
0.386450,0.308508
0.239016,0.014461
0.363191,0.007963
0.110728,0.008720
0.220327,0.002770
0.051452,0.002331
0.305249,0.006471
0.091858,0.016041
0.167610,0.011905
0.065912,0.031210
0.337843,0.004347
0.231351,0.032232
0.131105,0.020456
0.154279,0.095133
0.196883,0.037352
0.180614,0.107527
0.086813,0.020781
0.186708,0.017765
0.128116,0.006934
0.409781,0.084303
0.289136,0.016500
0.168246,0.005432
0.061098,0.002971
0.736440,0.029144
0.179523,0.051035
0.324358,0.021337
0.084042,0.008942
0.031514,0.009163
0.059887,0.015342
0.167653,0.003631
0.138672,0.048448
0.530694,0.010493
0.154334,0.031038
0.278644,0.043634
0.415489,0.081437
0.470369,0.001800
0.445995,0.006115
0.234844,0.103908
0.130826,0.045005
0.182639,0.011766
0.178982,0.099604
0.078989,0.002068
0.657989,0.003219
0.371826,0.059765
0.084398,0.040750
0.111185,0.048163
0.167708,0.034320
0.204152,0.032714
0.928846,0.035809
0.251597,0.009856
0.189402,0.003865
0.289953,0.032738
0.579154,0.023897
0.102294,0.034313
0.123491,0.041511
0.267707,0.003901
0.367435,0.025714
0.087563,0.061279
0.053338,0.015681
0.344494,0.021685
0.045716,0.006816
0.584420,0.004174
0.256019,0.002387
0.412583,0.315530
0.291313,0.042127
0.664542,0.012085
0.487699,0.317320
0.259623,0.028104
0.102183,0.002488
0.041322,0.016741
0.274498,0.005614
0.502308,0.002537
0.795207,0.186782
0.460005,0.187713
0.171939,0.016775
0.098466,0.009568
0.258704,0.080293
0.103440,0.028182
0.207203,0.002861
0.117512,0.022872
0.199980,0.014194
0.120462,0.003835
0.190723,0.006242
0.160592,0.004289
0.383403,0.070605
0.278176,0.006635
0.080500,0.018265
0.633004,0.017640
0.156414,0.007638
0.384512,0.060205
0.278494,0.021401
0.540169,0.120114
0.074845,0.039957
0.081880,0.034272
0.491916,0.137253
0.637439,0.048155
1.200059,0.016177
0.108778,0.048319
0.118702,0.045195
0.115719,0.003700
0.141043,0.018156
0.515742,0.029656
0.122406,0.054457
0.239707,0.040548
0.712562,0.003840
0.309827,0.009053
0.504980,0.005854
0.043546,0.018261
0.519726,0.005635
0.217573,0.019554
0.052421,0.012904
0.414745,0.047724
0.396089,0.112821
0.190471,0.072164
0.097337,0.002498
0.838439,0.045887
0.189320,0.093307
0.112865,0.004241
0.130279,0.012301
0.102251,0.002543
0.130932,0.046527
0.232250,0.082305
0.364431,0.002520
0.074916,0.004137
0.338154,0.038881
0.303311,0.002971
0.585906,0.056468
0.132960,0.007286
0.225883,0.004780
0.281451,0.007332
0.390789,0.301627
0.116557,0.005904
0.438305,0.004121
0.163625,0.003235
0.203615,0.014536
0.690774,0.006492
0.475855,0.178316
0.122688,0.068441
0.274808,0.001822
0.261164,0.003055
0.638681,0.056135
0.362580,0.034054
0.055765,0.002231
0.053756,0.007964
0.097912,0.002400
0.473348,0.011387
0.298587,0.029292
0.353310,0.036873
0.351334,0.019312
0.212420,0.003347
0.305102,0.195005
0.129886,0.004884
0.538312,0.043440
0.105640,0.040934
0.227378,0.003531
0.385038,0.045642
1.506739,0.039282
0.182323,0.116660
0.137257,0.079216
0.438438,0.158746
0.419896,0.010296
0.068055,0.010177
0.118406,0.002858
0.087894,0.014179
0.596965,0.003186
0.200223,0.054926
0.125711,0.007770
0.043796,0.012033
0.127882,0.096175
0.250271,0.007508
0.072678,0.041221
0.223030,0.016053
0.126064,0.087748
0.388634,0.075527
0.079615,0.002213
0.288916,0.001952
0.180372,0.104188
0.134798,0.003023
0.114574,0.009780
0.458738,0.153440
0.216992,0.015061
0.179252,0.012997
0.681030,0.136170
0.197353,0.081154
0.113188,0.020784
0.160261,0.038433
0.317312,0.103677
0.102252,0.002698
0.637127,0.030368
0.271965,0.021619
0.334633,0.009215
0.185845,0.018652
0.242091,0.036061
0.134190,0.010323
0.147348,0.007245
0.159762,0.004235
0.033489,0.006085
1.243293,0.005763
0.220585,0.017610
0.526593,0.006362
0.909557,0.060477
0.441597,0.330511
0.343647,0.002863
0.200747,0.021290
0.083759,0.020190
0.089671,0.038694
0.229493,0.026945
0.301500,0.001870
0.097971,0.007684
0.057930,0.006600
0.100700,0.003542
0.106539,0.070223
0.116436,0.018687
0.603278,0.010680
0.151615,0.031164
0.053660,0.006349
0.130876,0.002672
0.149994,0.031252
0.587618,0.008026
0.102205,0.003363
0.155366,0.077940
0.608673,0.139107
0.461505,0.022881
0.135598,0.003799
0.145014,0.002356
0.068805,0.006920
0.337115,0.172844
0.154978,0.097492
0.251227,0.039602
0.198375,0.008416
0.374783,0.026835
0.249540,0.028464
0.567425,0.009360
0.060061,0.004126
0.513614,0.219973
0.319795,0.172960
0.349459,0.130358
0.782843,0.137238
0.513108,0.023032
0.313254,0.002714
0.412966,0.045221
0.074952,0.032665
1.063232,0.002674
0.167161,0.052835
0.032329,0.008110
0.231547,0.122724
0.133892,0.058242
0.584895,0.291480
0.066728,0.018723
0.121611,0.016313
0.101432,0.014235
0.634176,0.029863
0.056589,0.031105
0.141729,0.051003
0.350481,0.069456
0.424516,0.148232
0.496628,0.269554
0.113587,0.039431
0.279793,0.004433
0.141814,0.004473
0.315731,0.005505
0.033960,0.017608
0.258067,0.152848
0.121780,0.053629
0.034838,0.019070
0.430002,0.033574
0.110254,0.072483
0.164691,0.021774
0.411943,0.014310
0.117711,0.011521
0.585431,0.001995
0.341579,0.028761
0.206718,0.005281
0.233968,0.002298
0.090266,0.008199
0.117333,0.009802
0.111534,0.014484
0.237178,0.076234
0.496361,0.013263
0.259662,0.153630
0.082163,0.002357
0.362327,0.001709
0.479603,0.189023
0.213379,0.009094
0.123213,0.070423
0.109156,0.002516
0.129919,0.002656
0.230983,0.139525
0.178003,0.003448
0.380945,0.013712
0.198857,0.048309
0.762718,0.002833
0.240599,0.005909
0.160710,0.002572
0.221360,0.006153
0.468145,0.016640
0.226309,0.003529
0.102765,0.015674
0.049874,0.006915
0.381150,0.069032
0.050557,0.016504
0.123984,0.021541
0.269217,0.138801
0.161066,0.042334
0.075252,0.015986
0.353178,0.124152
0.067281,0.004988
0.287535,0.010895
0.522504,0.039282
0.720141,0.007669
0.447934,0.068996
0.132875,0.006720
0.471729,0.136603
0.210425,0.028291
0.144596,0.009257
0.713124,0.102669
0.310370,0.024575
0.056436,0.004984
0.477094,0.004142
0.262568,0.083472
0.113641,0.030820
0.408619,0.006535
0.200497,0.011331
0.587407,0.373504
0.115736,0.076855
0.166655,0.002693
0.277487,0.123419
0.317269,0.004471
0.027629,0.004275
0.342683,0.016995
0.566783,0.008774
0.339519,0.003957
0.166561,0.056731
0.239217,0.003837
0.293151,0.001889
0.308853,0.025458
0.546048,0.084639
0.139881,0.042917
0.575954,0.008527
0.138968,0.002538
0.140855,0.010950
0.042229,0.008456
0.087827,0.007929
0.265006,0.084072
0.068762,0.025914
0.176261,0.024320
0.198942,0.016299
0.100503,0.003050
0.179185,0.013126
0.089862,0.005600
0.194591,0.004209
0.081732,0.026317
0.633971,0.003819
0.436332,0.088672
0.115983,0.007568
0.128857,0.007044
0.547030,0.019551
0.358521,0.004781
0.237806,0.029280
0.091706,0.053167
0.177601,0.075956
0.320021,0.029747
0.237306,0.014194
0.039417,0.005472
0.310280,0.002797
0.073208,0.004473
0.094247,0.047775
0.240611,0.058535
0.226431,0.002190
0.062933,0.024852
0.064529,0.037361
0.487309,0.002674
0.263356,0.116961
0.189127,0.010745
0.238125,0.019874
0.586731,0.141695
0.285456,0.022492
0.259435,0.154047
0.383352,0.016211
0.968540,0.002319
0.145524,0.047068
0.224992,0.109556
0.217420,0.036841
0.160516,0.071690
0.224370,0.141689
0.164907,0.005497
0.139811,0.018929
0.399676,0.196416
0.377609,0.023174
0.861869,0.002233
0.266417,0.005597
0.071877,0.031647
0.285075,0.184919
0.391538,0.023495
0.512884,0.073821
0.072481,0.003975
0.441663,0.043203
0.127896,0.081755
0.109445,0.018113
0.079904,0.016938
0.205434,0.089871
0.106542,0.027111
0.382736,0.077445
0.923326,0.002431
0.143524,0.012411
0.320582,0.218977
0.065457,0.010202
0.357437,0.014131
0.178108,0.005912
0.115776,0.034770
0.152634,0.002388
0.432635,0.004481
0.624082,0.389223
0.032513,0.005653
0.141954,0.004556
0.396757,0.009808
0.195142,0.083577
0.080896,0.006531
0.286037,0.014542
0.123138,0.010805
0.124790,0.007037
0.138824,0.018737
0.078163,0.002593
0.090999,0.059335
0.047407,0.017343
0.187779,0.006445
0.612700,0.007359
0.204559,0.037613
0.424362,0.327689
0.167268,0.097671
0.175489,0.010488
0.118362,0.001906
0.440750,0.053305
0.197704,0.033947
0.122127,0.003685
0.160190,0.010584
0.301045,0.002620
0.096476,0.033549
0.391047,0.006318
0.588191,0.031818
0.060430,0.032089
0.189941,0.047933
0.056918,0.002860
0.336859,0.004387
0.103772,0.021991
0.066974,0.011931
0.224756,0.007839
0.187233,0.074086
0.107588,0.002994
0.132318,0.015931
0.090370,0.030346
0.157627,0.004044
0.471626,0.007829
0.137750,0.003814
0.557387,0.018099
0.131598,0.034915
0.045392,0.018945
0.138616,0.037044
0.138173,0.003270
1.077570,0.012299
