beta,gamma
0.085368,0.008922
0.111201,0.011078
0.077529,0.011024
0.107163,0.010474
0.100609,0.012160
0.074557,0.012285
0.090725,0.009708
0.097259,0.009838
0.084069,0.009949
0.086155,0.010652
0.083119,0.011076
0.085238,0.012093
0.082391,0.009898
0.087426,0.011343
0.097722,0.011514
0.100587,0.010649
0.081452,0.011400
0.101215,0.011598
0.095637,0.011824
0.091125,0.011982
0.094949,0.010162
0.098431,0.011893
0.105543,0.011510
0.102290,0.009580
0.103550,0.011550
0.073938,0.010373
0.081884,0.009112
0.096094,0.009575
0.084559,0.010440
0.084082,0.010666
0.090909,0.009538
0.097065,0.009810
0.098038,0.011127
0.089508,0.011693
0.082239,0.009810
0.082019,0.011826
0.098953,0.009199
0.116915,0.012088
0.086976,0.008869
0.083498,0.009731
0.110715,0.010192
0.078762,0.010617
0.095106,0.009727
0.081269,0.010013
0.098256,0.011352
0.090362,0.008428
0.096871,0.010433
0.101623,0.009428
0.096387,0.009922
0.104256,0.010251
0.115262,0.009986
0.098871,0.012027
0.096517,0.011882
0.085806,0.012267
0.107842,0.011439
0.094136,0.008424
0.088314,0.010159
0.094504,0.011124
0.078801,0.012090
0.085746,0.011837
0.084118,0.010200
0.080672,0.010307
0.087235,0.010126
0.099304,0.008311
0.097127,0.011640
0.095475,0.009267
0.083067,0.010635
0.094765,0.011260
0.084072,0.011398
0.097371,0.009002
0.091663,0.008968
0.105482,0.010131
0.087217,0.011533
0.085413,0.010240
0.078977,0.012402
0.095279,0.010347
0.089989,0.009390
0.097456,0.012259
0.092638,0.011808
0.095121,0.009636
0.085684,0.009458
0.083431,0.009661
0.084903,0.008762
0.090985,0.011366
0.104910,0.010391
0.107742,0.008742
0.080235,0.009550
0.086384,0.011796
0.094544,0.009333
0.093047,0.010705
0.080750,0.009460
0.101161,0.012841
0.084512,0.009857
0.093001,0.009199
0.099332,0.011795
0.093097,0.012010
0.095965,0.009885
0.112509,0.009370
0.101969,0.009261
0.095998,0.012014
0.110013,0.010302
0.093060,0.011911
0.102867,0.009522
0.110827,0.011179
0.099786,0.010701
0.091545,0.010237
0.090717,0.011615
0.098685,0.010663
0.079923,0.009488
0.082896,0.011377
0.097654,0.009463
0.107059,0.011417
0.090997,0.008654
0.103043,0.012029
0.081520,0.009688
0.082340,0.009850
0.096285,0.009532
0.088006,0.010014
0.093930,0.012426
0.094026,0.009394
0.093186,0.009492
0.088110,0.009445
0.097759,0.012822
0.108240,0.010308
0.079563,0.011558
0.088741,0.009465
0.087322,0.012459
0.081723,0.012368
0.112875,0.010119
0.098574,0.010221
0.097738,0.010892
0.090614,0.010104
0.113122,0.009901
0.099304,0.010195
0.091563,0.010028
0.082151,0.010248
0.106120,0.008810
0.079861,0.012500
0.095797,0.012393
0.091991,0.011046
0.090434,0.009570
0.100854,0.009578
0.078718,0.009442
0.092327,0.009058
0.088616,0.010284
0.114408,0.009619
0.087310,0.009778
0.090276,0.010166
0.098514,0.010599
0.097991,0.010030
0.085669,0.008777
0.086610,0.011996
0.100208,0.011752
0.091497,0.012298
0.100399,0.010661
0.078426,0.012405
0.090961,0.009616
0.098619,0.011572
0.088831,0.010877
0.088370,0.009368
0.095347,0.009693
0.098234,0.011725
0.081724,0.011658
0.090448,0.008541
0.091061,0.010320
0.089241,0.009897
0.093485,0.010372
0.105041,0.008764
0.078913,0.009989
0.092411,0.011097
0.083541,0.010047
0.099399,0.010069
0.094617,0.008681
0.091176,0.008941
0.102394,0.011571
0.087635,0.010923
0.113840,0.009478
0.109552,0.010135
0.090004,0.010757
0.101203,0.011933
0.093667,0.012131
0.106834,0.009522
0.092756,0.012918
0.086691,0.010972
0.098704,0.009870
0.098976,0.010427
0.100729,0.010102
0.102192,0.009201
0.085303,0.008950
0.094924,0.009974
0.089991,0.011199
0.095262,0.008776
0.082645,0.008764
0.087918,0.010872
0.095097,0.009034
0.083211,0.011041
0.090159,0.008799
0.107901,0.011344
0.086001,0.010642
0.095229,0.009744
0.090126,0.011401
0.093485,0.012188
0.093545,0.012712
0.092114,0.011571
0.083657,0.010728
0.091581,0.009482
0.086465,0.011456
0.079850,0.009050
0.098728,0.009203
0.090175,0.009208
0.081213,0.009886
0.093856,0.008832
0.102292,0.008702
0.088148,0.012671
0.102922,0.008749
0.091387,0.013562
0.084777,0.009513
0.111739,0.009542
0.104496,0.009427
0.082003,0.010401
0.080875,0.010326
0.096936,0.011757
0.093562,0.010324
0.095523,0.011201
0.095516,0.011855
0.098381,0.008677
0.086025,0.011801
0.079991,0.009556
0.083691,0.012009
0.109764,0.009518
0.079359,0.010619
0.117588,0.009609
0.085595,0.009609
0.112035,0.009838
0.079165,0.009618
0.092308,0.010738
0.087339,0.009759
0.092196,0.013317
0.102533,0.009878
0.088374,0.011073
0.093822,0.008814
0.089760,0.009718
0.099250,0.009217
0.090604,0.011579
0.075176,0.009568
0.093142,0.011201
0.079333,0.010612
0.085280,0.009325
0.104257,0.010856
0.091657,0.010966
0.109730,0.010613
0.099168,0.009601
0.086314,0.010266
0.101532,0.009470
0.091027,0.009847
0.100392,0.011128
0.096818,0.013101
0.084033,0.009268
0.092792,0.010182
0.078917,0.008626
0.102639,0.010006
0.096610,0.010800
0.100886,0.011953
0.097969,0.010987
0.097913,0.009971
0.089950,0.011042
0.081520,0.009868
0.114338,0.010880
0.104255,0.009021
0.076602,0.010623
0.089617,0.010155
0.102051,0.012290
0.101582,0.010309
0.084188,0.012237
0.088812,0.010474
0.083240,0.009551
0.095313,0.009583
0.101234,0.010734
0.092165,0.008931
0.098507,0.008162
0.098097,0.009437
0.103091,0.011706
0.101525,0.012221
0.098990,0.013095
0.083836,0.011331
0.096453,0.012548
0.075668,0.009556
0.079092,0.010656
0.103753,0.011836
0.103679,0.009850
0.091184,0.008599
0.100515,0.011961
0.080957,0.011222
0.087066,0.009295
0.096937,0.010185
0.088377,0.012527
0.098344,0.008782
0.092279,0.010721
0.086962,0.011561
0.106963,0.009780
0.106409,0.010466
0.100456,0.009168
0.090493,0.011575
0.081268,0.009833
0.092927,0.012246
0.097924,0.009054
0.099281,0.011058
0.113682,0.010864
0.082530,0.011592
0.095466,0.010778
0.099503,0.009030
0.092360,0.010243
0.082768,0.009496
0.091309,0.009018
0.104896,0.009439
0.081607,0.010110
0.096603,0.011902
0.081874,0.012018
0.109970,0.009583
0.084801,0.009586
0.093476,0.010124
0.093134,0.008953
0.106532,0.009576
0.084068,0.012508
0.095406,0.008650
0.078198,0.009558
0.088913,0.011436
0.092433,0.010617
0.105703,0.009963
0.093264,0.010666
0.087288,0.009144
0.096216,0.008928
0.101770,0.009380
0.110534,0.010570
0.095172,0.010587
0.102566,0.011416
0.095876,0.010484
0.086077,0.010609
0.080810,0.009595
0.102841,0.011438
0.101768,0.009177
0.079687,0.011424
0.107733,0.010810
0.094156,0.011328
0.095754,0.012833
0.102295,0.011857
0.087812,0.010412
0.077918,0.012324
0.100124,0.012014
0.100530,0.008047
0.095219,0.008662
0.103296,0.010455
0.104523,0.011149
0.112711,0.009702
0.086657,0.008978
0.099296,0.009607
0.083933,0.010078
0.090115,0.010109
0.102294,0.009940
0.081580,0.010826
0.087066,0.011484
0.088692,0.010735
0.099428,0.008944
0.096353,0.009734
0.093771,0.010875
0.094311,0.009621
0.108457,0.011303
0.104433,0.009853
0.095563,0.011534
0.094460,0.011747
0.082841,0.010678
0.113873,0.011107
0.088931,0.012387
0.098338,0.009672
0.097126,0.012730
0.089742,0.010406
0.080656,0.011797
0.088998,0.010994
0.089024,0.012023
0.090957,0.011568
0.080660,0.009937
0.080251,0.008995
0.104637,0.009870
0.093457,0.011465
0.093342,0.009724
0.085832,0.009092
0.088044,0.011123
0.078062,0.010239
0.096776,0.010888
0.087544,0.009037
0.088723,0.010030
0.090637,0.008478
0.107183,0.011037
0.079128,0.009066
0.105436,0.012022
0.091919,0.012587
0.090401,0.012328
0.095330,0.011752
0.098823,0.009228
0.092335,0.011392
0.096067,0.011825
0.087025,0.010362
0.092117,0.010920
0.087159,0.008586
0.100662,0.010544
0.101303,0.009021
0.082827,0.009971
0.089832,0.008530
0.099251,0.009509
0.102344,0.008818
0.087986,0.011635
0.096624,0.009018
0.088527,0.010097
0.099645,0.012156
0.077086,0.009078
0.091294,0.013046
0.093752,0.009949
0.082553,0.009399
0.097699,0.011618
0.082549,0.012094
0.080267,0.010854
0.096412,0.011098
0.101416,0.009262
0.083027,0.009766
0.110645,0.009735
0.086055,0.010495
0.087170,0.010772
0.089074,0.008991
0.109080,0.010706
0.092005,0.011006
0.090120,0.012080
0.090749,0.009382
0.084644,0.009564
0.087587,0.008898
0.090678,0.010424
0.103324,0.011429
0.101053,0.011598
0.088388,0.009318
0.081290,0.011044
0.110940,0.010980
0.082727,0.010273
0.101836,0.010457
0.091269,0.011300
0.095908,0.008569
0.089210,0.008562
0.113517,0.010632
0.081544,0.009471
0.085660,0.009956
0.106812,0.010325
0.083564,0.010844
0.094893,0.012449
0.091990,0.010042
0.105257,0.009874
0.107001,0.011044
0.083569,0.009285
0.094458,0.009246
0.091134,0.009431
0.085382,0.012440
0.082268,0.010803
0.082039,0.010440
0.087933,0.010182
0.084586,0.012368
0.098449,0.008934
0.090259,0.008697
0.092672,0.008308
0.088392,0.010286
0.106814,0.010151
0.088727,0.009240
0.084467,0.009822
0.100955,0.011765
0.104043,0.009181
0.095549,0.010931
0.084227,0.011900
0.091769,0.009513
0.102723,0.009816
0.110983,0.011287
0.085593,0.010512
0.096777,0.008760
0.087293,0.008533
0.092266,0.012759
0.092576,0.009072
0.081165,0.011852
0.120276,0.009696
0.080291,0.010743
0.114749,0.010088
0.098213,0.008068
0.084661,0.010964
0.089865,0.011999
0.078584,0.008980
0.102199,0.011229
0.102037,0.009554
0.086562,0.011291
0.082250,0.011182
0.083341,0.009686
0.096234,0.012778
0.101867,0.008591
0.090339,0.009993
0.093501,0.010812
0.100431,0.008686
0.090504,0.009732
0.095776,0.010543
0.102961,0.010142
0.113924,0.011435
0.123381,0.010998
0.089618,0.011404
0.084569,0.012090
0.101937,0.009662
0.093776,0.008748
0.086201,0.008617
0.099456,0.009358
0.088131,0.009681
0.084817,0.012052
0.085402,0.011340
0.092802,0.009174
0.092286,0.011184
0.110724,0.010457
0.095458,0.010969
0.103442,0.010603
0.099183,0.009733
0.088701,0.009992
0.084526,0.011589
0.114999,0.008617
0.092535,0.010291
0.093105,0.010081
0.102687,0.011072
0.099345,0.010007
0.090310,0.011711
0.093107,0.009228
0.087229,0.012376
0.081938,0.010197
0.088535,0.010173
0.108980,0.012831
0.102294,0.011148
0.082817,0.012107
0.088550,0.012338
0.097607,0.009627
0.087221,0.010258
0.108090,0.013211
0.090542,0.009122
0.083157,0.009206
0.093347,0.009362
0.083814,0.012303
0.092380,0.011156
0.110202,0.010314
0.076223,0.009464
0.088868,0.010926
0.100910,0.009039
0.088885,0.011620
0.096137,0.008931
0.107371,0.011026
0.100613,0.011494
0.102009,0.012798
0.079945,0.009124
0.085512,0.009359
0.096661,0.011419
0.093136,0.009565
0.079803,0.011558
0.103158,0.010794
0.087837,0.008677
0.099149,0.011060
0.089320,0.011098
0.081514,0.009297
0.092475,0.008555
0.090909,0.011045
0.104044,0.009586
0.094435,0.009596
0.090004,0.010638
0.093734,0.010118
0.102767,0.011512
0.105280,0.008957
0.098129,0.009670
0.087195,0.009680
0.089630,0.009959
0.100871,0.012737
0.112236,0.010834
0.095368,0.011693
0.091720,0.010337
0.100963,0.011529
0.099778,0.009988
0.103091,0.010328
0.094188,0.011308
0.115437,0.011901
0.098929,0.009537
0.093197,0.013373
0.097874,0.010214
0.081873,0.009061
0.097483,0.009819
0.075917,0.010108
0.093703,0.010086
0.091665,0.010576
0.077559,0.012021
0.089775,0.010813
0.115538,0.009335
0.095538,0.012059
0.098025,0.011002
0.100976,0.008671
0.086255,0.009570
0.082720,0.009004
0.106810,0.012250
0.088581,0.009915
0.101706,0.011288
0.104507,0.011566
0.099291,0.011481
0.089224,0.012493
0.087785,0.008897
0.085098,0.010002
0.100476,0.008626
0.098625,0.010864
0.085779,0.008697
0.079654,0.010365
0.100241,0.009113
0.088529,0.011333
0.076814,0.010588
0.081159,0.011409
0.098534,0.012200
0.093464,0.009941
0.115145,0.009758
0.094917,0.011919
0.109879,0.010044
0.094210,0.011838
0.090792,0.008792
0.101453,0.010378
0.082188,0.009437
0.093755,0.010877
0.110371,0.008859
0.094860,0.009122
0.084461,0.010627
0.091422,0.008967
0.086027,0.011210
0.090857,0.010467
0.115317,0.009207
0.097992,0.010909
0.086201,0.010578
0.078161,0.012531
0.096107,0.008700
0.096624,0.012970
0.101375,0.010202
0.111658,0.010881
0.090152,0.010701
0.093162,0.009323
0.096268,0.010766
0.083208,0.012116
0.091230,0.012699
0.093703,0.011539
0.100350,0.012000
0.084185,0.009790
0.093474,0.012291
0.093302,0.010116
0.087197,0.012674
0.094031,0.009228
0.099188,0.009225
0.090450,0.009988
0.096054,0.009678
0.097048,0.008655
0.098247,0.010406
0.103199,0.010266
0.078618,0.011681
0.089285,0.012072
0.094659,0.011912
0.091995,0.009240
0.086206,0.012017
0.100968,0.009407
0.098197,0.011731
0.084989,0.011992
0.103271,0.008265
0.107483,0.008977
0.090699,0.010214
0.112237,0.008925
0.102835,0.010780
0.098547,0.008447
0.094054,0.011869
0.091011,0.009116
0.085931,0.009372
0.078182,0.009848
0.098749,0.011861
0.100559,0.010179
0.083917,0.009872
0.084605,0.010382
0.091894,0.011464
0.108026,0.009655
0.106620,0.010206
0.085140,0.009895
0.091911,0.010704
0.090108,0.011376
0.076400,0.010485
0.101328,0.009441
0.095944,0.009555
0.097417,0.011759
0.101914,0.011266
0.097575,0.009999
0.079562,0.009818
0.098037,0.011698
0.096856,0.011320
0.107175,0.009864
0.109260,0.009177
0.104954,0.009658
0.088738,0.011032
0.088789,0.009795
0.101285,0.011795
0.101043,0.009724
0.113748,0.009614
0.082432,0.009394
0.094288,0.009060
0.097363,0.008928
0.089075,0.008748
0.087523,0.009178
0.091990,0.010591
0.100661,0.009955
0.079495,0.010680
0.081761,0.011199
0.084035,0.010730
0.096601,0.010532
0.089767,0.009217
0.114029,0.009558
0.088536,0.008793
0.107590,0.010834
0.101256,0.008969
0.075953,0.011240
0.082195,0.010519
0.100154,0.009679
0.097576,0.010111
0.090526,0.011196
0.099040,0.011696
0.083711,0.010752
0.089206,0.009563
0.082275,0.009353
0.102255,0.009601
0.096921,0.011201
0.106801,0.010209
0.073998,0.008504
0.095161,0.008904
0.100022,0.011954
0.090711,0.009191
0.097936,0.010179
0.086209,0.011331
0.077591,0.010175
0.101272,0.011752
0.082251,0.009047
0.095114,0.011459
0.112743,0.010191
0.082617,0.010834
0.078517,0.009489
0.096077,0.013057
0.074756,0.009904
0.088746,0.010315
0.095646,0.010174
0.090651,0.010995
0.093525,0.012857
0.105550,0.011693
0.087452,0.011699
0.086211,0.010880
0.092468,0.010596
0.095784,0.009426
0.087568,0.010416
0.083913,0.009190
0.096359,0.009206
0.090193,0.010769
0.103540,0.011842
0.100042,0.009669
0.116465,0.010436
0.101378,0.011488
0.095494,0.010762
0.082635,0.011117
0.092294,0.009011
0.105898,0.008187
0.100810,0.010886
0.096792,0.010806
0.103373,0.010452
0.087782,0.010145
0.110297,0.009897
0.077148,0.009898
0.094239,0.009715
0.078831,0.012071
0.101542,0.010757
0.108749,0.008871
0.098443,0.009701
0.091778,0.012073
0.098046,0.009147
0.098618,0.009302
0.109117,0.007927
0.096834,0.009365
0.085931,0.011330
0.090159,0.010143
0.085886,0.009428
0.086676,0.008949
0.115238,0.009625
0.103789,0.011063
0.105877,0.010675
0.087696,0.012024
0.100047,0.009729
0.085847,0.009195
0.084405,0.012224
0.089794,0.008984
0.092998,0.011803
0.091807,0.009749
0.107415,0.011411
0.116110,0.011040
0.087157,0.011333
0.100724,0.009564
0.098854,0.009319
0.094893,0.012400
0.111728,0.010642
0.103325,0.012785
0.102639,0.010623
0.096634,0.010057
0.099751,0.011420
0.079450,0.011931
0.079857,0.009166
0.107265,0.009764
0.095004,0.009242
0.087935,0.010937
0.094312,0.010676
0.093629,0.009437
0.101295,0.009012
0.091027,0.012082
0.091584,0.009661
0.092765,0.009494
0.079231,0.010241
0.091532,0.009198
0.084137,0.010540
0.086777,0.011866
0.098607,0.011126
0.080908,0.010224
0.087911,0.010182
0.085821,0.009545
0.112425,0.010282
0.097509,0.009549
0.098695,0.012901
0.093492,0.011991
0.098357,0.010357
0.097607,0.011431
0.094051,0.010045
0.108315,0.011079
0.086278,0.010644
0.097722,0.010778
0.080844,0.012926
0.100326,0.012139
0.078670,0.012008
0.102525,0.010651
0.101559,0.010727
0.088556,0.008582
0.100556,0.009092
0.090024,0.010535
0.088665,0.013177
0.099056,0.010550
0.111461,0.011052
0.088294,0.010257
0.092360,0.010409
0.086368,0.008688
0.085183,0.010838
0.088628,0.008541
0.105456,0.009398
0.104697,0.008912
0.081178,0.009138
0.081263,0.013020
0.104572,0.011294
0.097833,0.009306
0.095905,0.011873
0.087133,0.009694
0.098004,0.009973
0.106185,0.013133
0.087145,0.011999
0.090651,0.008950
0.101176,0.009006
0.075352,0.009412
0.085651,0.008657
0.080576,0.009809
0.095618,0.009509
0.087908,0.008955
0.088059,0.011189
0.118039,0.009174
0.099225,0.010374
0.099265,0.009342
0.078069,0.010867
0.086960,0.009033
0.087078,0.008901
0.092729,0.010393
0.102321,0.011701
0.105311,0.011800
0.116407,0.011620
0.100782,0.009806
0.089890,0.010682
0.086554,0.010208
0.099063,0.010574
0.090519,0.008581
0.098024,0.009019
0.102981,0.010449
0.088867,0.008847
0.096547,0.011365
0.091915,0.008986
0.085143,0.010978
0.097802,0.012533
0.088818,0.009463
0.094012,0.010144
0.094217,0.009035
0.105945,0.009847
0.091279,0.012734
0.109878,0.009966
0.105438,0.010726
0.088193,0.009531
0.095565,0.011077
0.100043,0.009293
0.084759,0.013117
0.120952,0.010432
0.099910,0.011429
0.105246,0.010572
0.094056,0.008735
0.090014,0.010344
0.095590,0.011891
0.104907,0.010104
0.106537,0.009594
0.089324,0.009920
0.107033,0.009686
0.102885,0.010668
0.099824,0.008718
0.104553,0.011678
0.105437,0.009583
0.096325,0.011635
0.087329,0.009178
0.085181,0.010990
0.092057,0.009510
0.124272,0.010266
0.097818,0.009245
0.092566,0.010862
0.080565,0.009692
0.080322,0.010460
0.098192,0.010312
0.092613,0.010745
0.089822,0.011037
0.088610,0.010936
0.105467,0.012923
0.102118,0.010697
0.080215,0.009144
0.091106,0.010042
0.110916,0.010745
0.093859,0.009329
0.095755,0.010425
0.088234,0.008376
0.098669,0.012223
0.084120,0.009193
0.101611,0.009047
0.080544,0.009842
0.093272,0.011722
0.110407,0.010626
0.089884,0.012758
0.097413,0.011711
0.095593,0.009552
0.093045,0.009100
0.102099,0.011247
0.094837,0.012251
0.090723,0.008797
0.103829,0.009439
0.111622,0.010845
0.098117,0.010048
0.087829,0.009252
0.102675,0.010170
0.094138,0.010686
0.089662,0.009715
0.106771,0.009965
0.081824,0.009246
0.095922,0.009053
0.106075,0.012460
0.104946,0.009120
0.088699,0.008871
0.098616,0.012811
0.096834,0.010590
0.083891,0.011499
0.100833,0.011367
0.090921,0.012122
0.088173,0.011157
0.087218,0.011604
0.090072,0.011273
0.094158,0.010433
0.091125,0.008761
0.088403,0.009076
0.102467,0.010719
0.099697,0.009273
0.097527,0.009642
0.088055,0.009801
0.081676,0.009072
0.105155,0.010494
0.093696,0.011678
0.081102,0.010138
0.093535,0.009742
0.102410,0.008838
0.108624,0.011147
0.084207,0.010546
0.100976,0.009442
0.103531,0.010744
0.078059,0.009881
0.101177,0.011718
0.090460,0.008638
0.084727,0.009881
0.094744,0.011356
0.098877,0.008911
0.093109,0.012839
0.098914,0.011469
0.079565,0.012613
0.108427,0.010888
0.081947,0.011845
0.093285,0.008601
0.077340,0.011350
0.095717,0.010658
0.097798,0.008726
0.082352,0.011192
0.122525,0.012308
0.103168,0.009763
0.099913,0.010639
0.093966,0.012070
0.089785,0.010267
0.096711,0.009806
0.089072,0.009245
0.096285,0.008904
0.090108,0.008666
0.089859,0.010800
0.097899,0.008547
0.090186,0.011131
0.092812,0.012543
0.076026,0.009792
0.107047,0.010109
0.106296,0.010536
0.079810,0.010223
0.102384,0.009226
0.104858,0.011597
0.092655,0.011279
0.085288,0.010922
0.091438,0.010162
0.102458,0.012117
0.092397,0.009270
0.095415,0.011057
0.103516,0.009005
0.100618,0.009452
0.083351,0.010563
0.090694,0.008805
0.095660,0.009757
0.093691,0.013203
0.093549,0.009974
0.095052,0.010116
0.103314,0.012175
0.110339,0.010587
0.096568,0.010485
0.100239,0.010059
0.104968,0.009234
0.106469,0.009782
0.091663,0.008868
0.097225,0.011341
0.087236,0.011149
0.117204,0.010359
0.097370,0.010152
0.087085,0.010208
0.094315,0.010493
0.096659,0.009249
0.086559,0.010915
0.095979,0.009458
0.084714,0.012204
0.102563,0.012025
0.095649,0.008204
0.107486,0.011930
0.104410,0.010239
0.083710,0.009747
0.097183,0.008761
0.093145,0.010573
0.089479,0.010495
0.109801,0.012425
0.093252,0.011456
0.090326,0.010076
0.091614,0.010035
0.087685,0.009806
0.087481,0.010355
0.092011,0.008677
0.099639,0.010507
0.094628,0.009925
0.096109,0.008747
0.081950,0.010217
0.088607,0.011367
0.097113,0.009866
0.103387,0.009129
0.090744,0.009189
0.108777,0.010557
0.102036,0.010197
0.112246,0.011516
0.092330,0.008010
0.110791,0.010829
0.108248,0.008790
0.089459,0.009103
0.090078,0.012273
0.086296,0.009225
0.089627,0.011004
0.092795,0.011160
0.084298,0.012591
0.088224,0.011882
0.095379,0.010863
0.091872,0.011261
0.092171,0.010072
0.094338,0.012358
0.101606,0.009272
0.102949,0.009504
0.098293,0.008902
0.108170,0.008269
0.099026,0.012884
0.094979,0.009967
0.087470,0.009992
0.093578,0.011450
0.093610,0.010853
0.094378,0.011961
0.121194,0.010760
0.091926,0.008761
0.088873,0.009304
0.100349,0.009033
0.105032,0.009997
0.103339,0.009492
0.109240,0.010220
0.087791,0.010293
0.101418,0.010999
0.110387,0.011247
0.108842,0.010941
0.100097,0.009738
0.097194,0.010080
0.083056,0.009320
0.084771,0.009448
0.096201,0.010483
0.103003,0.010482
0.103998,0.010021
0.092996,0.008615
0.091198,0.009551
0.085084,0.011395
0.102109,0.010781
0.098141,0.012752
0.098051,0.011180
0.098116,0.010862
0.107725,0.010135
0.098170,0.009289
0.095166,0.011141
0.099985,0.008949
0.091943,0.008897
0.094820,0.009125
0.095073,0.008844
0.100500,0.011711
0.093620,0.010020
0.086186,0.011205
0.105601,0.009433
0.090530,0.009426
0.099129,0.010255
0.099051,0.012163
0.104185,0.011561
0.103543,0.009446
0.087143,0.009474
0.106137,0.009882
0.097025,0.011295
0.088201,0.008793
0.105084,0.011089
0.090908,0.010245
0.085257,0.010454
0.114387,0.008883
0.097287,0.008693
0.087823,0.011714
0.088012,0.010472
0.095345,0.011399
0.090999,0.009684
0.103088,0.011576
0.089580,0.009599
0.095355,0.008763
0.113307,0.011698
0.079710,0.012630
0.094612,0.010479
0.101317,0.009366
0.095686,0.009002
0.103681,0.008903
0.114980,0.010779
0.083698,0.009320
0.109762,0.011195
0.098041,0.009607
0.083827,0.010076
0.087524,0.012106
0.105964,0.011078
0.085703,0.009705
0.106003,0.010746
0.120741,0.009768
0.104671,0.008783
0.101739,0.010993
0.084657,0.011980
0.098026,0.011983
0.084518,0.011023
0.097667,0.010198
0.102648,0.011637
0.108958,0.009461
0.087251,0.010704
0.097974,0.009716
0.107011,0.010138
0.106881,0.008733
0.098369,0.010952
0.105455,0.009608
0.088553,0.008058
0.103154,0.011412
0.091661,0.009830
0.090269,0.010653
0.112317,0.008824
0.085479,0.010090
0.091180,0.011343
0.097468,0.012454
0.090691,0.009819
0.101185,0.011926
0.100553,0.009929
0.104348,0.012275
0.081732,0.009418
0.078576,0.010181
0.102190,0.010790
0.085185,0.009753
0.098726,0.010249
0.087778,0.012275
0.090561,0.011217
0.083726,0.012927
0.102595,0.009769
0.093288,0.011231
0.106065,0.008963
0.103398,0.011770
0.102976,0.009519
0.092968,0.010137
0.094259,0.008800
0.093278,0.011578
0.097991,0.012689
0.086682,0.011792
0.078462,0.008809
0.094105,0.011339
0.077665,0.010235
0.087732,0.010733
0.075806,0.011235
0.112719,0.011107
0.086857,0.010858
0.098169,0.009082
0.088476,0.009284
0.086970,0.010841
0.110918,0.010310
0.105802,0.010910
0.072007,0.009068
0.094411,0.012602
0.114834,0.011769
0.080069,0.010200
0.085236,0.011435
0.090342,0.008632
0.091894,0.011798
0.093164,0.012474
0.100154,0.010048
0.091796,0.009766
0.092557,0.009674
0.083378,0.009454
0.095100,0.011698
0.110969,0.011446
0.101835,0.011568
