beta,gamma
0.139149,0.005969
0.075547,0.008918
0.155082,0.006226
0.166347,0.008013
0.186217,0.009142
0.145423,0.013839
0.153109,0.006229
0.109095,0.016671
0.173961,0.012075
0.117237,0.010365
0.119557,0.018021
0.093773,0.008054
0.122963,0.009522
0.090955,0.006567
0.150738,0.006547
0.080325,0.011295
0.072993,0.007100
0.129907,0.007980
0.070454,0.007293
0.083565,0.006169
0.148515,0.007366
0.121226,0.007839
0.106892,0.012998
0.169048,0.011195
0.098517,0.008831
0.085115,0.007294
0.101175,0.015967
0.167492,0.006929
0.152788,0.007958
0.108723,0.005919
0.160386,0.008438
0.161840,0.010087
0.125560,0.006693
0.112279,0.009539
0.066877,0.007729
0.130435,0.006686
0.150396,0.009787
0.146189,0.013053
0.179959,0.010222
0.080033,0.011034
0.135347,0.005888
0.128754,0.009706
0.101742,0.011320
0.110500,0.005655
0.143868,0.011802
0.098958,0.006097
0.100237,0.008152
0.071929,0.007349
0.109105,0.007246
0.133450,0.010522
0.167576,0.006522
0.121560,0.007372
0.077096,0.007219
0.102843,0.015917
0.092834,0.018728
0.135362,0.011166
0.147076,0.015452
0.070465,0.006555
0.101214,0.015007
0.090234,0.010145
0.135343,0.007104
0.110766,0.010794
0.110212,0.011534
0.111538,0.009047
0.097580,0.010224
0.129373,0.012603
0.078248,0.015041
0.118774,0.008213
0.132720,0.009204
0.112793,0.006478
0.108682,0.007454
0.075647,0.007061
0.098822,0.012018
0.168628,0.010579
0.176333,0.011519
0.079233,0.018740
0.091910,0.017208
0.158857,0.007826
0.169422,0.009527
0.118467,0.008220
0.104867,0.019411
0.109579,0.010360
0.152752,0.012307
0.082269,0.014704
0.089727,0.006647
0.160340,0.009757
0.075940,0.012210
0.078755,0.006543
0.085625,0.009913
0.115249,0.016234
0.130066,0.010256
0.088621,0.008183
0.097376,0.009465
0.070412,0.011550
0.115299,0.010098
0.131110,0.013578
0.086693,0.015318
0.126283,0.008739
0.102988,0.007870
0.119256,0.010638
0.171975,0.010710
0.112491,0.013660
0.099290,0.014832
0.157454,0.006113
0.113157,0.008491
0.132113,0.005816
0.079799,0.008795
0.085577,0.012305
0.083558,0.016141
0.084126,0.010804
0.162501,0.012988
0.066520,0.009291
0.166010,0.011858
0.098046,0.006712
0.119273,0.005999
0.078678,0.015119
0.084445,0.007161
0.076447,0.007087
0.100728,0.006822
0.118909,0.009567
0.074079,0.013539
0.115718,0.012232
0.125319,0.012657
0.068867,0.009183
0.097447,0.007692
0.147647,0.013997
0.176257,0.011012
0.155350,0.010847
0.152065,0.013918
0.110554,0.012746
0.104007,0.011422
0.106547,0.009632
0.101266,0.006342
0.101467,0.018261
0.089573,0.009814
0.083007,0.015219
0.113381,0.006287
0.070871,0.011208
0.085636,0.008566
0.149210,0.013576
0.084373,0.011218
0.146985,0.008013
0.097580,0.011736
0.093910,0.009399
0.093095,0.007656
0.097110,0.018243
0.179853,0.010947
0.077120,0.007907
0.112218,0.018306
0.142387,0.012860
0.084785,0.006192
0.142208,0.006226
0.074725,0.008028
0.151777,0.010381
0.117506,0.015011
0.077052,0.007730
0.102962,0.007961
0.097250,0.012691
0.172165,0.006452
0.132750,0.009316
0.123406,0.010423
0.101912,0.016718
0.086463,0.015918
0.098363,0.010696
0.109343,0.009342
0.080782,0.015222
0.117609,0.012113
0.080340,0.015467
0.099932,0.019719
0.074104,0.011641
0.082458,0.017815
0.175011,0.007879
0.103221,0.011597
0.070596,0.009120
0.093272,0.012446
0.115218,0.010574
0.154728,0.007111
0.129705,0.010598
0.116434,0.006442
0.134287,0.012503
0.100652,0.018995
0.104011,0.014803
0.158415,0.010647
0.106091,0.011883
0.136645,0.008749
0.087020,0.011030
0.073871,0.006349
0.120888,0.010030
0.093011,0.005664
0.186300,0.007232
0.127205,0.014324
0.103019,0.006611
0.084520,0.006897
0.111123,0.012356
0.170345,0.008603
0.164647,0.007503
0.090909,0.015025
0.074946,0.006981
0.116869,0.013902
0.087969,0.009122
0.189976,0.010984
0.108541,0.012509
0.134031,0.005607
0.126733,0.013548
0.113201,0.007151
0.096136,0.011941
0.096192,0.011103
0.132250,0.014089
0.128826,0.012598
0.110295,0.011408
0.103836,0.013630
0.163330,0.005914
0.086911,0.005959
0.144572,0.009285
0.073695,0.014227
0.129515,0.006783
0.076360,0.011213
0.096507,0.007643
0.094296,0.013675
0.139334,0.013645
0.099114,0.010026
0.111970,0.010667
0.132110,0.006657
0.080928,0.006085
0.109834,0.018005
0.092913,0.007755
0.147726,0.005786
0.136828,0.009931
0.125635,0.015235
0.084950,0.007957
0.107003,0.016762
0.130680,0.007962
0.075045,0.016560
0.144113,0.006807
0.124897,0.014811
0.137102,0.006515
0.128302,0.019508
0.090368,0.009266
0.083446,0.012431
0.074642,0.012575
0.119923,0.014040
0.083363,0.006115
0.156079,0.007721
0.102587,0.008967
0.090299,0.017140
0.153368,0.011761
0.168234,0.007488
0.104301,0.007623
0.111719,0.007942
0.123366,0.009443
0.132324,0.007573
0.075127,0.011032
0.100316,0.010757
0.093351,0.014026
0.096086,0.010462
0.126514,0.006531
0.095147,0.010689
0.163944,0.012086
0.118870,0.009475
0.087764,0.008793
0.088250,0.006233
0.104012,0.010838
0.078185,0.018073
0.100777,0.007484
0.140589,0.007807
0.104460,0.007523
0.124470,0.006813
0.084326,0.007869
0.086491,0.007427
0.107521,0.007673
0.162902,0.011624
0.124244,0.016619
0.172897,0.012688
0.106340,0.008151
0.102337,0.009592
0.080170,0.013413
0.180161,0.013938
0.089629,0.006587
0.126472,0.017980
0.127648,0.012040
0.150922,0.006769
0.121255,0.012563
0.098285,0.011487
0.148816,0.009977
0.071025,0.017559
0.141180,0.006164
0.118378,0.008810
0.102125,0.012731
0.137223,0.015825
0.080101,0.013643
0.117522,0.009113
0.151982,0.006594
0.102347,0.010291
0.074877,0.010251
0.078598,0.007815
0.073236,0.006893
0.154870,0.006338
0.074659,0.008650
0.088334,0.012487
0.118897,0.015736
0.108831,0.007872
0.084199,0.013606
0.075923,0.011161
0.084834,0.007497
0.081043,0.015803
0.161849,0.011917
0.075334,0.017602
0.093172,0.014521
0.166563,0.008503
0.152678,0.015537
0.090144,0.010892
0.093732,0.019600
0.155845,0.006072
0.092907,0.017644
0.076123,0.007422
0.102640,0.008517
0.097068,0.014595
0.122891,0.005858
0.097480,0.007540
0.120021,0.006316
0.066866,0.008490
0.148665,0.010114
0.087640,0.013536
0.181518,0.009998
0.126985,0.005931
0.154468,0.014002
0.089158,0.011994
0.084717,0.009385
0.109309,0.014640
0.106612,0.006153
0.098625,0.012381
0.117729,0.007678
0.096289,0.007726
0.071824,0.016015
0.068856,0.009653
0.121254,0.009695
0.164190,0.006187
0.091731,0.006616
0.081296,0.013256
0.110289,0.005992
0.105045,0.016651
0.155099,0.006460
0.090952,0.015565
0.089515,0.011603
0.140925,0.014325
0.112386,0.008946
0.108986,0.017480
0.074378,0.011982
0.107974,0.018675
0.152149,0.005930
0.090478,0.013119
0.101413,0.014546
0.089441,0.006261
0.088353,0.017116
0.172111,0.009329
0.150186,0.009551
0.075640,0.018389
0.120356,0.006597
0.098508,0.015042
0.171986,0.008068
0.083864,0.007764
0.101637,0.010788
0.141849,0.007540
0.110717,0.009431
0.129798,0.006391
0.084791,0.014115
0.095914,0.009487
0.085749,0.012423
0.121341,0.006054
0.074920,0.012023
0.162873,0.010257
0.101514,0.007971
0.073170,0.012097
0.075063,0.006370
0.093781,0.016825
0.095447,0.010265
0.086673,0.015437
0.083343,0.013802
0.135714,0.008939
0.134453,0.007419
0.074144,0.009270
0.111983,0.007674
0.119810,0.006761
0.146876,0.011297
0.091089,0.014504
0.170337,0.006320
0.082808,0.006711
0.109075,0.014055
0.090480,0.009748
0.101660,0.007118
0.106863,0.009288
0.150487,0.008863
0.094667,0.013146
0.097711,0.009250
0.107490,0.016616
0.081849,0.018827
0.123198,0.006167
0.077124,0.008685
0.099625,0.017430
0.102832,0.006148
0.129610,0.008131
0.091350,0.006750
0.174935,0.006118
0.146438,0.006326
0.158665,0.006636
0.089101,0.017272
0.097835,0.014119
0.166122,0.006481
0.103643,0.013043
0.070719,0.008233
0.137000,0.010449
0.112987,0.017471
0.121928,0.014072
0.095701,0.012354
0.109543,0.013664
0.174052,0.007240
0.091874,0.008215
0.177320,0.011987
0.092173,0.012694
0.125822,0.007113
0.126271,0.013786
0.109334,0.006438
0.104201,0.013199
0.121904,0.009550
0.090453,0.008207
0.108934,0.015794
0.119126,0.009903
0.118905,0.014873
0.092596,0.010632
0.121235,0.010761
0.095297,0.013853
0.146183,0.006269
0.135942,0.012653
0.116900,0.016259
0.091992,0.010608
0.062972,0.007459
0.085776,0.006427
0.078466,0.015544
0.127957,0.010347
0.091527,0.007850
0.107402,0.013101
0.069088,0.009273
0.092236,0.011562
0.122385,0.008588
0.127403,0.009109
0.109691,0.013477
0.127830,0.015143
0.108278,0.009719
0.148246,0.011413
0.112666,0.010840
0.133995,0.010862
0.097419,0.016741
0.157906,0.011369
0.096269,0.010306
0.097710,0.009879
0.148696,0.013050
0.097808,0.007041
0.163764,0.007829
0.107859,0.013382
0.161672,0.007206
0.089325,0.009353
0.147452,0.012735
0.090987,0.006073
0.067850,0.006629
0.086964,0.015132
0.147790,0.010335
0.131751,0.016631
0.118967,0.006392
0.131691,0.007271
0.072456,0.016703
0.123803,0.006483
0.153727,0.012803
0.083766,0.013457
0.089697,0.017451
0.123044,0.007659
0.094360,0.008379
0.149377,0.010284
0.079471,0.018882
0.133929,0.008939
0.084167,0.016918
0.091574,0.006068
0.103863,0.009731
0.117651,0.008826
0.114289,0.016809
0.162231,0.010996
0.116633,0.012201
0.101003,0.018451
0.171781,0.011061
0.064674,0.011538
0.099067,0.007861
0.112307,0.010498
0.168497,0.006347
0.066559,0.012133
0.106919,0.007060
0.124691,0.007630
0.100227,0.008815
0.082284,0.006707
0.076899,0.009037
0.078523,0.009220
0.097070,0.011129
0.094198,0.017071
0.106690,0.011796
0.144972,0.008264
0.115130,0.008184
0.145064,0.012151
0.134706,0.011873
0.150478,0.006270
0.143181,0.007994
0.072041,0.011180
0.155228,0.011356
0.173672,0.006414
0.143344,0.008196
0.103513,0.013938
0.174251,0.007932
0.125016,0.006795
0.084018,0.013206
0.116273,0.011470
0.142137,0.009604
0.166529,0.006771
0.080629,0.008326
0.089835,0.014244
0.093957,0.007879
0.092115,0.007087
0.137035,0.011056
0.102062,0.020655
0.100944,0.006368
0.096495,0.009711
0.103206,0.018261
0.082847,0.010908
0.117830,0.014169
0.107983,0.006605
0.081796,0.006465
0.156318,0.010179
0.177220,0.009891
0.140249,0.009226
0.117853,0.007395
0.137224,0.010955
0.096452,0.014434
0.098112,0.010821
0.075831,0.012835
0.168661,0.009302
0.105437,0.008761
0.111091,0.012270
0.156036,0.010931
0.106781,0.010572
0.132204,0.007997
0.102931,0.013112
0.087563,0.014362
0.166720,0.008728
0.111940,0.016357
0.163396,0.008794
0.140143,0.006646
0.095188,0.015262
0.097705,0.009773
0.093985,0.015485
0.123479,0.010558
0.088107,0.009708
0.156216,0.008227
0.132590,0.010258
0.114354,0.009893
0.138284,0.011036
0.122230,0.007547
0.087071,0.018594
0.071788,0.009908
0.115244,0.010012
0.172714,0.008391
0.075397,0.008541
0.071792,0.012295
0.168464,0.008212
0.175286,0.009273
0.124913,0.016903
0.086664,0.012949
0.094328,0.018030
0.112249,0.007537
0.096278,0.018047
0.157205,0.010707
0.118169,0.012143
0.088931,0.016269
0.157695,0.011369
0.147220,0.006190
0.111254,0.009014
0.109286,0.007201
0.119471,0.015491
0.078372,0.015918
0.085943,0.009514
0.079277,0.012218
0.112572,0.007768
0.102805,0.010139
0.109086,0.012812
0.145751,0.009434
0.105577,0.012848
0.073985,0.006894
0.155106,0.006501
0.091896,0.014830
0.094976,0.010349
0.126207,0.009103
0.097213,0.008668
0.067446,0.016941
0.109812,0.009745
0.184569,0.007484
0.090402,0.007136
0.081197,0.006651
0.087810,0.010586
0.097173,0.009726
0.126142,0.009757
0.082667,0.008858
0.099363,0.015209
0.119459,0.006031
0.104149,0.014077
0.074377,0.012714
0.127818,0.009949
0.124830,0.005526
0.092852,0.017940
0.105332,0.008441
0.143943,0.014721
0.112463,0.008264
0.113581,0.005874
0.072063,0.007464
0.107909,0.005997
0.101815,0.009207
0.110738,0.009039
0.145391,0.010321
0.104148,0.013419
0.093082,0.011131
0.163736,0.013252
0.128754,0.011239
0.114764,0.018563
0.135609,0.008103
0.082332,0.013135
0.084122,0.007335
0.068983,0.006469
0.137170,0.015704
0.160020,0.008159
0.059224,0.008335
0.094896,0.007572
0.078751,0.006417
0.160089,0.009757
0.089483,0.006260
0.153015,0.011664
0.158322,0.008160
0.090310,0.011334
0.142393,0.006541
0.100445,0.006281
0.083964,0.017865
0.114713,0.016791
0.084414,0.007265
0.068471,0.009827
0.088319,0.011164
0.155392,0.010589
0.073542,0.009928
0.186003,0.008459
0.122696,0.008860
0.087026,0.013489
0.077228,0.014338
0.129084,0.016218
0.101718,0.011010
0.091667,0.014857
0.076258,0.016233
0.089171,0.007814
0.076883,0.006626
0.090671,0.014583
0.140805,0.012093
0.117964,0.006137
0.084935,0.013751
0.122407,0.008229
0.125153,0.008016
0.115505,0.015697
0.129634,0.006340
0.081758,0.013592
0.076817,0.013923
0.080183,0.012522
0.116403,0.007736
0.180571,0.009929
0.085419,0.009229
0.120807,0.009134
0.071026,0.011858
0.126303,0.013175
0.073932,0.007697
0.074729,0.009729
0.088532,0.006328
0.092977,0.013378
0.165347,0.011760
0.091861,0.006276
0.171622,0.005905
0.164362,0.013454
0.089803,0.017622
0.089729,0.011738
0.085115,0.009275
0.135937,0.011455
0.093604,0.006100
0.072863,0.011722
0.106090,0.010055
0.180889,0.010824
0.103289,0.010950
0.163500,0.012242
0.154874,0.006973
0.080269,0.017760
0.143439,0.013361
0.092451,0.008036
0.091971,0.010313
0.094793,0.018000
0.138771,0.008005
0.104725,0.011911
0.150469,0.006551
0.123762,0.007605
0.113380,0.011121
0.080786,0.015626
0.124084,0.016023
0.149628,0.009817
0.163425,0.012401
0.138386,0.009640
0.137952,0.006019
0.119323,0.008754
0.104166,0.016570
0.098810,0.010527
0.128297,0.016250
0.135985,0.011659
0.146270,0.006922
0.083646,0.010120
0.086254,0.008281
0.122555,0.015992
0.148854,0.007258
0.069892,0.009370
0.118825,0.006962
0.152016,0.012696
0.119856,0.011574
0.109949,0.013528
0.097861,0.012946
0.087801,0.008897
0.079663,0.008072
0.091733,0.007893
0.121697,0.011267
0.098969,0.009466
0.095427,0.008956
0.127523,0.010527
0.154260,0.008475
0.122686,0.017580
0.076952,0.008268
0.095298,0.013044
0.109032,0.006819
0.070387,0.009705
0.076390,0.008380
0.098812,0.019072
0.105121,0.012443
0.162992,0.008900
0.079248,0.018307
0.099737,0.012475
0.128529,0.013368
0.125560,0.007316
0.098282,0.008430
0.108296,0.010382
0.089997,0.012842
0.129485,0.012544
0.114840,0.019196
0.147924,0.012681
0.086223,0.007510
0.115167,0.010102
0.072414,0.006605
0.074130,0.008162
0.164393,0.011964
0.075150,0.012096
0.130571,0.006784
0.087030,0.010313
0.083541,0.006988
0.070480,0.009905
0.120651,0.008998
0.068972,0.008225
0.179823,0.011099
0.122536,0.009949
0.099414,0.008277
0.157090,0.012287
0.122615,0.014815
0.098773,0.006053
0.150601,0.014375
0.109127,0.007110
0.075427,0.009582
0.101342,0.014781
0.131088,0.010801
0.100274,0.015169
0.111970,0.010496
0.158979,0.007452
0.101760,0.008781
0.094170,0.008383
0.076380,0.010298
0.140806,0.008151
0.113190,0.009547
0.127334,0.007374
0.101727,0.010559
0.113453,0.009787
0.132418,0.009918
0.076716,0.009411
0.133006,0.006026
0.116537,0.015766
0.173562,0.007040
0.125570,0.013035
0.075492,0.009240
0.151696,0.010159
0.111726,0.006957
0.146730,0.010310
0.090237,0.009968
0.081456,0.010029
0.112511,0.015797
0.099034,0.011073
0.094071,0.010048
0.096589,0.009330
0.131604,0.008104
0.139735,0.006341
0.135546,0.011372
0.096079,0.008758
0.069181,0.009066
0.088169,0.012285
0.142857,0.013977
0.162952,0.012209
0.073229,0.010044
0.078535,0.010002
0.145206,0.007768
0.084273,0.017901
0.120512,0.007663
0.093494,0.009498
0.120193,0.012126
0.126133,0.014298
0.108902,0.014325
0.090329,0.008075
0.086374,0.013449
0.186836,0.011446
0.121928,0.009129
0.081739,0.009998
0.095220,0.013328
0.098124,0.019878
0.092415,0.017941
0.175289,0.006750
0.106601,0.008438
0.102933,0.008626
0.078441,0.007602
0.118896,0.009766
0.075593,0.016238
0.079102,0.007855
0.090329,0.006200
0.137307,0.016501
0.102777,0.006743
0.107024,0.006106
0.148587,0.010335
0.099495,0.012232
0.083515,0.012118
0.162645,0.010134
0.092844,0.012935
0.081355,0.015645
0.148642,0.006267
0.078030,0.005756
0.077614,0.014573
0.088686,0.008937
0.140580,0.012070
0.094054,0.009075
0.079369,0.013669
0.072728,0.014330
0.106261,0.006857
0.105544,0.010515
0.082794,0.018637
0.092891,0.015702
0.090692,0.016737
0.073338,0.007255
0.170633,0.007089
0.128608,0.007751
0.103628,0.011079
0.153122,0.010775
0.097939,0.009603
0.123009,0.005907
0.068236,0.014215
0.077087,0.012151
0.127941,0.006454
0.090751,0.012189
0.069118,0.010371
0.120171,0.011483
0.099950,0.011241
0.080309,0.008245
0.156037,0.010550
0.098269,0.007858
0.113195,0.008301
0.076533,0.014067
0.129694,0.008517
0.113015,0.011519
0.157601,0.012102
0.101434,0.008656
0.074653,0.011223
0.162222,0.009144
0.119044,0.005689
0.106421,0.007026
0.176925,0.006441
0.167586,0.011052
0.070426,0.011451
0.074429,0.009145
0.111034,0.017982
0.091866,0.018990
0.109071,0.007050
0.133509,0.015859
0.169677,0.010705
0.085194,0.007242
0.087815,0.014874
0.090474,0.015568
0.145215,0.016009
0.099443,0.007436
0.141950,0.012187
0.097513,0.015693
0.071005,0.012759
0.116653,0.014807
0.114437,0.006036
0.160824,0.007934
0.095115,0.006146
0.120110,0.007682
0.142968,0.008389
0.136514,0.008090
0.082867,0.006757
0.082217,0.007287
0.092268,0.015682
0.072104,0.006720
0.135403,0.014287
0.114627,0.007319
0.139118,0.011429
0.148600,0.008553
0.140924,0.014716
0.122010,0.007309
0.123145,0.010437
0.114249,0.008091
0.159505,0.006486
0.079393,0.011354
0.134566,0.015581
0.092711,0.011024
0.073843,0.014393
0.069187,0.014857
0.082280,0.018215
0.140448,0.012732
0.087385,0.011510
0.113035,0.009108
0.123024,0.016842
0.107811,0.013235
0.084205,0.011079
0.089854,0.006887
0.106031,0.008472
0.088468,0.011380
0.128941,0.013299
0.093254,0.009793
0.116587,0.006015
0.126032,0.007896
0.159529,0.007133
0.084345,0.006516
0.102808,0.017353
0.104012,0.020645
0.135727,0.015389
0.116786,0.014264
0.127885,0.015535
0.096107,0.007804
0.122886,0.009449
0.162432,0.013084
0.073798,0.017496
0.092600,0.007480
0.091852,0.015148
0.105104,0.012865
0.143017,0.006156
0.123205,0.015579
0.152129,0.005869
0.119495,0.005377
0.075842,0.009060
0.150350,0.008016
0.102447,0.011549
0.097284,0.007007
