beta,gamma
0.133420,0.016944
0.352961,0.104140
0.160012,0.026292
0.129107,0.026327
0.151116,0.061946
0.230646,0.012494
0.301517,0.017736
0.192931,0.021873
0.232312,0.014891
0.142326,0.055119
0.440393,0.015749
0.214727,0.114276
0.318319,0.105925
0.310763,0.044439
0.275719,0.110463
0.141545,0.059990
0.201730,0.083240
0.341345,0.172513
0.469733,0.009582
0.242450,0.009271
0.265006,0.087131
0.199248,0.016075
0.208925,0.026317
0.125813,0.011803
0.110773,0.020756
0.226082,0.009915
0.223261,0.014007
0.164599,0.008509
0.121215,0.010002
0.112797,0.017221
0.278909,0.045416
0.183700,0.054824
0.350067,0.019292
0.548327,0.035528
0.600722,0.020848
0.375176,0.013623
0.634429,0.011882
0.315539,0.047026
0.256318,0.009931
0.488967,0.035633
0.308232,0.046615
0.227026,0.015566
0.120794,0.010940
0.470800,0.062982
0.119013,0.027753
0.233251,0.048856
0.271547,0.065402
0.351277,0.038286
0.491711,0.049714
0.350873,0.186628
0.294762,0.010241
0.483051,0.019484
0.177946,0.022138
0.281455,0.055047
0.150219,0.009181
0.210389,0.070708
0.264507,0.009546
0.132960,0.021154
0.658625,0.025615
0.176220,0.030077
0.488832,0.035820
0.220681,0.013925
0.213588,0.048003
0.432600,0.019269
0.165991,0.016605
0.315454,0.041089
0.219372,0.052018
0.432662,0.018307
0.265216,0.024773
0.473330,0.029284
0.091047,0.017249
0.638667,0.067040
0.104569,0.009066
0.419881,0.021131
0.309943,0.037328
0.147069,0.044763
0.195985,0.013465
0.276823,0.018056
0.137962,0.040732
0.120709,0.017837
0.175707,0.008083
0.190346,0.012303
0.204481,0.035105
0.319767,0.065999
0.576678,0.041560
0.344419,0.010704
0.618689,0.036774
0.174288,0.008623
0.119232,0.012784
0.236888,0.046679
0.938076,0.010687
0.217355,0.010103
0.359098,0.011152
0.161691,0.013940
0.490607,0.012561
0.488801,0.009070
0.154763,0.020644
0.106697,0.015135
0.161990,0.039870
0.339013,0.020021
0.439350,0.013640
0.136493,0.014199
0.492592,0.012012
0.161380,0.059023
0.249296,0.072978
0.112003,0.021681
0.194390,0.020632
0.186545,0.009070
0.294582,0.046093
0.529735,0.024795
0.351948,0.038336
0.648247,0.017076
0.086673,0.012746
0.419370,0.201047
0.295068,0.013474
0.268424,0.040802
0.099237,0.010047
0.683982,0.015765
0.461830,0.110478
0.336438,0.015849
0.181187,0.016428
0.287746,0.028530
0.396230,0.023578
0.373105,0.113819
0.158639,0.023434
0.910742,0.023256
0.129671,0.032580
0.116059,0.012525
0.175575,0.013895
0.671950,0.027502
0.426290,0.032186
1.116748,0.042878
0.099375,0.014502
0.195666,0.009080
0.191124,0.040367
0.139201,0.023963
0.407939,0.011810
0.247057,0.008455
0.383261,0.021950
0.763427,0.027354
0.157233,0.023337
0.191505,0.010813
0.307953,0.063064
0.149376,0.040784
0.097343,0.028093
0.273544,0.016282
0.174217,0.017808
0.249308,0.103950
0.183340,0.026282
0.139124,0.056560
0.169450,0.037122
0.213507,0.037611
0.935615,0.043472
0.167170,0.008129
0.218381,0.008054
0.344741,0.015627
0.182798,0.046118
0.302114,0.028203
0.237224,0.022857
0.872205,0.013491
0.115753,0.031714
0.102031,0.012662
0.198284,0.037067
0.142911,0.007778
0.496633,0.018045
0.144202,0.038732
0.111546,0.016262
0.348153,0.047102
0.222554,0.041172
0.328963,0.117447
0.270808,0.071850
0.277930,0.008459
0.376190,0.014268
0.259471,0.015397
0.201528,0.015451
0.411617,0.105435
0.164763,0.026264
0.317359,0.126004
0.084345,0.028396
0.360317,0.045301
0.282155,0.012364
0.128991,0.017772
0.223299,0.011510
0.316507,0.062516
0.123938,0.010626
0.188215,0.015987
0.110764,0.020586
0.826061,0.013374
0.316160,0.011748
0.448848,0.010372
0.507253,0.029163
0.456365,0.024281
0.316253,0.009316
0.117241,0.032839
0.336688,0.027107
0.144676,0.067057
0.214247,0.062868
0.124330,0.014725
0.280208,0.069937
0.148974,0.042204
0.193343,0.025587
0.461256,0.028667
0.088851,0.017619
0.108151,0.022886
0.174993,0.038150
0.373078,0.026264
0.188165,0.017429
0.412348,0.194903
0.244262,0.016443
0.190131,0.036451
0.485297,0.018276
0.113054,0.017708
0.258083,0.081688
0.098036,0.026579
0.266085,0.015713
0.125849,0.034442
0.317221,0.013475
0.378052,0.036536
0.177773,0.047371
0.446096,0.039071
0.338996,0.022592
0.103301,0.010195
0.186312,0.068871
0.731767,0.054610
0.248981,0.030312
0.477243,0.030665
0.310377,0.079049
0.497244,0.080902
0.357360,0.030190
0.091793,0.018712
0.274762,0.009227
0.616883,0.031824
0.201520,0.022280
0.170425,0.010436
0.564714,0.011997
0.234027,0.009646
0.138320,0.024693
0.255915,0.008238
0.457498,0.018727
0.294153,0.009710
0.138303,0.035832
0.222971,0.041226
0.283181,0.029304
0.420235,0.128315
0.197671,0.072765
0.825104,0.012956
0.270223,0.041602
0.478481,0.085828
0.509461,0.030769
0.404476,0.015047
0.151169,0.008228
0.130201,0.042890
0.143621,0.011286
0.362259,0.102870
0.136858,0.035657
0.129289,0.057854
0.111101,0.049795
0.196983,0.026585
0.292299,0.009995
0.206352,0.011984
0.076497,0.014770
0.417576,0.024807
0.513694,0.010792
0.124017,0.013163
0.578452,0.030011
0.457478,0.082771
0.332636,0.028766
0.480680,0.156110
0.371838,0.049619
0.946897,0.029914
0.341674,0.096355
0.315604,0.035086
0.183022,0.068350
0.387138,0.031653
0.270311,0.030815
0.114211,0.017419
0.364712,0.126555
0.292465,0.079988
0.393011,0.122387
0.365288,0.092020
0.100873,0.021353
0.392301,0.050317
0.234000,0.051111
0.376873,0.015638
0.365740,0.057515
0.759252,0.015170
0.128711,0.016364
0.231394,0.014490
0.218684,0.034412
0.100411,0.020435
0.382042,0.033201
0.148705,0.025018
0.161635,0.028246
0.555437,0.033444
0.329023,0.142632
0.542354,0.043942
0.413829,0.039943
0.163935,0.017103
0.891312,0.010825
0.149688,0.034391
0.131136,0.017772
0.203809,0.078807
0.128099,0.022140
0.205069,0.019157
0.220024,0.010733
0.244378,0.008469
0.207014,0.036112
0.273046,0.008620
0.276296,0.010033
0.336071,0.011701
0.579738,0.030662
0.096511,0.011154
0.110599,0.030293
0.145291,0.066168
0.161601,0.055555
0.551615,0.064032
0.337463,0.008401
0.767867,0.031247
0.222764,0.099873
0.144026,0.044442
0.203302,0.034743
0.186651,0.032011
0.217365,0.013679
0.228944,0.102942
0.136873,0.023252
0.081528,0.016587
0.685870,0.040045
0.175019,0.014840
0.106625,0.031681
0.119133,0.046982
0.360349,0.013281
0.215577,0.017202
0.133498,0.030525
0.100305,0.038469
0.475275,0.020210
0.527126,0.192887
0.410995,0.080968
0.130322,0.023505
0.292202,0.119843
0.279054,0.011782
0.219637,0.009188
0.089132,0.035447
0.207155,0.066828
0.282911,0.009607
0.096963,0.025103
0.081548,0.014106
0.169813,0.014071
0.201360,0.014652
0.515889,0.011553
0.108187,0.043664
0.198221,0.014852
0.262547,0.040233
0.273662,0.022335
0.179473,0.030670
0.366064,0.030178
0.106176,0.014810
0.361874,0.144131
0.228987,0.039775
0.345863,0.098661
0.142168,0.036157
0.074282,0.017522
0.256928,0.034122
0.471075,0.191520
0.250114,0.016216
0.089765,0.015293
0.358057,0.009759
0.615260,0.010625
0.235337,0.072070
0.679836,0.046680
0.550365,0.030071
0.603819,0.011430
0.209195,0.013697
0.360182,0.041305
0.203066,0.014500
0.308897,0.149687
0.368049,0.024283
0.159562,0.016982
0.132871,0.020805
0.412388,0.015228
0.229223,0.018047
0.181165,0.007818
0.082181,0.015075
0.817776,0.010227
0.194719,0.017844
0.270324,0.076578
0.230051,0.013818
0.269923,0.081645
0.209625,0.096143
0.394490,0.069354
0.315445,0.010698
0.114883,0.038012
0.640825,0.052642
0.102201,0.015566
0.133961,0.014827
0.359886,0.068387
0.219414,0.071678
0.964145,0.029451
0.192887,0.018228
0.447263,0.152061
0.169492,0.060708
0.299178,0.011031
0.832562,0.024496
0.875405,0.023487
0.278637,0.127509
0.190770,0.019630
0.432388,0.012529
0.072461,0.017703
0.536904,0.023153
0.290571,0.048072
0.215842,0.058708
0.274022,0.045964
0.204305,0.021752
0.275729,0.020220
0.406201,0.028708
0.187949,0.055301
0.213956,0.056142
0.138647,0.017424
0.151359,0.063632
0.144103,0.015180
0.388828,0.031784
0.143623,0.036844
0.161645,0.024172
0.292334,0.069036
0.229231,0.014717
0.081134,0.015757
0.360191,0.094067
0.139086,0.031780
0.243424,0.012987
0.086748,0.024375
0.374668,0.033826
0.399943,0.019645
0.312124,0.016319
0.342261,0.019992
0.662761,0.018998
0.143131,0.025763
0.120280,0.010687
0.124494,0.037443
0.136700,0.028015
0.284128,0.096451
0.123210,0.030005
0.217677,0.072493
0.219185,0.106817
0.101684,0.026120
0.137251,0.015540
0.128178,0.036629
0.121630,0.008736
0.211062,0.017029
0.296792,0.011487
0.342309,0.157198
0.203893,0.009711
0.265901,0.008504
0.480397,0.049962
0.372825,0.079997
0.465313,0.083474
0.798860,0.029606
0.395335,0.010338
0.201113,0.027780
0.109411,0.010716
0.170832,0.079598
0.162466,0.007734
0.154070,0.047341
0.125674,0.043431
0.196831,0.011740
0.218307,0.021886
0.163088,0.013453
0.149766,0.052840
0.690892,0.019387
0.121032,0.041058
0.245638,0.013015
0.462829,0.140058
0.352749,0.016749
0.187324,0.027873
0.520014,0.010964
0.419116,0.014308
0.162705,0.032809
0.326779,0.056187
0.121741,0.013900
0.336190,0.047232
0.883091,0.010166
0.325236,0.018248
0.388852,0.069378
0.654306,0.038170
0.089308,0.016504
0.220448,0.010230
0.324446,0.084135
0.124629,0.047068
0.171431,0.007957
0.268004,0.012219
0.080782,0.014313
0.108139,0.034504
0.296068,0.027222
0.240114,0.039468
0.356072,0.076114
0.254953,0.020504
0.301675,0.018713
0.228293,0.014041
0.160259,0.014487
0.277158,0.030430
0.298186,0.017713
0.423321,0.026456
0.193342,0.016883
0.246506,0.011448
0.163193,0.022000
0.162356,0.026399
0.107641,0.018515
0.500959,0.050568
0.227019,0.048503
0.414728,0.056486
0.399656,0.066113
0.289660,0.128657
0.359444,0.083574
0.177270,0.040028
0.300165,0.020854
0.229834,0.032534
0.205592,0.021664
0.168082,0.051366
0.306862,0.009160
0.116999,0.020492
0.345449,0.168885
0.094416,0.016959
0.181093,0.013724
0.195061,0.067344
0.111881,0.031937
0.187615,0.043348
0.145056,0.009190
0.337098,0.056303
0.374248,0.020090
0.107586,0.032623
0.222580,0.024202
0.412627,0.083032
0.109900,0.014258
0.423619,0.029670
0.247829,0.012945
0.250878,0.027090
0.218171,0.013050
0.179442,0.034541
0.558817,0.013627
0.083230,0.026165
0.223348,0.013870
0.117730,0.020278
0.221915,0.067956
0.450641,0.045501
0.332447,0.012538
0.106942,0.023244
0.078227,0.016208
0.465321,0.083793
0.130141,0.021855
0.194238,0.035703
0.267738,0.052367
0.221311,0.032767
0.289279,0.035886
0.192669,0.020753
0.237860,0.097703
0.151434,0.021991
0.211818,0.063709
0.128972,0.010414
0.671976,0.023650
0.088404,0.023759
0.192125,0.041431
0.312489,0.053711
0.319801,0.117782
0.212301,0.075367
0.081107,0.013462
0.460248,0.123551
0.293706,0.037144
0.519415,0.033297
0.289347,0.071085
0.313874,0.008691
0.297922,0.086235
0.167557,0.014546
0.327039,0.015217
0.277816,0.014401
0.268826,0.135121
0.125677,0.033012
0.174776,0.078613
0.166040,0.019481
0.495196,0.032946
0.155086,0.027005
0.298566,0.127887
0.169886,0.017304
0.285091,0.011227
0.231797,0.020396
0.147448,0.022325
0.320033,0.084824
0.158200,0.023156
0.550201,0.010253
0.379570,0.048311
0.115264,0.033950
0.228087,0.014295
0.363917,0.009286
0.079324,0.017405
0.398938,0.059505
0.212411,0.024059
0.119606,0.008373
0.258901,0.087167
0.200798,0.060895
0.353981,0.085972
0.111745,0.017810
0.417138,0.024248
0.173847,0.051461
0.132766,0.036493
0.266430,0.014410
0.340311,0.035323
0.337762,0.072158
0.316387,0.011188
0.226190,0.014910
0.266754,0.092788
0.269626,0.111461
0.248266,0.071954
0.191121,0.016379
0.699114,0.015543
0.106289,0.035322
0.311445,0.028748
0.420001,0.046504
0.308232,0.025516
0.536151,0.033260
0.490816,0.189684
0.380359,0.039052
0.158084,0.010035
0.370177,0.018985
0.228433,0.023158
0.393758,0.078724
0.185063,0.008418
0.984319,0.019876
0.492733,0.031585
0.233936,0.070022
0.296390,0.126591
0.460713,0.178367
0.176076,0.084793
0.334180,0.019395
0.138724,0.033087
0.126415,0.020695
0.486342,0.084646
0.082208,0.010902
0.702336,0.024403
0.274063,0.015851
0.121379,0.034720
0.477005,0.069060
0.136582,0.038635
0.305535,0.090325
0.374087,0.045334
0.121075,0.027737
0.324877,0.020019
0.447038,0.034385
0.360126,0.036318
0.170723,0.033920
0.097460,0.017085
0.104555,0.034565
0.103956,0.010380
0.295752,0.018772
0.128776,0.051156
0.412048,0.022412
0.314149,0.048835
0.263354,0.015633
0.109652,0.015814
0.128295,0.035730
0.229404,0.072130
0.473204,0.046866
0.454061,0.015993
0.106348,0.014943
0.274587,0.013959
0.223619,0.114709
0.246131,0.067441
0.372866,0.079009
0.290634,0.056829
0.127075,0.025026
0.147909,0.021044
0.282511,0.021724
0.463026,0.009360
0.150759,0.019195
0.226015,0.092376
0.276752,0.136608
0.391922,0.013523
0.351914,0.106550
0.247714,0.053581
0.228690,0.019697
0.119956,0.038074
0.201260,0.018573
0.457612,0.203728
0.204265,0.033506
0.709799,0.020388
0.304299,0.038693
0.316410,0.015607
0.120123,0.024448
0.168198,0.019983
0.449014,0.010325
0.274363,0.012114
0.217673,0.066482
0.451521,0.035876
0.166780,0.024461
0.544112,0.017535
0.260287,0.066166
0.338936,0.064975
0.308789,0.015484
0.094344,0.020013
0.129445,0.009823
0.367118,0.008382
0.141220,0.037478
0.105439,0.011367
0.120776,0.027756
1.066216,0.016460
0.974842,0.030339
0.445690,0.011278
0.340541,0.019408
0.146833,0.011382
0.182223,0.020023
0.548013,0.013815
0.330912,0.158688
0.333003,0.032497
0.113368,0.010714
0.336460,0.019713
0.795523,0.028087
0.267883,0.045266
0.172409,0.033901
0.461968,0.017442
0.239047,0.041476
0.243412,0.121155
0.361082,0.008692
0.159487,0.020017
0.346985,0.091138
0.104169,0.009763
0.174211,0.046002
0.183083,0.023063
0.906077,0.050468
0.262183,0.066127
0.248504,0.025697
0.147165,0.030780
0.130309,0.022904
0.103482,0.019022
0.073231,0.017241
0.159583,0.046435
0.135253,0.016316
0.652897,0.014347
0.232996,0.029590
0.545621,0.011751
0.135594,0.015589
0.400664,0.063827
0.163581,0.021672
0.245599,0.033734
0.219810,0.083146
0.555041,0.064856
0.159565,0.008172
0.381700,0.043554
0.146133,0.019302
0.276760,0.139117
0.318811,0.019709
0.131279,0.020001
0.120458,0.056057
0.208738,0.086792
0.159705,0.073118
0.351458,0.021295
0.095404,0.034027
0.270434,0.135423
0.350193,0.081122
0.253714,0.026332
0.336263,0.141360
0.586541,0.049833
0.406459,0.074780
0.302488,0.036608
0.176498,0.085189
0.134433,0.011799
0.289564,0.098570
0.407499,0.188233
0.426615,0.045015
0.298082,0.086327
0.263999,0.053729
0.138288,0.047340
0.102777,0.018941
0.115246,0.037018
0.675915,0.051704
0.194315,0.064297
0.160334,0.057821
0.105722,0.008740
0.433828,0.022724
0.424723,0.109256
0.311274,0.053971
0.173815,0.049584
0.345709,0.010486
0.514621,0.196397
0.251403,0.010941
0.096439,0.013254
0.077201,0.013124
0.196486,0.076908
0.290500,0.140777
0.133187,0.036240
0.301415,0.138107
0.120552,0.009588
0.127012,0.011212
0.108350,0.012295
0.349039,0.037754
0.156231,0.016847
0.133853,0.042237
0.340295,0.020150
0.125328,0.032598
0.192060,0.014731
0.212854,0.010652
0.187480,0.022445
0.415683,0.013531
0.177056,0.016788
0.342913,0.028732
0.199654,0.014258
0.436159,0.115258
0.241297,0.012123
0.187235,0.059302
0.188338,0.010300
0.394083,0.022827
0.285721,0.070437
0.193947,0.009386
0.367030,0.017988
0.336887,0.012575
0.396304,0.131806
0.220665,0.060797
0.182822,0.012456
0.140317,0.051593
0.275557,0.037108
0.395938,0.124925
0.259096,0.099042
0.100833,0.022583
0.635605,0.016562
0.713721,0.010070
0.157951,0.063261
0.511033,0.020615
0.209733,0.009136
0.338330,0.154887
0.136873,0.015115
0.460329,0.031062
0.396541,0.163712
0.163619,0.043361
0.186424,0.023674
0.302483,0.041762
0.124624,0.016046
0.462487,0.019842
0.841812,0.025447
0.140449,0.030896
0.191745,0.025806
0.090073,0.017983
0.183263,0.027145
0.121052,0.012538
0.088789,0.014436
0.852041,0.044053
0.233838,0.009132
0.364543,0.019593
0.115949,0.014482
0.223640,0.034446
0.080250,0.014691
0.133096,0.036707
0.367498,0.021318
0.272746,0.028916
0.581971,0.073816
0.238509,0.011666
0.275133,0.027872
0.576912,0.012079
0.283760,0.009487
0.275474,0.009577
0.324520,0.087847
0.165496,0.007945
0.413373,0.037609
0.152150,0.032822
0.309404,0.011069
0.475206,0.043458
0.375261,0.013047
0.191166,0.014309
0.128229,0.042472
0.537875,0.011398
0.130293,0.009114
0.275408,0.088783
0.225284,0.085700
0.187135,0.055871
0.282033,0.022581
0.248370,0.009789
0.544777,0.015465
0.131698,0.012197
0.425568,0.122164
0.512557,0.072135
0.523958,0.030718
0.560718,0.076838
0.349573,0.162389
0.850181,0.031636
0.498132,0.104036
0.621846,0.014867
0.675732,0.011273
0.401673,0.166698
0.224627,0.072385
0.173086,0.012993
0.498325,0.014886
0.130855,0.036922
0.554325,0.009946
0.139602,0.061176
0.148184,0.042614
0.562089,0.075854
0.192280,0.052343
0.184724,0.012921
0.340544,0.099911
0.115524,0.010716
0.499901,0.108459
0.406149,0.049624
0.463228,0.140458
0.363344,0.025524
0.257289,0.012164
0.138577,0.010212
0.166966,0.024814
0.126875,0.033544
0.420183,0.064962
0.094317,0.018293
0.128481,0.009182
0.790914,0.012188
0.116152,0.016416
0.109632,0.029509
0.528090,0.009236
0.198284,0.086792
0.150175,0.034833
0.109332,0.029371
0.087858,0.026519
0.434352,0.035888
0.085029,0.027833
0.422995,0.036613
0.486568,0.038911
0.362367,0.028062
0.558620,0.030581
0.235089,0.076660
0.475935,0.046709
0.135068,0.016062
0.134160,0.011857
0.367767,0.054979
0.508679,0.046919
0.542792,0.010775
0.316710,0.047479
0.508708,0.085700
0.758628,0.047067
0.147218,0.012104
0.154039,0.016922
0.165788,0.042473
0.187859,0.013513
0.426454,0.039410
0.203165,0.007972
1.037821,0.010415
0.239727,0.068468
0.255779,0.015418
0.562448,0.016325
0.291833,0.069945
0.270274,0.018731
0.886273,0.018470
0.260494,0.067985
0.337050,0.019528
0.247024,0.018816
0.283014,0.084391
0.253858,0.024666
0.141429,0.029997
0.183383,0.082222
0.309624,0.062660
0.257795,0.011873
0.091867,0.018125
0.233309,0.072573
0.227977,0.090463
0.161217,0.019547
0.405300,0.067837
0.250523,0.018847
0.258090,0.050832
0.305391,0.022635
0.106910,0.024200
0.148368,0.029794
0.277762,0.008753
0.275499,0.010126
0.271833,0.094589
0.260421,0.008437
0.385851,0.081515
0.194951,0.036039
0.148276,0.008899
0.334823,0.039746
0.574814,0.013729
0.200125,0.044898
0.186693,0.069562
0.530680,0.025000
0.292865,0.011723
0.091621,0.012157
0.457451,0.046686
0.472483,0.049951
0.152056,0.026994
0.562906,0.024281
0.175192,0.048310
0.133142,0.020066
0.101727,0.027309
0.314431,0.050983
0.248106,0.013550
0.329032,0.081279
0.212024,0.029044
0.305724,0.087566
0.102662,0.012190
0.117872,0.041754
0.533543,0.016291
0.137609,0.012155
0.323982,0.091068
0.427849,0.031928
0.282628,0.038798
0.449455,0.098563
0.127550,0.009603
0.139076,0.050371
0.197086,0.011690
0.187797,0.018134
0.158432,0.030591
0.212300,0.038783
0.079824,0.018136
0.075552,0.019169
0.278745,0.084393
0.418324,0.049789
0.263203,0.010427
0.167202,0.025501
0.150964,0.010922
0.297258,0.041041
0.625465,0.015109
0.105145,0.018190
0.108123,0.016558
0.273626,0.116171
0.172946,0.051988
0.312410,0.027160
0.365466,0.010308
0.436865,0.016129
0.357666,0.169877
0.367945,0.015039
0.269304,0.016409
0.163077,0.008762
0.408451,0.052434
0.212709,0.009679
0.208989,0.041178
0.331296,0.129490
0.322768,0.026688
0.101892,0.018272
0.255743,0.064506
0.252086,0.014574
0.093755,0.015555
0.109828,0.011984
0.553371,0.032447
0.290664,0.017732
0.266819,0.024663
0.439592,0.031843
0.294341,0.011435
0.199107,0.057013
0.312194,0.011522
0.841230,0.019278
0.116825,0.047547
0.959510,0.019249
0.605076,0.050669
0.290319,0.049459
0.261941,0.034463
0.139525,0.013330
0.880016,0.020498
0.445000,0.043677
0.292739,0.011372
0.091854,0.022622
0.171255,0.024745
0.178314,0.012469
0.172193,0.056691
0.565360,0.028661
0.232617,0.013618
0.614110,0.012638
0.190002,0.081928
0.128328,0.014798
0.306692,0.011593
0.175334,0.029935
0.268982,0.071202
0.733245,0.054703
0.647683,0.022706
0.352802,0.023481
0.300751,0.055732
0.275130,0.082866
0.111275,0.040939
0.199523,0.021846
0.099677,0.011850
0.269185,0.016206
0.320190,0.116298
0.208575,0.055087
0.135054,0.020540
0.586370,0.017591
0.084735,0.015427
0.144077,0.035270
0.189751,0.015930
0.384397,0.078723
0.151799,0.021514
0.091485,0.017143
0.118261,0.032018
0.186162,0.032133
0.274351,0.028568
0.104812,0.018250
0.266702,0.019812
0.173640,0.009190
0.223296,0.082751
0.095944,0.028668
0.165566,0.013010
0.420429,0.037633
0.169371,0.079421
0.247693,0.018084
0.470591,0.034960
0.230309,0.116290
0.291287,0.013156
0.319721,0.009041
0.098733,0.020399
0.155580,0.012736
0.189779,0.088327
0.164725,0.054674
0.283248,0.008237
0.300731,0.008688
0.148365,0.034044
0.134760,0.046168
0.171658,0.013362
0.149764,0.034178
0.223414,0.009631
0.147060,0.065801
0.396723,0.041725
0.359526,0.073131
0.082295,0.027376
0.149979,0.012027
0.249483,0.083403
0.213788,0.055523
0.371313,0.028422
0.243447,0.033718
0.326709,0.022227
0.166975,0.030848
0.092775,0.031329
0.323746,0.047572
0.139208,0.061241
0.133403,0.019357
0.099399,0.014522
0.313062,0.074221
0.276708,0.108116
0.427222,0.010303
0.150374,0.065399
0.181432,0.011559
0.295978,0.045496
0.115873,0.056470
0.290570,0.111121
0.274593,0.015073
0.346516,0.075258
0.135422,0.019579
0.089895,0.014962
0.331765,0.033144
0.321435,0.028003
0.282092,0.103597
0.411983,0.053203
0.483333,0.020340
0.399819,0.146376
0.300558,0.012360
0.094742,0.020161
0.204622,0.026696
0.795822,0.064527
0.187193,0.021787
0.146089,0.063724
0.515696,0.016637
0.213640,0.008153
0.332503,0.152651
0.168607,0.058603
0.453862,0.013476
0.081964,0.022087
0.246771,0.014756
0.126852,0.042594
0.145063,0.041576
0.603243,0.009243
0.476702,0.080259
0.140209,0.046017
0.125750,0.055250
0.245470,0.025250
0.178760,0.013277
0.465626,0.012026
0.132080,0.060382
0.137394,0.010236
0.263198,0.085385
0.155898,0.053394
0.172209,0.019394
0.594541,0.021992
0.515418,0.077356
0.099622,0.036401
0.173480,0.015225
0.205407,0.008973
0.110302,0.014692
0.194520,0.068294
0.155195,0.035383
0.389415,0.036983
0.249473,0.030027
0.601470,0.011386
0.312606,0.083189
0.085426,0.017475
0.167333,0.053576
0.390869,0.054329
0.138303,0.017625
0.580308,0.028988
0.258618,0.040062
0.141279,0.011918
0.199993,0.090208
0.396348,0.144235
0.500596,0.042019
0.575114,0.015353
0.372887,0.032512
0.123709,0.034496
0.194512,0.011223
0.171439,0.016658
0.198720,0.027880
0.783837,0.009064
0.190326,0.021471
0.300085,0.012632
0.150900,0.016000
0.758095,0.013465
0.216073,0.105532
0.515007,0.018450
0.136815,0.061812
0.285941,0.019887
0.140414,0.015068
0.424966,0.033952
0.296017,0.021895
0.083289,0.015328
0.559805,0.019196
0.144354,0.026879
