beta,gamma,epsilon
0.099369,0.038462,9.865236
0.134329,0.023994,7.491576
0.173137,0.010140,7.586006
0.079293,0.011609,3.926943
0.122340,0.013618,4.742376
0.165636,0.016982,10.560788
0.124121,0.012596,3.590520
0.176044,0.017783,11.353755
0.147331,0.004102,12.205129
0.079921,0.007120,6.416410
0.067044,0.015506,6.829610
0.088795,0.010655,2.763959
0.134687,0.040252,9.522181
0.089296,0.016428,5.231413
0.097964,0.035291,9.410929
0.064821,0.011446,6.629309
0.137605,0.021653,9.501666
0.070003,0.007720,10.288632
0.065969,0.007650,9.561775
0.105547,0.003643,12.368534
0.065022,0.019817,9.579631
0.150985,0.038684,10.812763
0.112669,0.024432,7.410003
0.152587,0.038371,12.040153
0.108025,0.006190,5.528913
0.130006,0.019920,8.121014
0.077019,0.007601,8.366957
0.074878,0.030120,10.893969
0.109869,0.029267,8.502284
0.074899,0.012079,5.692218
0.124019,0.006367,6.281883
0.112919,0.024753,7.159240
0.061553,0.008818,8.994353
0.097994,0.034576,9.467936
0.169170,0.029356,11.412133
0.125057,0.017326,5.541858
0.148599,0.048382,11.102171
0.112217,0.045217,11.107413
0.087677,0.012111,6.362917
0.144550,0.032799,9.920967
0.146973,0.009987,4.998760
0.094887,0.026223,7.953547
0.258810,0.008397,8.774158
0.296168,0.005544,11.156804
0.072939,0.014461,7.840149
0.111626,0.011439,1.412618
0.141332,0.011047,4.699276
0.205860,0.011110,9.174481
0.063503,0.013581,8.327728
0.131094,0.016754,6.638515
0.100563,0.021830,6.612422
0.126176,0.019830,7.086871
0.211387,0.014044,10.126309
0.149949,0.008128,4.495333
0.075190,0.014246,4.568251
0.069321,0.007353,8.443645
0.200811,0.016195,9.403560
0.443745,0.010301,12.255809
0.223274,0.005589,10.118912
0.085693,0.009109,4.582007
0.216834,0.019786,11.213849
0.107898,0.027239,8.042762
0.056436,0.012264,6.997892
0.114473,0.013151,3.047664
0.172426,0.020496,10.151466
0.190760,0.009150,7.366649
0.121637,0.006454,5.944915
0.234904,0.011211,9.397412
0.151282,0.015717,7.847786
0.107268,0.035357,9.852983
0.077972,0.022676,9.001905
0.188865,0.036722,12.228562
0.370188,0.008864,10.859566
0.059062,0.011973,11.977929
0.201635,0.015348,10.073399
0.136313,0.018330,7.159133
0.218804,0.015853,11.480007
0.114613,0.010762,1.877644
0.072667,0.030466,10.688656
0.091806,0.012574,3.111183
0.177779,0.019939,9.626426
0.115590,0.025107,7.193604
0.077440,0.014140,5.908458
0.093879,0.019535,7.007426
0.092841,0.010160,1.307589
0.155360,0.023466,10.494274
0.205388,0.011943,9.845865
0.059583,0.010541,9.216963
0.117890,0.032525,8.574924
0.116851,0.012500,4.450058
0.143501,0.015756,6.266887
0.058446,0.018901,11.609839
0.144608,0.012425,5.590189
0.144086,0.040425,11.087234
0.053912,0.016921,12.155386
0.090776,0.011044,2.376788
0.093192,0.012075,3.421365
0.136282,0.028696,9.674212
0.111204,0.016285,5.193001
0.065488,0.017072,7.129371
0.062961,0.009027,11.993400
0.134589,0.058289,12.288657
0.368920,0.008725,10.552114
0.094411,0.013594,3.051179
0.072631,0.022841,8.528632
0.089691,0.032125,10.624598
0.068422,0.015550,6.655198
0.086344,0.026325,8.694980
0.069750,0.014315,7.697721
0.064901,0.024462,12.067329
0.075801,0.016014,7.084045
0.127833,0.026598,8.690614
0.095202,0.019968,5.977690
0.100293,0.035276,9.509564
0.102962,0.041289,11.551805
0.110338,0.024027,6.906822
0.139656,0.004649,11.203323
0.059221,0.009208,10.856338
0.061590,0.014267,7.909261
0.070145,0.017278,7.069447
0.104162,0.038273,10.288822
0.070381,0.022308,10.835505
0.143278,0.040191,10.572223
0.171638,0.029678,10.894742
0.176378,0.023048,9.788452
0.211678,0.016813,11.734374
0.064799,0.007816,9.583884
0.126774,0.027972,8.309328
0.069527,0.022353,10.859600
0.112108,0.029042,7.988419
0.093646,0.042058,11.608887
0.101178,0.007438,3.321099
0.324434,0.011678,11.612491
0.210940,0.008971,7.999768
0.181050,0.022318,12.271839
0.086823,0.030986,9.417280
0.200451,0.011493,7.827973
0.105559,0.009811,1.170471
0.119625,0.011347,1.865006
0.159104,0.017137,7.549727
0.120098,0.009759,1.872413
0.107946,0.009300,1.697500
0.076357,0.027539,10.565062
0.191813,0.019371,11.705344
0.078588,0.006684,8.605892
0.104502,0.009125,0.901120
0.187459,0.025356,11.727876
0.110439,0.036418,9.370629
0.065362,0.007926,11.040659
0.161574,0.014689,7.072944
0.109459,0.021697,6.681520
0.209456,0.030243,11.558739
0.077457,0.022947,8.219826
0.159409,0.027157,10.513913
0.121065,0.007714,3.653688
0.141053,0.012976,5.400017
0.104885,0.026174,7.714449
0.081575,0.028322,9.239659
0.115116,0.031392,8.833513
0.256893,0.008463,8.901792
0.146907,0.011087,5.300089
0.184182,0.020691,11.400728
0.121803,0.036735,9.681996
0.148730,0.034908,10.839009
0.164201,0.007200,5.671198
0.204873,0.013631,8.756177
0.281305,0.012295,11.332993
0.137503,0.016970,8.106488
0.073303,0.020580,7.475426
0.146824,0.006685,6.061546
0.062296,0.018608,11.895454
0.118423,0.021029,6.773499
0.083000,0.015142,7.727845
0.133929,0.029947,8.686982
0.137439,0.022391,8.204751
0.208086,0.015477,10.893067
0.147853,0.025058,9.683339
0.091814,0.036363,11.520230
0.080546,0.026670,8.547411
0.096008,0.015411,3.718050
0.084596,0.012855,3.957767
0.135249,0.016522,7.177178
0.291823,0.011756,11.495814
0.109104,0.015511,3.684015
0.135395,0.025096,7.507680
0.172238,0.025339,11.687654
0.067228,0.021711,9.214532
0.156025,0.012374,7.259040
0.091294,0.036123,10.912557
0.191227,0.020839,11.769073
0.123699,0.018913,6.223705
0.072041,0.028701,10.822654
0.132839,0.016916,5.224072
0.083847,0.030869,10.482306
0.161581,0.014835,9.217241
0.124202,0.009716,2.684148
0.061323,0.017495,11.068582
0.105240,0.031629,8.818628
0.136443,0.018882,5.730666
0.092247,0.006438,5.965868
0.155786,0.023933,10.785109
0.073080,0.026350,10.922748
0.147400,0.024837,9.228939
0.134302,0.008816,4.365176
0.072430,0.016910,7.583766
0.080897,0.007538,6.006927
0.073191,0.005579,11.664439
0.134367,0.007552,4.613291
0.237031,0.008560,8.332186
0.086586,0.021114,6.413200
0.093998,0.010174,1.108639
0.103769,0.031567,9.616778
0.095664,0.033562,10.326719
0.294718,0.013174,11.661712
0.057183,0.012365,10.434593
0.056997,0.007975,12.256327
0.125344,0.014122,4.443304
0.234482,0.014812,11.223676
0.157092,0.032504,11.218929
0.128609,0.015863,4.148945
0.086170,0.019922,7.528756
0.189205,0.043933,11.801603
0.134768,0.046652,10.676785
0.101346,0.017860,5.491485
0.122726,0.022811,8.341325
0.332794,0.008049,10.125466
0.099911,0.007228,3.474870
0.130131,0.017539,5.576466
0.203254,0.012888,8.294429
0.111170,0.005185,7.747954
0.060269,0.018934,9.975634
0.076584,0.014085,3.637493
0.158001,0.008146,4.937827
0.126841,0.011616,3.176518
0.399302,0.008620,10.846318
0.159586,0.019375,9.458629
0.101528,0.017092,5.084654
0.184240,0.009774,6.993034
0.070519,0.010987,9.175260
0.123771,0.017260,5.423383
0.136301,0.025280,7.758535
0.147182,0.007481,5.998192
0.245409,0.009006,8.747758
0.112546,0.007063,4.224808
0.087266,0.011122,1.606114
0.076764,0.018761,7.975975
0.146948,0.025996,8.849664
0.088510,0.021776,7.062489
0.080886,0.018670,6.083803
0.095938,0.023659,7.209636
0.146288,0.041549,10.375511
0.097936,0.023550,7.079468
0.169188,0.017453,9.520705
0.143909,0.038155,9.605511
0.091891,0.018805,5.398460
0.083575,0.033692,10.142134
0.125983,0.027084,7.701153
0.081670,0.020008,6.045616
0.117790,0.016269,4.646881
0.088203,0.036142,10.841302
0.159463,0.011412,6.226834
0.086203,0.028792,10.037532
0.125644,0.037292,9.550375
0.076038,0.006450,8.850510
0.072433,0.017299,6.220737
0.054840,0.013478,10.301698
0.220221,0.007274,7.925059
0.273409,0.004964,12.095670
0.083096,0.004839,10.234225
0.146768,0.028399,9.950263
0.086905,0.013055,3.663879
0.080041,0.025390,8.576800
0.145925,0.007885,4.268118
0.107691,0.015634,3.954955
0.140624,0.017398,7.364748
0.209222,0.018164,10.939070
0.122131,0.015206,4.174796
0.162810,0.016175,8.946453
0.114298,0.012981,3.208812
0.140511,0.026329,9.280279
0.098703,0.015519,4.101587
0.133516,0.043160,10.020740
0.111637,0.015760,4.981101
0.132310,0.042718,10.244651
0.165018,0.004824,10.110752
0.173424,0.010386,5.561024
0.184987,0.008555,6.263761
0.071486,0.004873,12.286714
0.142914,0.010644,4.314028
0.098154,0.028064,8.336607
0.070350,0.006091,11.121817
0.117946,0.013585,4.054100
0.073862,0.014093,8.923692
0.113088,0.018937,5.379969
0.141089,0.029755,10.033248
0.104650,0.029600,8.234713
0.103558,0.023228,7.257621
0.134260,0.012397,5.506006
0.064321,0.016136,8.748414
0.144918,0.009515,5.469666
0.163124,0.012012,5.993439
0.181154,0.009797,7.750623
0.298278,0.006746,9.848589
0.111662,0.024019,7.099355
0.086552,0.007575,7.016452
0.075747,0.019478,6.250166
0.098218,0.008198,2.700431
0.111498,0.004486,10.422329
0.144011,0.015586,6.548732
0.120143,0.012460,3.545712
0.140479,0.021169,7.794979
0.152147,0.008807,5.374741
0.102579,0.030031,8.749899
0.068167,0.021035,7.600611
0.139094,0.016609,7.124872
0.094338,0.018137,5.615245
0.147452,0.013004,5.983458
0.084767,0.017683,6.242377
0.192693,0.015137,8.304377
0.081259,0.013170,3.568791
0.128305,0.019949,8.160068
0.129811,0.010456,3.837069
0.093170,0.020354,6.253353
0.149142,0.015344,7.557093
0.102527,0.028170,8.355982
0.063334,0.014060,7.011154
0.209434,0.014975,10.339938
0.333607,0.012472,11.790987
0.101430,0.025764,7.712777
0.113704,0.017875,5.080764
0.131717,0.041395,10.507097
0.167134,0.005773,8.825132
0.094287,0.007865,4.473994
0.113121,0.017064,5.750086
0.113659,0.027426,7.820619
0.259384,0.005388,10.776273
0.146185,0.035067,9.888838
0.076698,0.008104,7.416591
0.090943,0.013735,3.281618
0.082220,0.014136,4.040957
0.168684,0.010675,7.252437
0.142760,0.030454,9.653917
0.086990,0.005981,5.881661
0.079218,0.024176,8.518064
0.120756,0.018883,5.201587
0.096017,0.017854,5.278630
0.144236,0.039503,10.676500
0.053941,0.010825,10.998924
0.114550,0.016744,5.228848
0.072988,0.007803,7.912462
0.228781,0.015214,11.103553
0.219524,0.021012,11.887372
0.097479,0.011453,1.757004
0.146141,0.041606,10.825632
0.128059,0.021688,6.024277
0.192119,0.013431,8.981587
0.098043,0.025045,7.549234
0.066589,0.017736,8.854019
0.146034,0.031266,8.764254
0.071904,0.020002,7.277966
0.084599,0.020970,7.122549
0.169704,0.025608,10.663149
0.132574,0.016712,6.958533
0.139538,0.033808,10.137233
0.066063,0.014786,6.823150
0.178676,0.013831,7.728495
0.086342,0.020206,6.740630
0.095538,0.037130,10.044374
0.177457,0.009089,5.589956
0.103977,0.005119,8.156523
0.145987,0.037764,9.949848
0.105528,0.019765,6.040131
0.158905,0.005273,9.507066
0.268374,0.012266,10.398455
0.152541,0.020800,9.731594
0.068988,0.025241,10.087262
0.194194,0.016938,9.931561
0.087227,0.020399,7.727170
0.077209,0.028897,9.793375
0.103673,0.009395,1.112084
0.146762,0.030239,10.301659
0.207933,0.017460,11.831329
0.123040,0.031501,8.375926
0.086979,0.016251,4.984467
0.129630,0.013380,5.294313
0.083929,0.014144,5.022488
0.117195,0.023986,6.904438
0.084182,0.016714,5.950773
0.141185,0.029960,8.277904
0.051238,0.011573,12.144424
0.127534,0.014953,5.089320
0.130574,0.027691,8.950405
0.099407,0.024250,6.961096
0.068963,0.020211,10.621482
0.221546,0.011347,9.519691
0.130858,0.014235,3.321231
0.077412,0.023491,8.497451
0.191547,0.059264,11.876913
0.139643,0.042813,10.153852
0.127715,0.017790,7.686849
0.117512,0.004981,9.082757
0.161339,0.015662,8.745565
0.064715,0.022990,11.250630
0.103509,0.028781,8.204436
0.210467,0.006779,7.993617
0.074370,0.016473,6.878733
0.071172,0.007778,8.009961
0.090739,0.013233,3.389204
0.168368,0.014062,8.063975
0.075595,0.029282,10.235360
0.315803,0.012398,11.660348
0.071185,0.009692,4.668613
0.077061,0.017591,6.581961
0.141608,0.008520,5.156751
0.179384,0.021713,11.546296
0.144333,0.037031,9.636060
0.111826,0.004366,10.870145
0.094384,0.024052,7.225619
0.070731,0.026494,11.364724
0.071235,0.014257,7.345251
0.221875,0.013167,10.313800
0.147240,0.012845,6.578691
0.135372,0.018153,6.286326
0.180551,0.009553,6.374166
0.156002,0.020896,9.452487
0.158597,0.020400,9.606828
0.085209,0.027301,8.667884
0.116889,0.009541,2.039358
0.169786,0.041866,10.964564
0.186569,0.016014,10.193318
0.513792,0.008138,11.524918
0.071643,0.015995,6.433235
0.152640,0.009294,4.741032
0.139833,0.058039,12.105890
0.192231,0.015964,9.376513
0.206611,0.005148,11.018129
0.169668,0.011768,6.450731
0.100305,0.014795,4.192850
0.106523,0.030847,8.949680
0.100409,0.035541,9.278736
0.186999,0.020316,10.997945
0.118379,0.004881,9.560567
0.221323,0.018193,10.569917
0.099111,0.004818,9.758403
0.120555,0.019877,6.491250
0.110902,0.034623,8.977168
0.127712,0.030387,8.005297
0.184923,0.036509,12.168815
0.176890,0.022650,11.173379
0.341036,0.011149,11.217997
0.118465,0.009020,1.863271
0.108664,0.038491,10.285239
0.195535,0.010576,7.714279
0.099774,0.031817,8.602376
0.262044,0.014808,12.225638
0.159648,0.034391,10.938272
0.068661,0.010005,8.010834
0.213965,0.006076,8.851022
0.144664,0.010317,5.003153
0.144142,0.009219,3.965434
0.115125,0.033976,9.042491
0.119841,0.022618,6.739414
0.062369,0.006875,12.144753
0.144323,0.008605,2.816368
0.084953,0.006007,8.074627
0.109356,0.023588,6.475615
0.111792,0.024366,7.206029
0.171752,0.042649,11.944470
0.340984,0.005653,11.248120
0.165904,0.028549,11.374907
0.140398,0.010933,3.803021
0.069326,0.006622,11.001220
0.164350,0.014001,7.848467
0.117486,0.026776,7.291895
0.118970,0.014473,4.351207
0.121566,0.036706,9.723453
0.123227,0.011073,2.559683
0.073777,0.007154,10.348620
0.081418,0.019261,6.255853
0.081021,0.027857,9.537483
0.077401,0.028634,10.400912
0.093629,0.032435,9.182452
0.058089,0.014227,10.090214
0.118735,0.024929,7.224708
0.198576,0.010934,8.381644
0.093734,0.037701,10.215723
0.074073,0.027739,10.145656
0.211361,0.010523,8.505643
0.139532,0.015163,6.764653
0.112356,0.012250,2.710910
0.093985,0.019984,6.185860
0.260315,0.008464,8.349724
0.121918,0.010451,1.671475
0.197257,0.018157,11.887369
0.112198,0.039413,9.958784
0.087235,0.021997,6.791454
0.206533,0.017213,10.492341
0.100898,0.032589,9.225014
0.136119,0.016250,6.497877
0.118141,0.021097,6.016142
0.147667,0.010145,5.140033
0.129035,0.011264,5.615615
0.071236,0.011517,10.399469
0.142415,0.018670,8.495490
0.109316,0.044725,11.822422
0.071591,0.014348,8.028014
0.056015,0.008396,9.685756
0.063524,0.010246,7.198939
0.073498,0.015086,7.468303
0.102871,0.028276,7.929317
0.069352,0.021373,8.421172
0.149508,0.018583,9.198085
0.111797,0.035098,9.426473
0.200924,0.019427,10.557753
0.146281,0.012639,5.707010
0.070701,0.026704,11.636539
0.127538,0.014362,4.373846
0.160324,0.038639,11.031404
0.080254,0.018579,6.688996
0.105098,0.008905,1.374606
0.068234,0.010370,6.615607
0.143085,0.035367,10.796935
0.259130,0.005505,11.122180
0.392934,0.011292,11.624536
0.275560,0.015918,12.016606
0.117193,0.018465,5.453346
0.134219,0.006395,6.527735
0.276425,0.009972,10.411118
0.112568,0.011840,2.858332
0.083828,0.024720,8.283888
0.101610,0.015296,4.742318
0.156271,0.025210,9.300946
0.080806,0.012686,4.664410
0.117058,0.009112,2.496101
0.161751,0.005336,8.881479
0.144276,0.040548,10.740453
0.144360,0.013940,6.427909
0.079136,0.010807,4.756210
0.087169,0.030264,9.470680
0.423372,0.005492,12.208755
0.353931,0.011244,11.575025
0.089452,0.016756,4.673122
0.101371,0.018431,5.912467
0.154811,0.021880,8.868886
0.103313,0.023836,6.980700
0.073541,0.018151,7.061264
0.189089,0.022036,11.991543
0.112967,0.026459,8.511189
0.124666,0.014949,6.266993
0.117338,0.034995,8.947852
0.086890,0.024308,8.024746
0.081473,0.029325,9.296446
0.103797,0.015382,4.620949
0.115959,0.011243,2.420675
0.073634,0.018339,6.753202
0.100683,0.025914,7.667440
0.148799,0.024906,10.089923
0.181602,0.012939,7.202788
0.103795,0.017331,4.827828
0.131351,0.009892,4.220761
0.112328,0.018146,5.174359
0.076558,0.027466,10.117416
0.147058,0.026547,9.664199
0.081846,0.014608,3.794873
0.199781,0.018887,11.474161
0.217393,0.011545,9.549803
0.169217,0.006749,7.341763
0.239670,0.006380,8.756071
0.097795,0.039856,12.014594
0.164386,0.018085,9.218879
0.185495,0.009576,7.047717
0.061693,0.013034,11.324576
0.160038,0.025104,10.837664
0.145589,0.006036,7.389101
0.103516,0.022493,6.210783
0.097834,0.027554,8.008808
0.146587,0.013551,6.499090
0.085343,0.026166,8.245463
0.173231,0.015933,8.744122
0.064668,0.018667,9.017122
0.059770,0.010086,10.491484
0.084561,0.026720,10.394509
0.146507,0.012576,6.703741
0.290012,0.009489,10.074746
0.214574,0.010315,8.949252
0.173215,0.034676,12.184419
0.151286,0.027071,10.478186
0.127995,0.011132,2.543589
0.102620,0.006539,4.822812
0.109394,0.007390,3.452834
0.160763,0.040869,9.519065
0.088432,0.018982,6.100986
0.089112,0.007977,4.241188
0.135761,0.042659,10.407134
0.179466,0.022371,10.982175
0.124130,0.027349,7.678264
0.093152,0.021913,7.616989
0.085626,0.021068,6.938532
0.186264,0.022924,11.567264
0.127349,0.018101,7.037412
0.262269,0.007996,9.045119
0.157656,0.030024,11.383873
0.097714,0.012833,2.660820
0.067143,0.010607,6.887039
0.196433,0.020124,12.243070
0.271159,0.011438,11.303216
0.070277,0.021181,11.160706
0.075996,0.017819,7.642576
0.121855,0.025407,7.853933
0.097688,0.016920,4.735366
0.103581,0.023559,7.218664
0.092704,0.012211,4.838037
0.203690,0.018984,12.175467
0.080846,0.015463,5.081329
0.066905,0.021185,10.415154
0.133939,0.010061,3.568379
0.106025,0.012305,2.520694
0.065521,0.011547,8.125565
0.158065,0.025984,12.010436
0.066006,0.014475,9.203434
0.106192,0.013721,2.882913
0.069438,0.025581,10.610534
0.105760,0.034697,9.146970
0.193211,0.011751,8.784707
0.133832,0.015437,6.245838
0.078430,0.021827,6.858963
0.087784,0.021019,7.242346
0.226179,0.014899,10.480826
0.155710,0.035772,10.388957
0.197148,0.011597,8.608370
0.090442,0.011608,2.362839
0.100052,0.009356,1.146869
0.114259,0.044908,12.048808
0.116763,0.034921,9.192556
0.090909,0.030588,9.248771
0.106373,0.016046,4.784630
0.211734,0.012392,8.773824
0.052487,0.015479,10.916251
0.073589,0.030958,12.028135
0.105121,0.035184,8.857865
0.091385,0.010799,2.773727
0.074335,0.024183,9.256285
0.080161,0.026560,9.234407
0.124845,0.015006,4.733503
0.141923,0.028632,9.523939
0.130527,0.010224,3.386489
0.156788,0.012379,6.561763
0.174128,0.013238,7.823276
0.161464,0.017098,8.410971
0.153002,0.010395,5.383715
0.079875,0.009378,3.679286
0.136940,0.027250,8.643176
0.137785,0.030971,9.507579
0.165115,0.064223,12.385332
0.098330,0.026205,8.006712
0.124655,0.011235,2.687090
0.089391,0.013194,3.142915
0.150119,0.039804,10.898873
0.112746,0.039442,9.963849
0.103030,0.005504,6.611522
0.110200,0.023678,7.860250
0.093148,0.008797,5.396089
0.100583,0.007877,3.694893
0.103987,0.043432,11.655030
0.089623,0.017167,6.648604
0.078308,0.011632,4.096705
0.080126,0.018766,7.177022
0.347928,0.010617,10.764708
0.107719,0.022186,6.418022
0.307089,0.009051,10.283190
0.097207,0.035816,10.424496
0.133870,0.023436,6.839892
0.095886,0.004269,10.060450
0.121491,0.046970,10.352536
0.133256,0.007070,4.281118
0.077359,0.023134,8.759149
0.207816,0.025459,12.302915
0.125653,0.015859,5.597697
0.137712,0.024432,9.098115
0.075765,0.010857,5.478228
0.082917,0.008836,7.189300
0.158281,0.016698,9.483853
0.133695,0.039140,10.336404
0.177393,0.014480,7.945530
0.152269,0.018198,8.938811
0.057513,0.012720,9.659538
0.082064,0.027018,9.521398
0.155025,0.014355,6.953201
0.091362,0.019083,6.323382
0.132405,0.018624,6.939385
0.165736,0.019505,9.395022
0.103123,0.005846,5.955649
0.175600,0.010008,7.476855
0.074597,0.030589,10.018957
0.118921,0.005317,7.020201
0.170479,0.015906,9.346697
0.264557,0.007825,8.568519
0.212076,0.007302,8.080267
0.080048,0.009343,3.988466
0.084254,0.018306,6.604606
0.074814,0.011298,6.356815
0.082607,0.028034,9.326829
0.162814,0.049829,11.127616
0.112623,0.016493,4.647793
0.126680,0.014952,5.376467
0.161474,0.007950,6.044048
0.072028,0.013393,8.272216
0.089004,0.024389,7.894861
0.084505,0.018126,6.372107
0.151981,0.011323,5.877751
0.123427,0.025973,8.653998
0.122051,0.013094,4.556719
0.167904,0.004373,12.300253
0.096377,0.028255,8.019424
0.122301,0.025721,7.839330
0.142106,0.024544,9.398363
0.185220,0.009137,6.853351
0.121484,0.024263,7.658281
0.312177,0.012414,11.528529
0.073278,0.015180,4.944666
0.128485,0.032643,8.677899
0.251541,0.017009,11.931598
0.057250,0.008662,11.687813
0.104663,0.041738,11.076011
0.088517,0.034199,10.352143
0.060474,0.015627,11.954747
0.225754,0.006547,8.559874
0.107708,0.025618,7.777756
0.324169,0.010639,11.319833
0.096085,0.008132,2.822141
0.120980,0.005094,7.883107
0.119446,0.037943,9.603469
0.161391,0.006971,6.917071
0.154733,0.041286,10.269858
0.090698,0.033573,10.538302
0.108961,0.022324,6.526734
0.177604,0.035194,10.142040
0.155393,0.027093,10.787639
0.099097,0.012015,1.867982
0.147323,0.019465,9.193707
0.143031,0.033027,9.182088
0.090744,0.030122,9.094531
0.153293,0.018216,9.398627
0.084929,0.018148,6.569371
0.096626,0.006908,7.461128
0.157752,0.033171,11.206044
0.162688,0.008334,5.042329
0.145091,0.020429,8.877781
0.069025,0.017219,7.106270
0.155903,0.012179,6.477733
0.079993,0.030707,10.488728
0.133262,0.028267,9.174689
0.130109,0.016038,5.522272
0.214330,0.011035,8.758601
0.140222,0.023150,9.819352
0.115339,0.023351,7.259254
0.140460,0.045778,10.748827
0.119174,0.019272,6.114882
0.111310,0.010828,1.446508
0.128250,0.005931,7.120452
0.107316,0.029331,8.451551
0.294163,0.010967,10.989349
0.159880,0.008842,5.100752
0.123449,0.037691,9.803199
0.099808,0.026588,7.991715
0.112015,0.015759,3.947708
0.288787,0.013002,11.947963
0.135742,0.053227,11.258156
0.099877,0.017552,5.094761
0.115885,0.006403,5.333698
0.126593,0.020761,7.727842
0.098746,0.011285,1.616944
0.111809,0.043686,10.749906
0.080856,0.023411,8.920015
0.131795,0.038549,9.326980
0.141458,0.020184,9.602838
0.140079,0.005228,8.398640
0.142567,0.021612,9.247890
0.062199,0.010522,11.983375
0.177819,0.011978,7.789724
0.102559,0.008220,3.994938
0.168064,0.020500,10.285614
0.090639,0.025354,7.983776
0.452952,0.009485,11.236433
0.127541,0.018130,7.247167
0.108129,0.038020,10.024904
0.169542,0.031179,11.175506
0.107578,0.008218,2.079569
0.108210,0.015852,4.564285
0.121943,0.008525,3.345075
0.183726,0.019764,10.948247
0.185796,0.012639,7.967368
0.100844,0.026450,7.739242
0.062394,0.012435,7.586177
0.062041,0.022891,11.916206
0.091966,0.008086,3.674472
0.078748,0.019050,8.114436
0.133486,0.014491,6.282767
0.065042,0.013916,8.871389
0.075695,0.025807,10.610279
0.088193,0.011114,2.375506
0.156316,0.008562,5.074680
0.063993,0.022780,12.048612
0.059724,0.014729,7.631890
0.188518,0.007242,7.487631
0.063188,0.019188,9.641921
0.083629,0.009026,5.396546
0.166648,0.017767,8.848713
0.087571,0.010561,4.642451
0.077535,0.022511,8.023322
0.134807,0.035489,9.338359
0.068515,0.012157,10.631384
0.180777,0.025859,10.536576
0.107793,0.004097,11.616523
0.355178,0.012431,12.395587
0.078631,0.018088,7.797240
0.104367,0.044014,11.606803
0.234618,0.006832,8.555935
0.088144,0.022301,7.510858
0.070955,0.020150,8.186949
0.211837,0.009549,8.091353
0.130780,0.015186,5.839944
0.164482,0.018237,9.896835
0.166221,0.036215,10.987114
0.066212,0.016175,10.432607
0.058744,0.010313,11.557241
0.094238,0.032738,9.492881
0.091818,0.026474,8.281417
0.150397,0.024444,10.352309
